         3097756478 function calls (3026930682 primitive calls) in 24211.480 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   137859    0.324    0.000    0.755    0.000 data_adapter.py:617(can_handle)
   413740    0.752    0.000    0.752    0.000 converter.py:170(as_tuple)
    30580    0.021    0.000    0.748    0.000 __init__.py:1405(setLevel)
   137974    0.445    0.000    0.741    0.000 monitoring.py:303(set)
   413624    0.557    0.000    0.740    0.000 inspect.py:285(isbuiltin)
   137859    0.538    0.000    0.737    0.000 callbacks.py:269(set_params)
   827154    0.726    0.000    0.726    0.000 dataset_ops.py:3409(function)
   814486    0.719    0.000    0.719    0.000 iterator_ops.py:878(__init__)
   407440    0.718    0.000    0.718    0.000 context.py:1056(function_call_options)
   281683    0.302    0.000    0.718    0.000 base_layer.py:2697(_maybe_create_attribute)
   413958    0.717    0.000    0.717    0.000 ops.py:4981(switch_to_thread_local)
   137859    0.568    0.000    0.716    0.000 data_adapter.py:1239(_infer_steps)
    30580    0.459    0.000    0.712    0.000 __init__.py:1360(_clear_cache)
   414228    0.703    0.000    0.703    0.000 tf2.py:42(enabled)
    69611    0.414    0.000    0.698    0.000 Hanabi.py:278(<listcomp>)
    72479    0.388    0.000    0.685    0.000 Hanabi.py:341(<listcomp>)
   420204    0.681    0.000    0.681    0.000 enum.py:586(__new__)
   835019    0.672    0.000    0.672    0.000 function.py:1964(graph)
   413599    0.661    0.000    0.661    0.000 api.py:217(convert)
   137859    0.455    0.000    0.658    0.000 dataset_ops.py:3489(<listcomp>)
   413577    0.652    0.000    0.652    0.000 tracking.py:143(__init__)
  3523455    0.647    0.000    0.647    0.000 _dill.py:1515(is_dill)
    72479    0.441    0.000    0.642    0.000 Experiment.py:42(<listcomp>)
   438567    0.532    0.000    0.641    0.000 callbacks.py:659(on_train_batch_begin)
   137859    0.531    0.000    0.639    0.000 distribute_lib.py:943(experimental_distribute_dataset)
   934545    0.633    0.000    0.633    0.000 {method '__reduce_ex__' of 'object' objects}
      220    0.017    0.000    0.625    0.003 functional_ops.py:1112(partitioned_call)
   413577    0.624    0.000    0.624    0.000 tracking.py:146(resources)
   276503    0.620    0.000    0.620    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_VariableWatcherVariableAccessed}
     2723    0.020    0.000    0.619    0.000 callbacks.py:955(on_epoch_begin)
     2723    0.024    0.000    0.615    0.000 callbacks.py:1045(on_epoch_end)
     2896    0.614    0.000    0.614    0.000 {built-in method builtins.print}
        2    0.128    0.064    0.611    0.306 backend_qt5.py:535(__init__)
   418487    0.611    0.000    0.611    0.000 distribute_lib.py:771(extended)
   292378    0.510    0.000    0.609    0.000 callbacks.py:675(on_train_batch_end)
        2    0.000    0.000    0.606    0.303 pyplot.py:856(savefig)
        2    0.000    0.000    0.606    0.303 figure.py:2169(savefig)
        2    0.000    0.000    0.606    0.303 backend_qt5agg.py:80(print_figure)
   407440    0.596    0.000    0.596    0.000 function.py:265(__init__)
  1039400    0.593    0.000    0.593    0.000 Hanabi.py:16(handSize)
       88    0.000    0.000    0.590    0.007 save_impl.py:585(call)
   282522    0.590    0.000    0.590    0.000 resource_variable_ops.py:588(trainable)
   417372    0.589    0.000    0.589    0.000 function.py:3780(release)
       11    0.000    0.000    0.587    0.053 functional_saver.py:172(to_proto)
   138229    0.458    0.000    0.584    0.000 {method 'sort' of 'list' objects}
   814880    0.580    0.000    0.580    0.000 context.py:135(config_proto_serialized)
   831216    0.572    0.000    0.572    0.000 func_graph.py:743(<listcomp>)
   447752    0.435    0.000    0.557    0.000 object_identity.py:42(_assert_type)
   138054    0.433    0.000    0.554    0.000 op_def_library.py:148(_MakeInt)
     1128    0.013    0.000    0.552    0.000 func_graph.py:644(_capture_helper)
   417834    0.550    0.000    0.550    0.000 object_identity.py:38(unwrapped)
   407440    0.545    0.000    0.545    0.000 function.py:271(__exit__)
   847778    0.541    0.000    0.541    0.000 inspect.py:2527(name)
   413577    0.540    0.000    0.540    0.000 dataset_ops.py:4023(_should_unpack_args)
     1084    0.008    0.000    0.532    0.000 func_graph.py:1123(_create_substitute_placeholder)
   827154    0.528    0.000    0.528    0.000 dataset_ops.py:2991(element_spec)
   814483    0.526    0.000    0.526    0.000 iterator_ops.py:820(element_spec)
   435747    0.519    0.000    0.519    0.000 fromnumeric.py:3075(ndim)
   413822    0.516    0.000    0.516    0.000 function.py:2836(function_spec)
   821314    0.516    0.000    0.516    0.000 function.py:2014(<listcomp>)
        2    0.000    0.000    0.511    0.255 backend_bases.py:2083(print_figure)
   413781    0.508    0.000    0.508    0.000 ops.py:3112(seed)
   413946    0.501    0.000    0.501    0.000 ops.py:3117(seed)
   138030    0.410    0.000    0.498    0.000 execute.py:166(make_int)
   413819    0.484    0.000    0.496    0.000 function.py:3784(__del__)
   275718    0.490    0.000    0.490    0.000 tensor_spec.py:110(_to_legacy_output_types)
   137871    0.489    0.000    0.489    0.000 {built-in method math.ceil}
   413727    0.309    0.000    0.487    0.000 data_adapter.py:247(_is_tensor)
   827644    0.470    0.000    0.470    0.000 function.py:2475(arg_names)
   275718    0.468    0.000    0.468    0.000 data_adapter.py:1147(_truncate_execution_to_epoch)
       11    0.000    0.000    0.467    0.042 save_impl.py:202(default_save_signature)
   413822    0.462    0.000    0.462    0.000 variable_scope.py:1166(use_resource)
       14    0.000    0.000    0.461    0.033 func_graph.py:958(wrapper)
   137809    0.460    0.000    0.461    0.000 training.py:1420(make_predict_function)
   407244    0.457    0.000    0.457    0.000 iterator_ops.py:895(_to_components)
   137859    0.259    0.000    0.453    0.000 data_adapter.py:1474(pack_x_y_sample_weight)
   551436    0.438    0.000    0.438    0.000 dataset_ops.py:2949(_inputs)
      262    0.000    0.000    0.436    0.002 resource_variable_ops.py:1908(_dense_var_to_tensor)
      262    0.001    0.000    0.436    0.002 resource_variable_ops.py:1317(_dense_var_to_tensor)
   413577    0.434    0.000    0.434    0.000 dataset_ops.py:3018(element_spec)
      262    0.002    0.000    0.434    0.002 resource_variable_ops.py:550(value)
   137959    0.432    0.000    0.432    0.000 callbacks.py:607(__init__)
 1054/226    0.004    0.000    0.431    0.002 deprecation.py:384(wrapper)
   137909    0.240    0.000    0.431    0.000 data_adapter.py:625(_is_list_of_scalars)
    37/26    0.000    0.000    0.431    0.017 <frozen importlib._bootstrap>:986(_find_and_load)
     16/5    0.000    0.000    0.430    0.086 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
  2316347    0.430    0.000    0.430    0.000 pickle.py:512(put)
       25    0.000    0.000    0.418    0.017 __init__.py:109(import_module)
    26/25    0.000    0.000    0.418    0.017 <frozen importlib._bootstrap>:1002(_gcd_import)
   407220    0.415    0.000    0.415    0.000 data_adapter.py:1232(should_sync)
   413822    0.415    0.000    0.415    0.000 function.py:2471(is_pure)
      124    0.002    0.000    0.407    0.003 gen_math_ops.py:5591(mat_mul)
   413577    0.292    0.000    0.404    0.000 base.py:1188(isspmatrix)
       22    0.000    0.000    0.395    0.018 function.py:3718(bound_method_wrapper)
    55/44    0.000    0.000    0.394    0.009 utils.py:170(<lambda>)
    376/4    0.001    0.000    0.394    0.098 artist.py:33(draw_wrapper)
        4    0.000    0.000    0.394    0.098 figure.py:1819(draw)
   413822    0.385    0.000    0.387    0.000 func_graph.py:1016(<listcomp>)
  1175233    0.386    0.000    0.386    0.000 {method 'split' of 'str' objects}
      8/4    0.000    0.000    0.385    0.096 image.py:113(_draw_list_compositing_images)
        4    0.000    0.000    0.384    0.096 _base.py:2665(draw)
   553618    0.380    0.000    0.380    0.000 trace.py:123(__exit__)
     15/5    0.000    0.000    0.376    0.075 <frozen importlib._bootstrap>:650(_load_unlocked)
        2    0.000    0.000    0.374    0.187 backend_bases.py:1600(wrapper)
        2    0.000    0.000    0.373    0.186 backend_pdf.py:2576(print_pdf)
   407418    0.371    0.000    0.371    0.000 trace.py:89(set_metadata)
   137859    0.253    0.000    0.370    0.000 dataset_ops.py:3150(<lambda>)
   137859    0.363    0.000    0.363    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
   275795    0.362    0.000    0.362    0.000 tensor_spec.py:153(<lambda>)
   287191    0.355    0.000    0.355    0.000 resource_variable_ops.py:545(handle)
   137859    0.173    0.000    0.352    0.000 data_adapter.py:756(can_handle)
        2    0.000    0.000    0.352    0.176 backend_qt5.py:600(_get_toolbar)
        2    0.246    0.123    0.351    0.176 backend_qt5.py:653(__init__)
   437396    0.351    0.000    0.351    0.000 inspect.py:2539(kind)
   413656    0.349    0.000    0.349    0.000 numeric.py:2313(_array_equal_dispatcher)
   413976    0.349    0.000    0.349    0.000 function.py:2451(is_method)
    31/12    0.000    0.000    0.343    0.029 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
   153086    0.342    0.000    0.342    0.000 ops.py:1217(graph)
   689295    0.336    0.000    0.336    0.000 dataset_ops.py:3605(element_spec)
   413577    0.334    0.000    0.334    0.000 dataset_ops.py:4139(element_spec)
    61011    0.213    0.000    0.327    0.000 Experiment.py:44(<listcomp>)
   137865    0.275    0.000    0.326    0.000 tensor_shape.py:97(dimension_value)
   281913    0.324    0.000    0.324    0.000 object_identity.py:125(__init__)
   413577    0.324    0.000    0.324    0.000 dataset_ops.py:3544(element_spec)
       11    0.000    0.000    0.320    0.029 saving_utils.py:125(_wrapped_model)
   140103    0.221    0.000    0.320    0.000 ops.py:535(get_shape)
   137859    0.187    0.000    0.319    0.000 optimization_options.py:60(_graph_rewrite_configs)
   413577    0.319    0.000    0.319    0.000 def_function.py:423(functions_run_eagerly)
   137859    0.268    0.000    0.317    0.000 data_adapter.py:884(can_handle)
      118    0.002    0.000    0.315    0.003 nn_ops.py:3306(bias_add)
   413833    0.311    0.000    0.311    0.000 function.py:1586(<genexpr>)
   414414    0.311    0.000    0.311    0.000 inspect.py:2849(return_annotation)
   292887    0.309    0.000    0.309    0.000 resource_variable_ops.py:498(dtype)
   413822    0.298    0.000    0.298    0.000 function.py:445(<listcomp>)
   413822    0.297    0.000    0.297    0.000 func_graph.py:753(<listcomp>)
   137974    0.296    0.000    0.296    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringBoolGaugeCellSet}
   148912    0.211    0.000    0.290    0.000 callbacks.py:985(_maybe_init_progbar)
   413822    0.288    0.000    0.288    0.000 func_graph.py:738(<listcomp>)
    72479    0.202    0.000    0.288    0.000 Hanabi.py:354(next_player)
   415474    0.287    0.000    0.287    0.000 inspect.py:2845(parameters)
   289916    0.283    0.000    0.283    0.000 Hanabi.py:304(availableActions)
        8    0.000    0.000    0.274    0.034 axis.py:1156(draw)
   139154    0.083    0.000    0.271    0.000 shape_base.py:219(_vhstack_dispatcher)
       11    0.003    0.000    0.269    0.024 save.py:276(map_resources)
   418581    0.269    0.000    0.269    0.000 inspect.py:2535(annotation)
   413577    0.268    0.000    0.268    0.000 dataset_ops.py:3496(element_spec)
   261031    0.268    0.000    0.268    0.000 callbacks.py:464(on_predict_batch_begin)
      220    0.001    0.000    0.267    0.001 functional_ops.py:1175(<listcomp>)
   137974    0.267    0.000    0.267    0.000 monitoring.py:295(__init__)
       11    0.000    0.000    0.261    0.024 functional_saver.py:193(_traced_restore)
      165    0.001    0.000    0.257    0.002 resource_variable_ops.py:636(_map_resources)
       11    0.003    0.000    0.255    0.023 save.py:703(_serialize_object_graph)
       11    0.000    0.000    0.253    0.023 functional_saver.py:297(restore)
       11    0.000    0.000    0.253    0.023 functional_saver.py:310(restore_fn)
   123222    0.182    0.000    0.253    0.000 training.py:1609(<lambda>)
       11    0.001    0.000    0.252    0.023 functional_saver.py:80(restore)
   275718    0.252    0.000    0.252    0.000 tensor_spec.py:113(_to_legacy_output_shapes)
   275718    0.251    0.000    0.251    0.000 dataset_ops.py:4368(options)
   207333    0.250    0.000    0.250    0.000 Hanabi.py:280(availableActions)
   139498    0.248    0.000    0.248    0.000 enum.py:689(value)
      224    0.003    0.000    0.247    0.001 deprecation.py:473(new_func)
       18    0.000    0.000    0.246    0.014 <frozen importlib._bootstrap>:549(module_from_spec)
        2    0.000    0.000    0.245    0.122 <frozen importlib._bootstrap_external>:1099(create_module)
        2    0.245    0.122    0.245    0.122 {built-in method _imp.create_dynamic}
      165    0.001    0.000    0.244    0.001 resource_variable_ops.py:2133(copy_to_graph_uninitialized)
   292176    0.244    0.000    0.244    0.000 ops.py:167(__init__)
        4    0.000    0.000    0.243    0.061 figure.py:2021(gca)
        2    0.000    0.000    0.243    0.122 figure.py:1254(add_subplot)
        2    0.000    0.000    0.243    0.121 _subplots.py:18(__init__)
   407220    0.243    0.000    0.243    0.000 data_adapter.py:1212(step_increment)
      174    0.004    0.000    0.242    0.001 resource_variable_ops.py:1821(__init__)
        2    0.000    0.000    0.241    0.120 _base.py:434(__init__)
   829480    0.240    0.000    0.240    0.000 Hanabi.py:219(<listcomp>)
   138281    0.239    0.000    0.239    0.000 device_spec.py:272(device_type)
   553618    0.235    0.000    0.235    0.000 trace.py:85(__enter__)
     3313    0.012    0.000    0.232    0.000 base_layer.py:1347(weights)
   407440    0.232    0.000    0.232    0.000 context.py:127(executor_type)
        3    0.000    0.000    0.228    0.076 distribute_lib.py:1130(run)
   292176    0.227    0.000    0.227    0.000 ops.py:173(__exit__)
        3    0.000    0.000    0.227    0.076 distribute_lib.py:2537(call_for_each_replica)
        3    0.000    0.000    0.227    0.076 distribute_lib.py:2941(_call_for_each_replica)
     2821    0.005    0.000    0.225    0.000 base_layer.py:2235(variables)
      165    0.001    0.000    0.224    0.001 saveable_object_util.py:119(restore)
   435747    0.224    0.000    0.224    0.000 fromnumeric.py:3071(_ndim_dispatcher)
   413822    0.222    0.000    0.222    0.000 func_graph.py:748(<listcomp>)
        2    0.000    0.000    0.222    0.111 tmpus5r9zi0.py:9(tf__train_function)
        2    0.000    0.000    0.221    0.111 training.py:785(step_function)
    14587    0.031    0.000    0.220    0.000 ops.py:1173(get_shape)
        2    0.000    0.000    0.217    0.109 training.py:788(run_step)
        2    0.000    0.000    0.215    0.107 training.py:716(train_step)
   413822    0.212    0.000    0.212    0.000 func_graph.py:493(<listcomp>)
        2    0.000    0.000    0.210    0.105 _base.py:1038(cla)
   261031    0.204    0.000    0.204    0.000 callbacks.py:476(on_predict_batch_end)
   137859    0.203    0.000    0.203    0.000 data_adapter.py:1272(_validate_data_handler)
      220    0.001    0.000    0.201    0.001 ops.py:3360(create_op)
   137909    0.199    0.000    0.199    0.000 callbacks.py:616(set_params)
   413797    0.197    0.000    0.197    0.000 function.py:2467(flat_input_signature)
   289916    0.195    0.000    0.195    0.000 Hanabi.py:188(__init__)
       22    0.001    0.000    0.191    0.009 functional_saver.py:202(save)
   137959    0.190    0.000    0.190    0.000 callbacks.py:619(set_model)
   139244    0.091    0.000    0.189    0.000 shape_base.py:208(_arrays_for_stack_dispatcher)
       14    0.000    0.000    0.185    0.013 conversion.py:109(convert)
       14    0.000    0.000    0.185    0.013 transpiler.py:384(transform_function)
       14    0.000    0.000    0.184    0.013 transpiler.py:362(_transformed_factory)
        4    0.000    0.000    0.178    0.044 axis.py:899(set_clip_path)
      649    0.005    0.000    0.172    0.000 save.py:725(_write_object_proto)
       22    0.001    0.000    0.161    0.007 functional_saver.py:252(save_fn)
        2    0.000    0.000    0.160    0.080 training.py:2696(_minimize)
    69821    0.160    0.000    0.160    0.000 fromnumeric.py:71(<dictcomp>)
       30    0.001    0.000    0.159    0.005 artist.py:723(set_clip_path)
       62    0.000    0.000    0.158    0.003 patches.py:258(get_transform)
       38    0.000    0.000    0.157    0.004 patches.py:791(get_patch_transform)
       38    0.001    0.000    0.157    0.004 patches.py:761(_update_patch_transform)
       11    0.000    0.000    0.156    0.014 util.py:1152(save)
       11    0.000    0.000    0.154    0.014 util.py:1117(_save_cached_when_graph_building)
       11    0.001    0.000    0.153    0.014 signature_serialization.py:96(canonicalize_signatures)
       90    0.005    0.000    0.153    0.002 transforms.py:1937(rotate_deg)
       38    0.000    0.000    0.152    0.004 transforms.py:1957(rotate_deg_around)
   137859    0.150    0.000    0.150    0.000 training_utils.py:642(handle_partial_sample_weights)
   151934    0.149    0.000    0.149    0.000 {built-in method time.time}
    82679    0.112    0.000    0.148    0.000 Hanabi.py:147(numberOfTiles)
   137859    0.148    0.000    0.148    0.000 data_adapter.py:413(get_size)
       90    0.001    0.000    0.147    0.002 transforms.py:1921(rotate)
      330    0.001    0.000    0.147    0.000 <__array_function__ internals>:2(dot)
    23061    0.138    0.000    0.143    0.000 _methods.py:59(_count_reduce_items)
      108    0.002    0.000    0.143    0.001 text.py:861(get_window_extent)
     2808    0.049    0.000    0.142    0.000 training.py:589(metrics)
     16/7    0.000    0.000    0.142    0.020 <frozen importlib._bootstrap_external>:777(exec_module)
   137859    0.139    0.000    0.139    0.000 data_adapter.py:410(get_dataset)
      165    0.001    0.000    0.138    0.001 resource_variable_ops.py:307(shape_safe_assign_variable_handle)
   407440    0.138    0.000    0.138    0.000 function.py:268(__enter__)
        3    0.000    0.000    0.136    0.045 transpiler.py:300(_transform_function)
        2    0.000    0.000    0.136    0.068 backend_bases.py:2047(_get_output_canvas)
        2    0.000    0.000    0.136    0.068 backend_bases.py:107(get_registered_canvas_class)
   276487    0.134    0.000    0.134    0.000 distribute_lib.py:2973(value_container)
       11    0.000    0.000    0.134    0.012 functional_saver.py:184(_traced_save)
   137884    0.133    0.000    0.133    0.000 distribution_strategy_context.py:312(_get_default_strategy)
      152    0.004    0.000    0.132    0.001 text.py:266(_get_layout)
       22    0.001    0.000    0.132    0.006 graph_view.py:336(_serialize_gathered_objects)
        2    0.131    0.065    0.131    0.065 {built-in method sizeHint}
 7676/144    0.008    0.000    0.130    0.001 ast.py:367(visit)
   137859    0.130    0.000    0.130    0.000 dataset_ops.py:4112(_transformation_name)
   137809    0.127    0.000    0.127    0.000 callbacks.py:793(on_predict_begin)
   137859    0.126    0.000    0.126    0.000 dataset_ops.py:4143(_transformation_name)
   138235    0.126    0.000    0.126    0.000 ops.py:3003(<lambda>)
     4378    0.017    0.000    0.125    0.000 backend.py:489(deprecated_internal_learning_phase_scope)
   148195    0.065    0.000    0.124    0.000 pickle.py:738(save_none)
   137859    0.123    0.000    0.123    0.000 dataset_ops.py:3541(_inputs)
      110    0.000    0.000    0.123    0.001 base_layer.py:3009(_tracking_metadata)
      110    0.001    0.000    0.122    0.001 base_serialization.py:45(tracking_metadata)
    70029    0.121    0.000    0.121    0.000 {method 'reshape' of 'numpy.ndarray' objects}
   137859    0.121    0.000    0.121    0.000 data_adapter.py:1034(broadcast_sample_weight_modes)
       22    0.001    0.000    0.121    0.005 functional_saver.py:57(save)
      118    0.001    0.000    0.120    0.001 gen_nn_ops.py:648(bias_add)
     3531    0.017    0.000    0.119    0.000 base_layer.py:1311(trainable_weights)
       16    0.001    0.000    0.119    0.007 axis.py:1016(_update_ticks)
   137915    0.117    0.000    0.117    0.000 backend_config.py:67(floatx)
   244044    0.115    0.000    0.115    0.000 Hanabi.py:180(__init__)
       77    0.001    0.000    0.115    0.001 function_serialization.py:94(serialize_function)
   292176    0.113    0.000    0.113    0.000 ops.py:170(__enter__)
       44    0.009    0.000    0.112    0.003 graph_view.py:89(_serialize_slot_variables)
     3525    0.012    0.000    0.110    0.000 base_layer.py:1326(non_trainable_weights)
   438567    0.109    0.000    0.109    0.000 callbacks.py:622(on_batch_begin)
        3    0.000    0.000    0.109    0.036 conversion.py:63(transform_ast)
   137859    0.108    0.000    0.108    0.000 distribute_lib.py:2904(_experimental_distribute_dataset)
       22    0.001    0.000    0.107    0.005 graph_view.py:412(objects_ids_and_slot_variables)
       88    0.000    0.000    0.106    0.001 layer_serialization.py:38(python_properties)
    33/11    0.007    0.000    0.106    0.010 save_impl.py:210(_replace_child_layer_functions)
     17/7    0.000    0.000    0.106    0.015 {built-in method builtins.exec}
       22    0.000    0.000    0.105    0.005 gen_io_ops.py:1694(save_v2)
      224    0.012    0.000    0.102    0.000 def_function.py:579(_defun_with_scope)
   137859    0.100    0.000    0.100    0.000 data_adapter.py:1217(inferred_steps)
     7056    0.038    0.000    0.100    0.000 base_layer.py:2835(_gather_children_attribute)
     2168    0.100    0.000    0.100    0.000 {built-in method builtins.dir}
      187    0.002    0.000    0.100    0.001 resource_variable_ops.py:146(_variable_handle_from_shape_and_dtype)
     7159    0.025    0.000    0.099    0.000 base_layer.py:2958(_dedup_weights)
  1437285    0.099    0.000    0.099    0.000 {method 'clear' of 'dict' objects}
   292378    0.098    0.000    0.098    0.000 callbacks.py:627(on_batch_end)
       78    0.000    0.000    0.098    0.001 _backend_pdf_ps.py:116(_get_font_ttf)
       52    0.000    0.000    0.097    0.002 _backend_pdf_ps.py:81(get_text_width_height_descent)
       11    0.000    0.000    0.097    0.009 graph_view.py:389(frozen_saveable_objects)
        2    0.000    0.000    0.095    0.047 backend_agg.py:400(draw)
       48    0.000    0.000    0.095    0.002 axis.py:283(draw)
        2    0.000    0.000    0.095    0.047 optimizer_v2.py:473(apply_gradients)
   137859    0.094    0.000    0.094    0.000 distribute_lib.py:2993(_in_multi_worker_mode)
   207370    0.094    0.000    0.094    0.000 Hanabi.py:215(<listcomp>)
  3304/66    0.010    0.000    0.094    0.001 transformer.py:421(visit)
   140532    0.092    0.000    0.092    0.000 data_adapter.py:425(should_recreate_iterator)
       16    0.001    0.000    0.092    0.006 <frozen importlib._bootstrap_external>:849(get_code)
 5242/201    0.015    0.000    0.091    0.000 ast.py:441(generic_visit)
       22    0.000    0.000    0.091    0.004 model_serialization.py:34(_python_properties_internal)
        4    0.000    0.000    0.091    0.023 _base.py:2607(_update_title_position)
        1    0.000    0.000    0.088    0.088 backend_pdf.py:1(<module>)
       11    0.000    0.000    0.087    0.008 util.py:1100(_gather_saveables)
      187    0.002    0.000    0.086    0.000 gen_resource_variable_ops.py:1163(var_handle_op)
   140482    0.085    0.000    0.085    0.000 data_adapter.py:227(on_epoch_end)
       11    0.000    0.000    0.084    0.008 graph_view.py:364(serialize_object_graph)
   137859    0.083    0.000    0.083    0.000 dataset_ops.py:4062(_transformation_name)
     9955    0.015    0.000    0.082    0.000 save.py:108(list_dependencies)
      224    0.006    0.000    0.082    0.000 def_function.py:629(_defun)
       16    0.080    0.005    0.080    0.005 {built-in method addAction}
       11    0.000    0.000    0.080    0.007 ops.py:3268(as_graph_def)
       11    0.021    0.002    0.080    0.007 ops.py:3178(_as_graph_def)
       32    0.001    0.000    0.080    0.002 <frozen importlib._bootstrap_external>:969(get_data)
   137859    0.079    0.000    0.079    0.000 {method 'pop' of 'set' objects}
        4    0.000    0.000    0.079    0.020 distribute_lib.py:2683(merge_call)
    72479    0.079    0.000    0.079    0.000 {method 'random' of '_random.Random' objects}
        4    0.000    0.000    0.079    0.020 distribute_lib.py:2717(_merge_call)
       94    0.078    0.001    0.078    0.001 {built-in method posix.stat}
        2    0.000    0.000    0.078    0.039 optimizer_v2.py:588(_distributed_apply)
     2723    0.039    0.000    0.077    0.000 generic_utils.py:497(__init__)
       44    0.000    0.000    0.077    0.002 functional.py:597(get_config)
       44    0.008    0.000    0.076    0.002 graph_view.py:185(_breadth_first_traversal)
 3234/198    0.006    0.000    0.076    0.000 generic_utils.py:235(serialize_keras_object)
    14587    0.046    0.000    0.075    0.000 tensor_shape.py:1004(assert_has_rank)
     2696    0.075    0.000    0.075    0.000 {method 'write' of '_io.BufferedWriter' objects}
      124    0.002    0.000    0.075    0.001 text.py:665(draw)
       33    0.001    0.000    0.075    0.002 save_impl.py:83(wrap_layer_objects)
        8    0.000    0.000    0.074    0.009 distribute_lib.py:2233(update)
       50    0.000    0.000    0.074    0.001 random_ops.py:319(random_shuffle)
        8    0.000    0.000    0.073    0.009 distribute_lib.py:2952(_update)
        8    0.000    0.000    0.073    0.009 distribute_lib.py:2957(_update_non_slot)
       50    0.001    0.000    0.073    0.001 gen_random_ops.py:528(random_shuffle)
   137809    0.072    0.000    0.072    0.000 training.py:1604(<lambda>)
        8    0.000    0.000    0.072    0.009 optimizer_v2.py:591(apply_grad_to_update_var)
        8    0.000    0.000    0.072    0.009 rmsprop.py:175(_resource_apply_dense)
      510    0.025    0.000    0.072    0.000 random.py:293(shuffle)
    28795    0.048    0.000    0.071    0.000 random.py:250(_randbelow_with_getrandbits)
       66    0.001    0.000    0.070    0.001 layer_serialization.py:43(_python_properties_internal)
      182    0.003    0.000    0.070    0.000 font_manager.py:1252(findfont)
        1    0.069    0.069    0.069    0.069 {built-in method posix.mkdir}
       16    0.000    0.000    0.068    0.004 axis.py:1375(get_major_ticks)
   137809    0.067    0.000    0.067    0.000 callbacks.py:804(on_predict_end)
       88    0.001    0.000    0.067    0.001 layer_serialization.py:113(get_config)
     1304    0.022    0.000    0.066    0.000 custom_gradient.py:45(copy_handle_data)
        2    0.000    0.000    0.065    0.032 backprop.py:983(gradient)
     5444    0.028    0.000    0.064    0.000 backend.py:1341(dtype)
        2    0.000    0.000    0.064    0.032 imperative_grad.py:33(imperative_grad)
        2    0.000    0.000    0.064    0.032 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeGradient}
     7672    0.024    0.000    0.064    0.000 layer_utils.py:234(filter_empty_layer_containers)
     2723    0.049    0.000    0.063    0.000 callbacks.py:1660(on_epoch_end)
       22    0.000    0.000    0.063    0.003 backprop.py:132(_gradient_function)
    17935    0.044    0.000    0.062    0.000 base_layer.py:2847(_flatten_layers)
      242    0.004    0.000    0.062    0.000 save_impl.py:309(_reset_layer_losses)
       44    0.002    0.000    0.061    0.001 functional.py:1244(get_network_config)
     7056    0.009    0.000    0.057    0.000 base_layer.py:2843(<genexpr>)
      328    0.001    0.000    0.057    0.000 artist.py:1086(set)
       17    0.000    0.000    0.057    0.003 axis.py:2008(_get_tick)
       26    0.000    0.000    0.056    0.002 backend_pdf.py:2144(draw_text)
       17    0.001    0.000    0.056    0.003 axis.py:416(__init__)
       16    0.000    0.000    0.056    0.003 axis.py:1089(_get_tick_bboxes)
       16    0.000    0.000    0.055    0.003 axis.py:1091(<listcomp>)
    17098    0.011    0.000    0.055    0.000 pickle.py:780(save_float)
       15    0.000    0.000    0.055    0.004 <frozen importlib._bootstrap>:890(_find_spec)
       15    0.000    0.000    0.054    0.004 <frozen importlib._bootstrap_external>:1334(find_spec)
       15    0.000    0.000    0.054    0.004 <frozen importlib._bootstrap_external>:1302(_get_spec)
       15    0.000    0.000    0.054    0.004 <frozen importlib._bootstrap_external>:1431(find_spec)
  1813/33    0.002    0.000    0.054    0.002 converter.py:313(visit)
       57    0.000    0.000    0.053    0.001 <frozen importlib._bootstrap_external>:80(_path_stat)
       18    0.000    0.000    0.053    0.003 <frozen importlib._bootstrap_external>:99(_path_isfile)
       22    0.000    0.000    0.053    0.002 <frozen importlib._bootstrap_external>:90(_path_is_mode_type)
       36    0.002    0.000    0.052    0.001 axis.py:56(__init__)
       74    0.000    0.000    0.049    0.001 math_ops.py:1121(binary_op_wrapper)
      154    0.002    0.000    0.049    0.000 function_serialization.py:52(serialize_concrete_function)
    68698    0.047    0.000    0.047    0.000 fromnumeric.py:1110(_argmax_dispatcher)
        3    0.000    0.000    0.047    0.016 transpiler.py:167(create)
      242    0.001    0.000    0.047    0.000 data_structures.py:414(__init__)
      220    0.001    0.000    0.046    0.000 functional_ops.py:1217(_set_read_only_resource_inputs_attr)
      158    0.034    0.000    0.046    0.000 font_manager.py:1411(get_font)
      242    0.010    0.000    0.046    0.000 data_structures.py:309(__init__)
        2    0.005    0.002    0.046    0.023 font_manager.py:1316(_findfont_cached)
  104/100    0.000    0.000    0.045    0.000 {built-in method builtins.__import__}
      462    0.001    0.000    0.044    0.000 nested_structure_coder.py:86(encode_structure)
       29    0.044    0.002    0.044    0.002 {method 'read' of '_io.BufferedReader' objects}
