         1949307078 function calls (1910843969 primitive calls) in 6151.562 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      283    0.003    0.000    0.127    0.000 gen_resource_variable_ops.py:1163(var_handle_op)
     9606    0.015    0.000    0.127    0.000 ops.py:1173(get_shape)
        3    0.000    0.000    0.126    0.042 transpiler.py:300(_transform_function)
   273385    0.125    0.000    0.125    0.000 function.py:2471(is_pure)
     2087    0.041    0.000    0.124    0.000 training.py:589(metrics)
   455085    0.123    0.000    0.123    0.000 dataset_ops.py:3605(element_spec)
       44    0.014    0.000    0.122    0.003 graph_view.py:185(_breadth_first_traversal)
   274335    0.118    0.000    0.118    0.000 inspect.py:2821(return_annotation)
       11    0.018    0.002    0.118    0.011 file_io.py:99(write)
 7676/144    0.006    0.000    0.116    0.001 ast.py:249(visit)
    91017    0.074    0.000    0.115    0.000 data_adapter.py:1474(pack_x_y_sample_weight)
   282008    0.112    0.000    0.112    0.000 inspect.py:2514(kind)
    91017    0.112    0.000    0.112    0.000 data_adapter.py:413(get_size)
   284577    0.111    0.000    0.111    0.000 trace.py:85(__enter__)
   364067    0.111    0.000    0.111    0.000 dataset_ops.py:2949(_inputs)
   273139    0.110    0.000    0.110    0.000 numeric.py:2283(_array_equal_dispatcher)
   274335    0.110    0.000    0.110    0.000 inspect.py:2817(parameters)
   186861    0.107    0.000    0.107    0.000 object_identity.py:125(__init__)
    94504    0.066    0.000    0.105    0.000 ops.py:535(get_shape)
     3331    0.016    0.000    0.104    0.000 base_layer.py:1311(trainable_weights)
       22    0.000    0.000    0.104    0.005 model_serialization.py:34(_python_properties_internal)
   281326    0.103    0.000    0.103    0.000 inspect.py:2510(annotation)
    42834    0.014    0.000    0.103    0.000 __init__.py:174(value)
   191035    0.103    0.000    0.103    0.000 resource_variable_ops.py:545(handle)
    91023    0.099    0.000    0.099    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
       11    0.099    0.009    0.099    0.009 file_io.py:81(_prewrite_check)
    93561    0.051    0.000    0.099    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
     3316    0.010    0.000    0.099    0.000 base_layer.py:1326(non_trainable_weights)
   273385    0.096    0.000    0.099    0.000 func_graph.py:1016(<listcomp>)
   273271    0.098    0.000    0.098    0.000 function.py:2467(flat_input_signature)
    91615    0.098    0.000    0.098    0.000 device_spec.py:272(device_type)
     6647    0.035    0.000    0.097    0.000 base_layer.py:2835(_gather_children_attribute)
   194767    0.097    0.000    0.097    0.000 ops.py:167(__init__)
     2363    0.026    0.000    0.097    0.000 custom_gradient.py:45(copy_handle_data)
        3    0.000    0.000    0.096    0.032 conversion.py:63(transform_ast)
   550648    0.095    0.000    0.095    0.000 Hanabi.py:220(<listcomp>)
   182032    0.094    0.000    0.094    0.000 tensor_spec.py:113(_to_legacy_output_shapes)
   273385    0.094    0.000    0.094    0.000 func_graph.py:738(<listcomp>)
    91017    0.075    0.000    0.093    0.000 dataset_ops.py:3150(<lambda>)
    60269    0.093    0.000    0.093    0.000 {built-in method time.time}
   188172    0.092    0.000    0.092    0.000 Hanabi.py:188(__init__)
   206991    0.091    0.000    0.091    0.000 fromnumeric.py:3033(_ndim_dispatcher)
   273051    0.091    0.000    0.091    0.000 dataset_ops.py:4139(element_spec)
 6182/330    0.010    0.000    0.090    0.000 generic_utils.py:235(serialize_keras_object)
      180    0.001    0.000    0.089    0.000 activations.py:190(softplus)
    42834    0.038    0.000    0.089    0.000 __init__.py:179(_update_logging_levels)
      180    0.001    0.000    0.088    0.000 gen_nn_ops.py:10917(softplus)
    91176    0.088    0.000    0.088    0.000 monitoring.py:295(__init__)
    91526    0.088    0.000    0.088    0.000 enum.py:599(value)
   273048    0.087    0.000    0.087    0.000 dataset_ops.py:3544(element_spec)
       44    0.000    0.000    0.087    0.002 functional.py:597(get_config)
   182032    0.086    0.000    0.086    0.000 tensor_spec.py:110(_to_legacy_output_types)
    47375    0.085    0.000    0.085    0.000 fromnumeric.py:74(<dictcomp>)
   194767    0.085    0.000    0.085    0.000 ops.py:173(__exit__)
    91075    0.084    0.000    0.084    0.000 backend_config.py:67(floatx)
    57243    0.069    0.000    0.084    0.000 Hanabi.py:147(numberOfTiles)
   273049    0.083    0.000    0.083    0.000 dataset_ops.py:3018(element_spec)
   273385    0.083    0.000    0.083    0.000 function.py:445(<listcomp>)
     4000    0.033    0.000    0.082    0.000 backend.py:1341(dtype)
 5242/201    0.014    0.000    0.082    0.000 ast.py:302(generic_visit)
      352    0.002    0.000    0.082    0.000 functional_ops.py:1217(_set_read_only_resource_inputs_attr)
  3304/66    0.008    0.000    0.082    0.001 transformer.py:421(visit)
       16    0.001    0.000    0.081    0.005 axis.py:1098(_update_ticks)
    91017    0.047    0.000    0.081    0.000 optimization_options.py:60(_graph_rewrite_configs)
      110    0.002    0.000    0.080    0.001 layer_serialization.py:43(_python_properties_internal)
      550    0.003    0.000    0.079    0.000 function.py:489(add_to_graph)
     6751    0.027    0.000    0.078    0.000 base_layer.py:2958(_dedup_weights)
      198    0.003    0.000    0.078    0.000 function_serialization.py:52(serialize_concrete_function)
   273396    0.077    0.000    0.077    0.000 function.py:1586(<genexpr>)
    91029    0.063    0.000    0.077    0.000 tensor_shape.py:97(dimension_value)
   273051    0.076    0.000    0.076    0.000 dataset_ops.py:3496(element_spec)
    55/11    0.000    0.000    0.076    0.007 save_impl.py:210(_replace_child_layer_functions)
    92968    0.075    0.000    0.075    0.000 data_adapter.py:425(should_recreate_iterator)
   182109    0.075    0.000    0.075    0.000 tensor_spec.py:153(<lambda>)
        9    0.000    0.000    0.074    0.008 math_grad.py:147(_SumGrad)
        3    0.000    0.000    0.074    0.025 math_grad.py:249(_MeanGrad)
       11    0.000    0.000    0.073    0.007 file_io.py:516(rename)
       11    0.001    0.000    0.072    0.007 file_io.py:532(rename_v2)
      781    0.005    0.000    0.072    0.000 ops.py:3319(_add_function)
       11    0.071    0.006    0.071    0.006 {built-in method tensorflow.python._pywrap_file_io.RenameFile}
      132    0.001    0.000    0.071    0.001 layer_serialization.py:113(get_config)
       11    0.003    0.000    0.070    0.006 meta_graph.py:457(strip_graph_default_valued_attrs)
        2    0.000    0.000    0.069    0.034 backend_bases.py:1932(draw_idle)
        2    0.000    0.000    0.069    0.034 backend_agg.py:384(draw)
       22    0.011    0.001    0.068    0.003 graph_view.py:318(_fill_object_graph_proto)
   182034    0.067    0.000    0.067    0.000 dataset_ops.py:4368(options)
   192683    0.067    0.000    0.067    0.000 threading.py:506(is_set)
     2904    0.016    0.000    0.067    0.000 meta_graph.py:474(_strip_node_default_valued_attrs)
        3    0.000    0.000    0.066    0.022 compile_utils.py:164(__call__)
       44    0.002    0.000    0.066    0.001 functional.py:1244(get_network_config)
       71    0.002    0.000    0.065    0.001 axis.py:56(__init__)
    91061    0.065    0.000    0.065    0.000 distribution_strategy_context.py:312(_get_default_strategy)
     5742    0.006    0.000    0.065    0.000 graph_view.py:158(list_dependencies)
      781    0.065    0.000    0.065    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphCopyFunction}
       11    0.000    0.000    0.065    0.006 tmpamx0glat.py:9(tf__signature_wrapper)
    91017    0.065    0.000    0.065    0.000 training_utils.py:643(handle_partial_sample_weights)
   228634    0.064    0.000    0.064    0.000 function.py:268(__enter__)
   273385    0.064    0.000    0.064    0.000 func_graph.py:493(<listcomp>)
      352    0.008    0.000    0.063    0.000 auto_control_deps_utils.py:36(get_read_only_resource_input_indices_graph)
      312    0.002    0.000    0.063    0.000 def_function.py:579(_defun_with_scope)
       24    0.062    0.003    0.062    0.003 {built-in method io.open}
      638    0.001    0.000    0.062    0.000 nested_structure_coder.py:86(encode_structure)
       11    0.000    0.000    0.061    0.006 function.py:1605(__call__)
       11    0.000    0.000    0.061    0.006 function.py:1657(_call_impl)
       11    0.000    0.000    0.061    0.006 function.py:1675(_call_with_flat_signature)
    91117    0.060    0.000    0.060    0.000 callbacks.py:619(set_model)
    20744    0.036    0.000    0.059    0.000 base_layer.py:2847(_flatten_layers)
 3586/638    0.010    0.000    0.059    0.000 nested_structure_coder.py:78(_map_structure)
    47208    0.059    0.000    0.059    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    91017    0.058    0.000    0.058    0.000 data_adapter.py:1272(_validate_data_handler)
    92918    0.058    0.000    0.058    0.000 data_adapter.py:227(on_epoch_end)
        1    0.058    0.058    0.058    0.058 {built-in method tensorflow.python._pywrap_tfe.TFE_NewContext}
       48    0.000    0.000    0.057    0.001 state_ops.py:198(assign)
     6647    0.014    0.000    0.057    0.000 base_layer.py:2844(<genexpr>)
   149568    0.054    0.000    0.056    0.000 Hanabi.py:180(__init__)
12934/2114    0.007    0.000    0.056    0.000 typing.py:1145(__subclasscheck__)
       77    0.000    0.000    0.055    0.001 module.py:171(submodules)
       22    0.001    0.000    0.055    0.003 saving_utils.py:147(model_metadata)
  187/132    0.008    0.000    0.055    0.000 module.py:317(_flatten_module)
       51    0.000    0.000    0.055    0.001 math_ops.py:1419(_add_dispatch)
  220/198    0.021    0.000    0.055    0.000 ops.py:6267(dismantle_graph)
       51    0.000    0.000    0.054    0.001 gen_math_ops.py:463(add_v2)
      355    0.005    0.000    0.054    0.000 tf_inspect.py:260(getcallargs)
     2001    0.041    0.000    0.053    0.000 callbacks.py:1660(on_epoch_end)
   195436    0.053    0.000    0.053    0.000 {method 'append' of 'collections.deque' objects}
    37/25    0.000    0.000    0.052    0.002 <frozen importlib._bootstrap>:966(_find_and_load)
       24    0.000    0.000    0.052    0.002 math_ops.py:4739(sqrt)
      312    0.002    0.000    0.052    0.000 def_function.py:629(_defun)
     16/7    0.000    0.000    0.052    0.007 <frozen importlib._bootstrap_external>:672(exec_module)
   273385    0.052    0.000    0.052    0.000 func_graph.py:748(<listcomp>)
       24    0.000    0.000    0.052    0.002 gen_math_ops.py:10161(sqrt)
     16/4    0.000    0.000    0.052    0.013 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
   183576    0.051    0.000    0.051    0.000 distribute_lib.py:2973(value_container)
    91017    0.051    0.000    0.051    0.000 data_adapter.py:1034(broadcast_sample_weight_modes)
       24    0.000    0.000    0.051    0.002 __init__.py:108(import_module)
    25/24    0.000    0.000    0.051    0.002 <frozen importlib._bootstrap>:982(_gcd_import)
      264    0.003    0.000    0.051    0.000 core.py:1209(get_config)
    90967    0.051    0.000    0.051    0.000 training.py:1604(<lambda>)
     15/4    0.000    0.000    0.050    0.013 <frozen importlib._bootstrap>:651(_load_unlocked)
       22    0.011    0.000    0.050    0.002 graph_view.py:209(_add_attributes_to_object_graph)
    53670    0.026    0.000    0.050    0.000 pickle.py:641(save_none)
    23088    0.034    0.000    0.049    0.000 threading.py:251(_acquire_restore)
  1813/33    0.002    0.000    0.049    0.001 converter.py:313(visit)
    47043    0.049    0.000    0.049    0.000 {method 'random' of '_random.Random' objects}
    32/10    0.000    0.000    0.049    0.005 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
    91067    0.048    0.000    0.048    0.000 callbacks.py:616(set_params)
       34    0.000    0.000    0.048    0.001 math_ops.py:524(subtract)
       34    0.000    0.000    0.048    0.001 gen_math_ops.py:10433(sub)
   194767    0.048    0.000    0.048    0.000 ops.py:170(__enter__)
      308    0.002    0.000    0.047    0.000 ops.py:2013(colocation_groups)
     7747    0.026    0.000    0.047    0.000 layer_utils.py:234(filter_empty_layer_containers)
        3    0.000    0.000    0.047    0.016 transpiler.py:167(create)
        1    0.000    0.000    0.046    0.046 input_layer.py:210(Input)
    91016    0.046    0.000    0.046    0.000 dataset_ops.py:3541(_inputs)
    91017    0.046    0.000    0.046    0.000 data_adapter.py:410(get_dataset)
   273385    0.046    0.000    0.046    0.000 func_graph.py:753(<listcomp>)
     17/7    0.000    0.000    0.045    0.006 {built-in method builtins.exec}
       11    0.008    0.001    0.045    0.004 save.py:247(fill_object_graph_proto)
     2001    0.029    0.000    0.045    0.000 generic_utils.py:497(__init__)
   137662    0.044    0.000    0.044    0.000 Hanabi.py:216(<listcomp>)
      352    0.006    0.000    0.044    0.000 save_impl.py:309(_reset_layer_losses)
    91017    0.043    0.000    0.043    0.000 data_adapter.py:1217(inferred_steps)
        2    0.000    0.000    0.043    0.022 pyplot.py:2759(plot)
    91017    0.043    0.000    0.043    0.000 dataset_ops.py:4143(_transformation_name)
        1    0.000    0.000    0.043    0.043 input_layer.py:91(__init__)
     3850    0.006    0.000    0.042    0.000 function.py:3103(<listcomp>)
        4    0.000    0.000    0.041    0.010 pyplot.py:861(gca)
      120    0.001    0.000    0.041    0.000 text.py:867(get_window_extent)
    91017    0.041    0.000    0.041    0.000 distribute_lib.py:2993(_in_multi_worker_mode)
       54    0.001    0.000    0.040    0.001 axis.py:289(draw)
    42834    0.016    0.000    0.040    0.000 _flagvalues.py:525(_assert_validators)
       32    0.000    0.000    0.039    0.001 ticker.py:2201(__call__)
    90967    0.039    0.000    0.039    0.000 callbacks.py:804(on_predict_end)
       55    0.001    0.000    0.039    0.001 save_impl.py:83(wrap_layer_objects)
       37    0.000    0.000    0.038    0.001 templates.py:234(replace)
       32    0.000    0.000    0.038    0.001 ticker.py:2205(tick_values)
    91614    0.038    0.000    0.038    0.000 ops.py:3003(<lambda>)
     5394    0.023    0.000    0.038    0.000 ops.py:5601(_get_outer_context_and_inner_device_stack)
    23415    0.028    0.000    0.038    0.000 threading.py:239(__enter__)
       24    0.000    0.000    0.038    0.002 variables.py:1072(_run_op)
       32    0.002    0.000    0.037    0.001 ticker.py:2141(_raw_ticks)
     4195    0.007    0.000    0.037    0.000 ops.py:5325(control_dependencies)
      264    0.002    0.000    0.037    0.000 base_layer.py:640(get_config)
   111908    0.037    0.000    0.037    0.000 callbacks.py:627(on_batch_end)
        3    0.000    0.000    0.037    0.012 math_ops.py:3894(reduced_shape)
    90967    0.036    0.000    0.036    0.000 callbacks.py:793(on_predict_begin)
        4    0.000    0.000    0.036    0.009 gen_random_ops.py:695(random_uniform)
    27335    0.025    0.000    0.036    0.000 random.py:223(_randbelow)
     3850    0.012    0.000    0.036    0.000 function.py:157(_type_spec_for)
     2189    0.008    0.000    0.036    0.000 backend.py:429(deprecated_internal_set_learning_phase)
      215    0.005    0.000    0.036    0.000 lines.py:269(__init__)
    91017    0.036    0.000    0.036    0.000 dataset_ops.py:4062(_transformation_name)
      510    0.011    0.000    0.035    0.000 random.py:263(shuffle)
    91017    0.035    0.000    0.035    0.000 dataset_ops.py:4112(_transformation_name)
      170    0.004    0.000    0.034    0.000 text.py:272(_get_layout)
        4    0.000    0.000    0.034    0.009 figure.py:1913(gca)
        2    0.000    0.000    0.034    0.017 figure.py:1259(add_subplot)
       11    0.000    0.000    0.034    0.003 save.py:481(_generate_signatures)
        2    0.000    0.000    0.034    0.017 _subplots.py:18(__init__)
       23    0.000    0.000    0.034    0.001 lazy_loader.py:61(__getattr__)
       23    0.000    0.000    0.034    0.001 lazy_loader.py:42(_load)
       34    0.000    0.000    0.033    0.001 axis.py:1938(_get_tick)
    23415    0.028    0.000    0.033    0.000 threading.py:242(__exit__)
        2    0.000    0.000    0.033    0.017 _base.py:378(__init__)
      209    0.001    0.000    0.033    0.000 func_graph.py:1269(dismantle_func_graph)
       37    0.000    0.000    0.033    0.001 axis.py:2225(_get_tick)
        3    0.000    0.000    0.032    0.011 loader.py:70(load_ast)
        1    0.000    0.000    0.031    0.031 tmpzo79h315.py:9(tf__predict_function)
     9606    0.020    0.000    0.031    0.000 tensor_shape.py:1004(assert_has_rank)
        1    0.000    0.000    0.031    0.031 training.py:1441(step_function)
     9746    0.018    0.000    0.031    0.000 meta_graph.py:443(_is_default_attr_value)
     3285    0.002    0.000    0.030    0.000 def_function.py:1042(<genexpr>)
     4224    0.005    0.000    0.030    0.000 base.py:498(no_automatic_dependency_tracking_scope)
  495/297    0.003    0.000    0.030    0.000 nested_structure_coder.py:179(do_encode)
       17    0.000    0.000    0.030    0.002 resource_variable_ops.py:198(eager_safe_variable_handle)
     1056    0.004    0.000    0.030    0.000 auto_control_deps_utils.py:63(_get_read_only_resource_input_indices_op)
     2321    0.003    0.000    0.030    0.000 ops.py:3264(<listcomp>)
   217/69    0.000    0.000    0.029    0.000 transformer.py:282(visit_block)
  105/101    0.000    0.000    0.029    0.000 {built-in method builtins.__import__}
     8190    0.014    0.000    0.029    0.000 _weakrefset.py:58(__iter__)
    21417    0.014    0.000    0.029    0.000 __init__.py:335(get_verbosity)
     1613    0.005    0.000    0.029    0.000 function.py:211(is_same_structure)
    91017    0.028    0.000    0.028    0.000 distribute_lib.py:2904(_experimental_distribute_dataset)
        3    0.000    0.000    0.028    0.009 losses.py:117(__call__)
      121    0.001    0.000    0.028    0.000 function_serialization.py:29(_serialize_function_spec)
   167862    0.028    0.000    0.028    0.000 callbacks.py:622(on_batch_begin)
       16    0.000    0.000    0.028    0.002 axis.py:1428(get_major_ticks)
    42834    0.013    0.000    0.027    0.000 __init__.py:1280(setLevel)
      352    0.004    0.000    0.027    0.000 save_impl.py:321(_restore_layer_losses)
     1260    0.002    0.000    0.027    0.000 ops.py:4368(device)
        3    0.000    0.000    0.026    0.009 control_flow.py:402(transform)
       11    0.000    0.000    0.026    0.002 save.py:468(_call_function_with_mapped_captures)
      510    0.002    0.000    0.026    0.000 Hanabi.py:301(<listcomp>)
       24    0.000    0.000    0.026    0.001 resource_variable_ops.py:1953(value)
        3    0.000    0.000    0.026    0.009 parser.py:190(parse_entity)
       24    0.000    0.000    0.026    0.001 resource_variable_ops.py:1959(_read_variable_op)
        1    0.000    0.000    0.026    0.026 __init__.py:20(<module>)
       16    0.000    0.000    0.026    0.002 axis.py:1171(_get_tick_bboxes)
       16    0.000    0.000    0.026    0.002 axis.py:1173(<listcomp>)
        2    0.000    0.000    0.026    0.013 <__array_function__ internals>:2(savetxt)
    23088    0.019    0.000    0.026    0.000 threading.py:248(_release_save)
        1    0.000    0.000    0.026    0.026 training.py:1444(run_step)
        2    0.011    0.005    0.025    0.013 npyio.py:1211(savetxt)
    91017    0.025    0.000    0.025    0.000 {method 'pop' of 'set' objects}
        3    0.000    0.000    0.025    0.008 metrics_utils.py:73(decorated)
     7700    0.011    0.000    0.025    0.000 function.py:3087(<genexpr>)
       11    0.000    0.000    0.025    0.002 gen_io_ops.py:1463(restore_v2)
    46473    0.025    0.000    0.025    0.000 fromnumeric.py:2546(_amax_dispatcher)
       13    0.000    0.000    0.025    0.002 resource_variable_ops.py:806(assign_add)
     2550    0.006    0.000    0.025    0.000 Hanabi.py:226(__init__)
     2087    0.012    0.000    0.025    0.000 compile_utils.py:123(metrics)
       27    0.000    0.000    0.024    0.001 math_ops.py:1267(truediv)
       27    0.000    0.000    0.024    0.001 math_ops.py:1220(_truediv_python3)
        2    0.000    0.000    0.024    0.012 _base.py:948(cla)
      154    0.001    0.000    0.024    0.000 json_utils.py:43(encode)
       50    0.000    0.000    0.024    0.000 random_ops.py:319(random_shuffle)
 10868/66    0.011    0.000    0.024    0.000 copy.py:132(deepcopy)
    42834    0.020    0.000    0.024    0.000 converter.py:138(absl_to_standard)
     1569    0.004    0.000    0.024    0.000 func_graph.py:265(watch_variable)
    44722    0.024    0.000    0.024    0.000 fromnumeric.py:1108(_argmax_dispatcher)
        3    0.000    0.000    0.024    0.008 optimizer_v2.py:778(_prepare)
       11    0.000    0.000    0.023    0.002 builder_impl.py:757(copy_assets_to_destination_dir)
      528    0.000    0.000    0.023    0.000 saveable_object.py:53(tensor)
        3    0.000    0.000    0.023    0.008 math_grad.py:1424(_DivNoNanGrad)
       23    0.000    0.000    0.023    0.001 array_ops.py:3058(placeholder)
       20    0.000    0.000    0.023    0.001 math_ops.py:1921(reduce_sum)
       23    0.000    0.000    0.023    0.001 gen_array_ops.py:6769(placeholder)
       50    0.000    0.000    0.023    0.000 gen_random_ops.py:528(random_shuffle)
        3    0.001    0.000    0.023    0.008 origin_info.py:89(create_source_map)
      491    0.002    0.000    0.023    0.000 typing.py:875(__extrahook__)
       27    0.001    0.000    0.023    0.001 gen_math_ops.py:7416(real_div)
        3    0.000    0.000    0.023    0.008 inspect_utils.py:143(getimmediatesource)
        3    0.000    0.000    0.023    0.008 rmsprop.py:163(_prepare_local)
      253    0.001    0.000    0.023    0.000 saveable_object_util.py:100(f)
        3    0.000    0.000    0.023    0.008 metrics.py:173(update_state_fn)
      704    0.007    0.000    0.023    0.000 ops.py:6937(set_int_list_attr)
3880/1680    0.005    0.000    0.022    0.000 tracking.py:80(__setattr__)
      166    0.002    0.000    0.022    0.000 lines.py:751(draw)
        1    0.000    0.000    0.022    0.022 training.py:1396(predict_step)
        2    0.000    0.000    0.022    0.011 backend_pdf.py:592(finalize)
      715    0.003    0.000    0.022    0.000 def_function.py:1009(_list_all_concrete_functions)
        3    0.000    0.000    0.022    0.007 metrics.py:336(update_state)
      630    0.002    0.000    0.022    0.000 ops.py:4361(_add_device_to_stack)
        3    0.004    0.001    0.021    0.007 inspect_utils.py:116(_fix_linecache_record)
        3    0.000    0.000    0.021    0.007 losses_utils.py:71(compute_weighted_loss)
        2    0.000    0.000    0.021    0.011 backend_pdf.py:711(writeFonts)
        2    0.000    0.000    0.021    0.011 backend_pdf.py:896(embedTTF)
        2    0.000    0.000    0.021    0.011 backend_pdf.py:913(embedTTFType3)
        1    0.000    0.000    0.021    0.021 Experiment.py:33(__init__)
        1    0.000    0.000    0.021    0.021 training.py:462(compile)
      136    0.002    0.000    0.021    0.000 text.py:670(draw)
       16    0.000    0.000    0.021    0.001 axis.py:1346(get_majorticklocs)
       11    0.021    0.002    0.021    0.002 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphToGraphDef}
     5742    0.005    0.000    0.021    0.000 save.py:137(list_extra_dependencies)
     2403    0.004    0.000    0.021    0.000 func_graph.py:321(control_dependencies)
        3    0.000    0.000    0.021    0.007 return_statements.py:392(transform)
  814/154    0.001    0.000    0.020    0.000 copy.py:210(_deepcopy_list)
      156    0.002    0.000    0.020    0.000 def_function.py:451(__init__)
       24    0.000    0.000    0.020    0.001 gen_math_ops.py:10278(square)
  1364/44    0.003    0.000    0.020    0.000 copy.py:236(_deepcopy_dict)
      176    0.002    0.000    0.020    0.000 node.py:162(serialize)
       99    0.001    0.000    0.020    0.000 functional.py:332(_checkpoint_dependencies)
     2345    0.007    0.000    0.020    0.000 random.py:255(choice)
9515/5115    0.013    0.000    0.020    0.000 data_structures.py:756(__getattribute__)
        4    0.000    0.000    0.019    0.005 axis.py:2011(_update_label_position)
       16    0.000    0.000    0.019    0.001 axis.py:1350(get_minorticklocs)
       66    0.001    0.000    0.019    0.000 serialized_attributes.py:205(set_and_validate_objects)
      111    0.002    0.000    0.019    0.000 functional.py:308(_layer_checkpoint_dependencies)
      198    0.001    0.000    0.019    0.000 function.py:2041(add_to_graph)
    23130    0.019    0.000    0.019    0.000 {method 'index' of 'list' objects}
      407    0.004    0.000    0.019    0.000 nested_structure_coder.py:428(do_encode)
      165    0.001    0.000    0.019    0.000 utils.py:202(get_training_arg_index)
      134    0.000    0.000    0.018    0.000 templates.py:197(visit_Name)
       21    0.000    0.000    0.018    0.001 activity.py:704(resolve)
    23415    0.018    0.000    0.018    0.000 {built-in method _imp.lock_held}
    10200    0.009    0.000    0.018    0.000 Hanabi.py:233(draw)
       12    0.000    0.000    0.018    0.001 math_grad.py:1672(_MatMulGrad)
        2    0.000    0.000    0.018    0.009 backend_bases.py:1982(_get_output_canvas)
     3250    0.008    0.000    0.018    0.000 ops.py:4557(__enter__)
    13964    0.012    0.000    0.018    0.000 pickle.py:645(save_bool)
      396    0.001    0.000    0.018    0.000 data_structures.py:414(__init__)
        2    0.000    0.000    0.018    0.009 backend_bases.py:117(get_registered_canvas_class)
        3    0.000    0.000    0.018    0.006 math_grad.py:1554(_SquaredDifferenceGrad)
        4    0.000    0.000    0.018    0.004 axis.py:1992(_get_tick_boxes_siblings)
       16    0.000    0.000    0.017    0.001 axis.py:2187(get_tick_space)
        3    0.000    0.000    0.017    0.006 losses_utils.py:59(reduce_weighted_loss)
       22    0.000    0.000    0.017    0.001 string_ops.py:48(regex_full_match)
     3250    0.005    0.000    0.017    0.000 ops.py:4567(__exit__)
      121    0.004    0.000    0.017    0.000 nested_structure_coder.py:229(do_encode)
       16    0.000    0.000    0.017    0.001 <frozen importlib._bootstrap_external>:743(get_code)
       21    0.000    0.000    0.017    0.001 activity.py:565(visit_FunctionDef)
        4    0.000    0.000    0.017    0.004 _base.py:2491(_update_title_position)
       22    0.000    0.000    0.017    0.001 gen_string_ops.py:586(static_regex_full_match)
      396    0.001    0.000    0.017    0.000 data_structures.py:309(__init__)
       13    0.000    0.000    0.017    0.001 __init__.py:1421(_log)
        4    0.000    0.000    0.017    0.004 axis.py:2303(_update_label_position)
        1    0.000    0.000    0.016    0.016 backend_pdf.py:4(<module>)
      109    0.000    0.000    0.016    0.000 templates.py:129(_prepare_replacement)
       58    0.000    0.000    0.016    0.000 _backend_pdf_ps.py:41(get_text_width_height_descent)
       74    0.000    0.000    0.016    0.000 qual_names.py:251(resolve)
      109    0.000    0.000    0.016    0.000 ast_util.py:64(copy_clean)
     7397    0.006    0.000    0.016    0.000 backend.py:639(get_graph)
      506    0.001    0.000    0.016    0.000 variables.py:1079(__hash__)
     3250    0.005    0.000    0.016    0.000 ops.py:4646(control_dependencies)
       20    0.000    0.000    0.016    0.001 math_ops.py:1987(reduce_sum_with_dims)
 1794/109    0.006    0.000    0.016    0.000 ast_util.py:38(copy)
       58    0.000    0.000    0.016    0.000 parser.py:228(parse)
       58    0.001    0.000    0.016    0.000 gast.py:297(parse)
     1747    0.016    0.000    0.016    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetHandleShapeAndType}
       20    0.000    0.000    0.016    0.001 gen_math_ops.py:10493(_sum)
       22    0.000    0.000    0.015    0.001 array_ops.py:4314(where)
       24    0.000    0.000    0.015    0.001 array_ops.py:631(shape_internal)
       22    0.000    0.000    0.015    0.001 gen_math_ops.py:8744(select)
       13    0.000    0.000    0.015    0.001 __init__.py:1446(handle)
  2612/82    0.002    0.000    0.015    0.000 astn.py:9(_visit)
       87    0.000    0.000    0.015    0.000 _backend_pdf_ps.py:79(_get_font_ttf)
    93398    0.015    0.000    0.015    0.000 shape_base.py:79(_atleast_2d_dispatcher)
       13    0.000    0.000    0.015    0.001 __init__.py:1500(callHandlers)
       34    0.000    0.000    0.015    0.000 templates.py:146(visit_Expr)
       13    0.000    0.000    0.015    0.001 __init__.py:852(handle)
   543/73    0.000    0.000    0.015    0.000 astn.py:11(<listcomp>)
      110    0.000    0.000    0.015    0.000 save_impl.py:535(__init__)
       13    0.000    0.000    0.015    0.001 __init__.py:982(emit)
    23948    0.015    0.000    0.015    0.000 {built-in method builtins.abs}
        3    0.000    0.000    0.015    0.005 transpiler.py:38(_wrap_into_factory)
       88    0.000    0.000    0.015    0.000 deprecation.py:311(new_func)
       11    0.000    0.000    0.015    0.001 tf_logging.py:166(info)
       16    0.000    0.000    0.015    0.001 axis.py:2487(get_tick_space)
       16    0.000    0.000    0.015    0.001 axis.py:884(set_tick_params)
       13    0.000    0.000    0.015    0.001 file_io.py:453(recursive_create_dir)
       13    0.000    0.000    0.015    0.001 file_io.py:468(recursive_create_dir_v2)
    42835    0.011    0.000    0.015    0.000 __init__.py:190(_checkLevel)
        4    0.000    0.000    0.015    0.004 axis.py:2284(_get_tick_boxes_siblings)
       13    0.014    0.001    0.014    0.001 {built-in method tensorflow.python._pywrap_file_io.RecursivelyCreateDir}
      656    0.002    0.000    0.014    0.000 traceable_stack.py:92(push_obj)
       11    0.000    0.000    0.014    0.001 file_io.py:197(__exit__)
       11    0.014    0.001    0.014    0.001 file_io.py:223(close)
