         795217975 function calls (775869203 primitive calls) in 2165.673 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1012105    0.664    0.000    0.664    0.000 {built-in method tensorflow.python._pywrap_utils.IsMutableMapping}
    34778    0.146    0.000    0.660    0.000 tensor_spec.py:190(_unbatch)
    35763    0.093    0.000    0.658    0.000 context.py:645(sync_executors)
        9    0.000    0.000    0.651    0.072 func_graph.py:958(wrapper)
  3055114    0.651    0.000    0.651    0.000 tensor_shape.py:247(value)
  2549605    0.648    0.000    0.648    0.000 ops.py:2381(graph)
    70138    0.185    0.000    0.646    0.000 distribution_strategy_context.py:215(get_strategy_and_replica_context)
    34778    0.353    0.000    0.638    0.000 training.py:2453(_check_call_args)
   841726    0.473    0.000    0.633    0.000 traceable_stack.py:127(__len__)
   732462    0.627    0.000    0.627    0.000 op_def_library.py:64(_IsListParameter)
   733253    0.482    0.000    0.626    0.000 control_flow_util.py:180(GetOutputContext)
    34805    0.100    0.000    0.620    0.000 distribute_lib.py:791(scope)
   104206    0.100    0.000    0.612    0.000 context.py:2351(remove_function)
        4    0.000    0.000    0.611    0.153 distribute_lib.py:1130(run)
        4    0.000    0.000    0.610    0.153 distribute_lib.py:2537(call_for_each_replica)
        4    0.000    0.000    0.610    0.153 distribute_lib.py:2941(_call_for_each_replica)
    19332    0.279    0.000    0.610    0.000 Experiment.py:47(<listcomp>)
   264692    0.434    0.000    0.609    0.000 object_identity.py:183(_wrap_key)
   104360    0.173    0.000    0.608    0.000 tf_inspect.py:335(getmodule)
   316986    0.200    0.000    0.606    0.000 _asarray.py:16(asarray)
   210197    0.261    0.000    0.606    0.000 ag_ctx.py:53(__enter__)
   487232    0.478    0.000    0.606    0.000 base.py:677(_lookup_dependency)
69599/69579    0.301    0.000    0.604    0.000 nest.py:126(_packed_nest_with_indices)
        3    0.000    0.000    0.600    0.200 tmpp97_pviq.py:9(tf__train_function)
        3    0.000    0.000    0.600    0.200 training.py:785(step_function)
   104392    0.216    0.000    0.597    0.000 tensor_util.py:280(_check_not_tensor)
   246101    0.403    0.000    0.597    0.000 weakref.py:428(get)
   702549    0.384    0.000    0.592    0.000 pickle.py:436(put)
        3    0.000    0.000    0.590    0.197 training.py:788(run_step)
   104468    0.197    0.000    0.590    0.000 ops.py:6351(get_collection)
  5047363    0.588    0.000    0.588    0.000 multiarray.py:145(concatenate)
   382566    0.377    0.000    0.587    0.000 structure.py:296(<listcomp>)
  2214900    0.577    0.000    0.583    0.000 object_identity.py:175(<genexpr>)
        3    0.000    0.000    0.583    0.194 training.py:716(train_step)
  1675218    0.580    0.000    0.580    0.000 ops.py:3043(_check_not_finalized)
   104445    0.250    0.000    0.577    0.000 execute.py:201(make_shape)
   976838    0.575    0.000    0.575    0.000 ops.py:5101(_distribution_strategy_stack)
   837231    0.574    0.000    0.574    0.000 {built-in method sys.exc_info}
   215598    0.315    0.000    0.568    0.000 training.py:328(<genexpr>)
    35763    0.565    0.000    0.565    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextSyncExecutors}
1282261/1281163    0.402    0.000    0.561    0.000 {built-in method builtins.issubclass}
    25/20    0.000    0.000    0.559    0.028 utils.py:169(<lambda>)
    69556    0.094    0.000    0.558    0.000 options.py:45(__ne__)
  2080213    0.557    0.000    0.557    0.000 {method 'keys' of 'dict' objects}
   869266    0.553    0.000    0.553    0.000 context.py:514(ensure_initialized)
   208737    0.252    0.000    0.552    0.000 ag_ctx.py:35(control_status_ctx)
   104042    0.164    0.000    0.550    0.000 function.py:2632(_is_ndarray)
  1503266    0.540    0.000    0.540    0.000 ops.py:796(_as_tf_output)
   594041    0.536    0.000    0.536    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_GetBuffer}
    34781    0.535    0.000    0.535    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge1}
   199180    0.534    0.000    0.534    0.000 def_function.py:752(_get_tracing_count)
   208805    0.324    0.000    0.534    0.000 os.py:742(encode)
   245982    0.350    0.000    0.533    0.000 {method 'join' of 'str' objects}
   104468    0.232    0.000    0.530    0.000 object_identity.py:223(__len__)
       21    0.526    0.025    0.526    0.025 {method 'clear' of 'list' objects}
   101140    0.526    0.000    0.526    0.000 {method 'item' of 'numpy.generic' objects}
     6524    0.021    0.000    0.526    0.000 <__array_function__ internals>:2(mean)
   978968    0.524    0.000    0.524    0.000 ops.py:4086(_name_stack)
    69878    0.330    0.000    0.522    0.000 ops.py:2979(_variable_creator_scope)
   838514    0.522    0.000    0.522    0.000 _collections_abc.py:698(__init__)
  2063124    0.521    0.000    0.521    0.000 ops.py:392(op)
    34805    0.096    0.000    0.520    0.000 distribute_lib.py:2892(_scope)
    34778    0.102    0.000    0.519    0.000 data_adapter.py:529(can_handle)
   716966    0.412    0.000    0.518    0.000 tensor_shape.py:819(rank)
   908812    0.517    0.000    0.517    0.000 {method 'lower' of 'str' objects}
  2303674    0.516    0.000    0.516    0.000 ops.py:2036(_get_control_flow_context)
   104543    0.494    0.000    0.512    0.000 weakref.py:354(__init__)
   731115    0.374    0.000    0.510    0.000 inspect.py:81(ismethod)
   486890    0.508    0.000    0.508    0.000 {built-in method _weakref.proxy}
  1781829    0.506    0.000    0.506    0.000 {method 'release' of '_thread.lock' objects}
   837414    0.505    0.000    0.505    0.000 lock_util.py:119(__init__)
   418383    0.442    0.000    0.505    0.000 inspect.py:159(isfunction)
   104468    0.204    0.000    0.503    0.000 func_graph.py:1081(flatten)
  1571702    0.502    0.000    0.502    0.000 ops.py:2307(outputs)
   208956    0.190    0.000    0.501    0.000 func_graph.py:1023(<genexpr>)
   104394    0.214    0.000    0.498    0.000 options.py:51(__setattr__)
   104206    0.141    0.000    0.497    0.000 context.py:1154(remove_function)
       60    0.001    0.000    0.494    0.008 utils.py:66(return_outputs_and_add_losses)
   104678    0.487    0.000    0.487    0.000 {built-in method tensorflow.python._pywrap_tf_session.AddControlInput}
     6524    0.091    0.000    0.486    0.000 fromnumeric.py:3231(mean)
   104753    0.211    0.000    0.479    0.000 tf_inspect.py:390(ismethod)
   104535    0.379    0.000    0.477    0.000 ops.py:4040(<listcomp>)
  1048898    0.474    0.000    0.474    0.000 {built-in method _thread.get_ident}
  1218804    0.474    0.000    0.474    0.000 ops.py:3354(building_function)
   140656    0.326    0.000    0.471    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
   209308    0.316    0.000    0.467    0.000 <string>:12(__new__)
        3    0.000    0.000    0.461    0.154 training.py:2696(_minimize)
    40626    0.030    0.000    0.459    0.000 <__array_function__ internals>:2(atleast_2d)
  1008558    0.456    0.000    0.456    0.000 dataset_ops.py:216(_variant_tensor)
   437492    0.299    0.000    0.454    0.000 {method 'add' of 'set' objects}
   463680    0.333    0.000    0.453    0.000 object_identity.py:63(__hash__)
   278604    0.451    0.000    0.451    0.000 {method 'ravel' of 'numpy.ndarray' objects}
   208991    0.318    0.000    0.441    0.000 traceable_stack.py:131(copy)
   804826    0.438    0.000    0.438    0.000 {method 'update' of 'dict' objects}
   280667    0.438    0.000    0.438    0.000 {method 'WhichOneof' of 'google.protobuf.pyext._message.CMessage' objects}
    14429    0.066    0.000    0.437    0.000 <__array_function__ internals>:2(argmax)
   486890    0.436    0.000    0.436    0.000 tracking.py:186(__init__)
   104360    0.239    0.000    0.435    0.000 inspect.py:714(getmodule)
    35623    0.435    0.000    0.435    0.000 {method 'copy' of 'numpy.ndarray' objects}
   135228    0.433    0.000    0.433    0.000 data_adapter.py:1184(steps)
   384436    0.323    0.000    0.432    0.000 func_graph.py:1057(<genexpr>)
   419603    0.430    0.000    0.430    0.000 ops.py:2801(name_from_scope_name)
   208748    0.237    0.000    0.428    0.000 cache.py:92(_get_key)
    99600    0.152    0.000    0.428    0.000 tape.py:220(could_possibly_record)
    34805    0.196    0.000    0.424    0.000 distribute_lib.py:2853(__init__)
        5    0.000    0.000    0.424    0.085 functional_saver.py:172(to_proto)
     1350    0.005    0.000    0.424    0.000 function.py:177(_shape_relaxed_type_for_composite_tensor)
   104468    0.160    0.000    0.422    0.000 function.py:1581(<listcomp>)
   302116    0.215    0.000    0.419    0.000 pickle.py:652(save_long)
       90    0.000    0.000    0.418    0.005 core.py:1192(call)
       90    0.001    0.000    0.418    0.005 core.py:30(dense)
    34777    0.111    0.000    0.415    0.000 ops.py:2263(_add_control_input)
4050/1350    0.027    0.000    0.412    0.000 type_spec.py:134(_with_tensor_ranks_only)
  1191352    0.409    0.000    0.409    0.000 tensor_spec.py:63(shape)
   243440    0.164    0.000    0.408    0.000 nest.py:241(<listcomp>)
   107523    0.320    0.000    0.407    0.000 enum.py:267(__call__)
    34778    0.197    0.000    0.403    0.000 callbacks.py:247(_add_default_callbacks)
   106436    0.402    0.000    0.402    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
    69576    0.058    0.000    0.396    0.000 callbacks.py:235(<genexpr>)
     6524    0.127    0.000    0.395    0.000 _methods.py:134(_mean)
    99590    0.356    0.000    0.395    0.000 function.py:1844(<listcomp>)
   104398    0.389    0.000    0.393    0.000 converter.py:153(__init__)
    40626    0.145    0.000    0.389    0.000 shape_base.py:83(atleast_2d)
   208668    0.368    0.000    0.386    0.000 tracking.py:154(resource_tracker_scope)
    36243    0.119    0.000    0.381    0.000 context.py:2006(eager_mode)
       50    0.000    0.000    0.379    0.008 save_impl.py:585(call)
   139766    0.376    0.000    0.376    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_NewBufferFromString}
   104403    0.218    0.000    0.371    0.000 converter.py:174(__hash__)
      130    0.008    0.000    0.369    0.003 functional_ops.py:1112(partitioned_call)
    99467    0.368    0.000    0.368    0.000 def_function.py:72(called_without_tracing)
   313616    0.287    0.000    0.361    0.000 memory.py:24(dismantle_ordered_dict)
   632141    0.360    0.000    0.360    0.000 {method 'replace' of 'str' objects}
  1325752    0.358    0.000    0.358    0.000 {method 'values' of 'dict' objects}
    55067    0.250    0.000    0.355    0.000 Hanabi.py:262(<listcomp>)
    20329    0.141    0.000    0.354    0.000 Experiment.py:61(<listcomp>)
  1223347    0.352    0.000    0.352    0.000 traceable_stack.py:121(<genexpr>)
  1783524    0.352    0.000    0.352    0.000 {built-in method builtins.callable}
    34778    0.077    0.000    0.351    0.000 data_adapter.py:117(__init__)
   773280    0.344    0.000    0.350    0.000 Hanabi.py:196(__init__)
   939201    0.349    0.000    0.349    0.000 function.py:2463(input_signature)
   925061    0.349    0.000    0.349    0.000 __init__.py:1530(getEffectiveLevel)
    36907    0.048    0.000    0.348    0.000 tensor_shape.py:1121(assert_is_compatible_with)
   976838    0.346    0.000    0.346    0.000 ops.py:3039(_variable_creator_stack)
   418553    0.340    0.000    0.346    0.000 traceable_stack.py:83(__init__)
  1268702    0.342    0.000    0.342    0.000 tensor_shape.py:826(dims)
      841    0.006    0.000    0.341    0.000 func_graph.py:644(_capture_helper)
     1000    0.019    0.000    0.339    0.000 callbacks.py:1045(on_epoch_end)
    34798    0.177    0.000    0.338    0.000 callbacks.py:815(_implements_train_batch_hooks)
     1000    0.020    0.000    0.338    0.000 callbacks.py:377(on_epoch_begin)
   104468    0.263    0.000    0.337    0.000 func_graph.py:735(external_captures)
    34778    0.108    0.000    0.336    0.000 dataset_ops.py:565(_type_spec)
   837414    0.333    0.000    0.334    0.000 ops.py:5061(<dictcomp>)
    21201    0.161    0.000    0.331    0.000 Hanabi.py:339(next_turn)
   976838    0.329    0.000    0.329    0.000 ops.py:5133(_auto_cast_variable_read_dtype)
      745    0.006    0.000    0.328    0.000 func_graph.py:1123(_create_substitute_placeholder)
   283771    0.327    0.000    0.327    0.000 {method '__reduce_ex__' of 'object' objects}
    14429    0.045    0.000    0.322    0.000 fromnumeric.py:1112(argmax)
   105134    0.232    0.000    0.319    0.000 function.py:1959(name)
   384107    0.304    0.000    0.312    0.000 op_def_library.py:89(<listcomp>)
10800/2700    0.024    0.000    0.310    0.000 type_spec.py:148(relax)
        3    0.000    0.000    0.310    0.103 optimizer_v2.py:473(apply_gradients)
    34778    0.087    0.000    0.309    0.000 data_adapter.py:448(can_handle)
  1053806    0.308    0.000    0.308    0.000 context.py:1718(context_switches)
   523773    0.308    0.000    0.308    0.000 func_graph.py:427(outer_graph)
   281221    0.303    0.000    0.303    0.000 {method 'decode' of 'bytes' objects}
   104206    0.302    0.000    0.302    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextRemoveFunction}
       10    0.000    0.000    0.302    0.030 functional_saver.py:202(save)
   283797    0.166    0.000    0.302    0.000 pickle.py:723(save_tuple)
      231    0.001    0.000    0.301    0.001 resource_variable_ops.py:1908(_dense_var_to_tensor)
    34778    0.092    0.000    0.301    0.000 version_utils.py:114(disallow_legacy_graph)
      231    0.001    0.000    0.300    0.001 resource_variable_ops.py:1317(_dense_var_to_tensor)
    69576    0.037    0.000    0.300    0.000 data_adapter.py:550(<genexpr>)
   178505    0.124    0.000    0.300    0.000 layer_utils.py:43(has_weights)
   625439    0.297    0.000    0.297    0.000 context.py:749(_handle)
    34778    0.041    0.000    0.297    0.000 nest.py:1417(sequence_fn)
    73823    0.295    0.000    0.295    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   208737    0.130    0.000    0.294    0.000 api.py:153(is_autograph_artifact)
   104360    0.206    0.000    0.294    0.000 inspect_utils.py:96(isconstructor)
   283839    0.232    0.000    0.294    0.000 _dill.py:386(__missing__)
   104468    0.242    0.000    0.292    0.000 ops.py:3997(get_collection)
    34809    0.095    0.000    0.290    0.000 tensor_util.py:804(constant_value)
    37442    0.085    0.000    0.289    0.000 ops.py:5744(executing_eagerly_outside_functions)
   768214    0.288    0.000    0.288    0.000 op_def_library.py:235(_MaybeColocateWith)
      231    0.001    0.000    0.287    0.001 resource_variable_ops.py:550(value)
   104468    0.286    0.000    0.286    0.000 function.py:3061(<listcomp>)
        5    0.000    0.000    0.286    0.057 util.py:1152(save)
       10    0.001    0.000    0.284    0.028 functional_saver.py:252(save_fn)
        5    0.000    0.000    0.283    0.057 util.py:1117(_save_cached_when_graph_building)
36816/36486    0.102    0.000    0.283    0.000 data_structures.py:103(sticky_attribute_assignment)
    14609    0.035    0.000    0.281    0.000 fromnumeric.py:55(_wrapfunc)
   104468    0.087    0.000    0.280    0.000 object_identity.py:225(<listcomp>)
    38646    0.038    0.000    0.280    0.000 _collections_abc.py:664(__contains__)
   496183    0.277    0.000    0.277    0.000 {built-in method tensorflow.python._pywrap_utils.IsMapping}
35340/35309    0.113    0.000    0.277    0.000 tracking.py:440(wrapped)
        6    0.000    0.000    0.276    0.046 distribute_lib.py:2683(merge_call)
        6    0.000    0.000    0.276    0.046 distribute_lib.py:2717(_merge_call)
   199800    0.132    0.000    0.275    0.000 nest.py:954(<genexpr>)
        3    0.000    0.000    0.274    0.091 optimizer_v2.py:588(_distributed_apply)
   388725    0.273    0.000    0.273    0.000 {method '_datatype_enum' of 'tensorflow.python.framework.ops.EagerTensor' objects}
    34778    0.098    0.000    0.273    0.000 dataset_ops.py:2907(_graph_rewrite_configs)
        2    0.000    0.000    0.273    0.137 pyplot.py:720(savefig)
    34778    0.064    0.000    0.270    0.000 dataset_ops.py:2920(_autotune_settings)
    20329    0.095    0.000    0.270    0.000 Hanabi.py:276(score)
       10    0.000    0.000    0.270    0.027 function.py:3718(bound_method_wrapper)
    60746    0.133    0.000    0.269    0.000 threading.py:1104(is_alive)
   212214    0.215    0.000    0.269    0.000 inspect.py:2781(<genexpr>)
   625709    0.268    0.000    0.268    0.000 context.py:813(device_name)
   278391    0.109    0.000    0.267    0.000 generic_utils.py:792(is_default)
   145055    0.267    0.000    0.267    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsStopped}
    34777    0.058    0.000    0.266    0.000 gen_dataset_ops.py:6628(<listcomp>)
     2698    0.004    0.000    0.265    0.000 function.py:3110(<genexpr>)
    25/20    0.000    0.000    0.264    0.013 utils.py:170(<lambda>)
       18    0.000    0.000    0.263    0.015 distribute_lib.py:2233(update)
    34798    0.117    0.000    0.263    0.000 data_adapter.py:535(_is_composite)
   104556    0.263    0.000    0.263    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedScalarContainer' objects}
     1349    0.006    0.000    0.261    0.000 function.py:169(_is_type_subset)
       18    0.000    0.000    0.261    0.014 distribute_lib.py:2952(_update)
       18    0.000    0.000    0.261    0.014 distribute_lib.py:2957(_update_non_slot)
   489531    0.259    0.000    0.259    0.000 ops.py:5035(_device_function_stack)
       18    0.000    0.000    0.257    0.014 optimizer_v2.py:591(apply_grad_to_update_var)
       18    0.001    0.000    0.257    0.014 rmsprop.py:175(_resource_apply_dense)
   104468    0.219    0.000    0.256    0.000 func_graph.py:745(deferred_external_captures)
   208662    0.184    0.000    0.255    0.000 dataset_ops.py:2738(get_structure)
    88384    0.041    0.000    0.252    0.000 _asarray.py:88(asanyarray)
    34778    0.074    0.000    0.252    0.000 gen_dataset_ops.py:6697(<listcomp>)
   173890    0.183    0.000    0.252    0.000 dataset_ops.py:4108(element_spec)
   208872    0.251    0.000    0.251    0.000 {method 'SetInParent' of 'google.protobuf.pyext._message.CMessage' objects}
    30264    0.036    0.000    0.251    0.000 iostream.py:320(_schedule_flush)
   210018    0.250    0.000    0.250    0.000 object_identity.py:227(__iter__)
   104334    0.132    0.000    0.249    0.000 dataset_ops.py:3366(<listcomp>)
    34814    0.062    0.000    0.249    0.000 distribution_strategy_context.py:199(has_strategy)
199798/199788    0.117    0.000    0.248    0.000 nest.py:750(assert_shallow_structure)
  1217526    0.246    0.000    0.246    0.000 tensor_spec.py:37(<lambda>)
  1068480    0.245    0.000    0.245    0.000 _dill.py:1515(is_dill)
   383257    0.243    0.000    0.243    0.000 array_ops.py:1485(<genexpr>)
    484/4    0.002    0.000    0.241    0.060 artist.py:30(draw_wrapper)
        4    0.000    0.000    0.241    0.060 figure.py:1688(draw)
    35259    0.117    0.000    0.240    0.000 resource_variable_ops.py:317(_maybe_set_handle_data)
   278738    0.238    0.000    0.238    0.000 context.py:823(_set_device)
      8/4    0.000    0.000    0.237    0.059 image.py:119(_draw_list_compositing_images)
        4    0.000    0.000    0.237    0.059 _base.py:2555(draw)
   313374    0.221    0.000    0.237    0.000 function.py:3760(__init__)
    28034    0.035    0.000    0.237    0.000 Hanabi.py:183(save)
   463680    0.236    0.000    0.236    0.000 object_identity.py:35(__init__)
     1079    0.010    0.000    0.236    0.000 {built-in method builtins.print}
    34777    0.043    0.000    0.234    0.000 gen_dataset_ops.py:895(<listcomp>)
     1000    0.010    0.000    0.233    0.000 callbacks.py:955(on_epoch_begin)
   104468    0.196    0.000    0.231    0.000 func_graph.py:750(deferred_internal_captures)
   837168    0.229    0.000    0.229    0.000 control_flow_util.py:191(GetContainingWhileContext)
   839099    0.228    0.000    0.228    0.000 ops.py:3148(_get_control_flow_context)
   496083    0.224    0.000    0.224    0.000 {built-in method tensorflow.python._pywrap_utils.IsMappingView}
    56831    0.119    0.000    0.223    0.000 Hanabi.py:372(<dictcomp>)
   383971    0.221    0.000    0.221    0.000 ops.py:452(<listcomp>)
    14429    0.221    0.000    0.221    0.000 {method 'argmax' of 'numpy.ndarray' objects}
    34777    0.064    0.000    0.221    0.000 gen_dataset_ops.py:890(<listcomp>)
   139369    0.191    0.000    0.220    0.000 device.py:45(is_device_spec)
   510854    0.220    0.000    0.220    0.000 iterator_ops.py:885(_serialize)
   173890    0.158    0.000    0.219    0.000 dataset_ops.py:4058(element_spec)
   626367    0.218    0.000    0.218    0.000 tensor_shape.py:790(_v2_behavior)
       55    0.015    0.000    0.218    0.004 tracking.py:103(_list_functions_for_serialization)
   496192    0.218    0.000    0.218    0.000 {built-in method tensorflow.python._pywrap_utils.IsAttrs}
   319015    0.171    0.000    0.218    0.000 tensor_shape.py:704(as_dimension)
   837229    0.217    0.000    0.217    0.000 errors_impl.py:86(message)
   496112    0.217    0.000    0.217    0.000 {built-in method tensorflow.python._pywrap_utils.IsCompositeTensor}
    99600    0.217    0.000    0.217    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetPossibleGradientTypes}
   174681    0.103    0.000    0.217    0.000 tensor_shape.py:838(ndims)
        8    0.000    0.000    0.216    0.027 axis.py:1219(draw)
    34778    0.054    0.000    0.216    0.000 training.py:2772(_disallow_inside_tf_function)
   104468    0.151    0.000    0.215    0.000 function.py:475(<listcomp>)
    34778    0.081    0.000    0.213    0.000 dataset_ops.py:3122(__init__)
   496086    0.213    0.000    0.213    0.000 {built-in method tensorflow.python._pywrap_utils.IsTypeSpec}
   208797    0.181    0.000    0.211    0.000 nest.py:81(_yield_value)
      105    0.001    0.000    0.211    0.002 gen_math_ops.py:5591(mat_mul)
    36958    0.209    0.000    0.210    0.000 variables.py:151(validate_synchronization_aggregation_trainable)
    69599    0.124    0.000    0.209    0.000 nest.py:53(_sequence_like)
   104468    0.182    0.000    0.208    0.000 func_graph.py:491(variables)
   174564    0.207    0.000    0.207    0.000 function.py:484(<genexpr>)
   198261    0.146    0.000    0.207    0.000 object_identity.py:128(_wrap_key)
   208763    0.204    0.000    0.204    0.000 dtypes.py:103(as_numpy_dtype)
    73840    0.087    0.000    0.204    0.000 resource_variable_ops.py:246(_handle_graph)
   139369    0.203    0.000    0.203    0.000 context.py:1733(__init__)
       10    0.001    0.000    0.202    0.020 functional_saver.py:57(save)
   486080    0.202    0.000    0.202    0.000 tracking.py:199(__del__)
    99600    0.200    0.000    0.200    0.000 function.py:271(__exit__)
   104540    0.198    0.000    0.198    0.000 threading.py:74(RLock)
   244477    0.161    0.000    0.198    0.000 function.py:422(<genexpr>)
    34778    0.113    0.000    0.198    0.000 callbacks.py:1038(__init__)
    34873    0.073    0.000    0.197    0.000 tensor_shape.py:1166(is_fully_defined)
   104463    0.191    0.000    0.191    0.000 func_graph.py:127(<listcomp>)
   121117    0.115    0.000    0.191    0.000 object_identity.py:54(__eq__)
       10    0.000    0.000    0.190    0.019 gen_io_ops.py:1694(save_v2)
    99581    0.189    0.000    0.189    0.000 weakref.py:393(__getitem__)
   204403    0.186    0.000    0.186    0.000 iterator_ops.py:878(__init__)
     1353    0.006    0.000    0.185    0.000 type_spec.py:110(most_specific_compatible_type)
        5    0.000    0.000    0.182    0.036 functional_saver.py:193(_traced_restore)
  1460776    0.182    0.000    0.182    0.000 options.py:59(<lambda>)
   104540    0.181    0.000    0.181    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetRequireShapeInferenceFns}
   278599    0.180    0.000    0.180    0.000 func_graph.py:97(<genexpr>)
    34778    0.097    0.000    0.178    0.000 optimization_options.py:196(_autotune_settings)
        2    0.000    0.000    0.177    0.089 figure.py:2063(savefig)
        5    0.002    0.000    0.177    0.035 save.py:276(map_resources)
        2    0.000    0.000    0.177    0.089 backend_bases.py:2001(print_figure)
       90    0.001    0.000    0.177    0.002 nn_ops.py:3307(bias_add)
        5    0.000    0.000    0.177    0.035 functional_saver.py:297(restore)
        5    0.000    0.000    0.177    0.035 functional_saver.py:310(restore_fn)
        5    0.002    0.000    0.176    0.035 save.py:703(_serialize_object_graph)
    35543    0.113    0.000    0.176    0.000 tensor_util.py:986(is_tensor)
   243491    0.176    0.000    0.176    0.000 distribution_strategy_context.py:337(_get_default_replica_mode)
5410/1353    0.028    0.000    0.176    0.000 type_spec.py:395(__most_specific_compatible_type_serialization)
        5    0.001    0.000    0.176    0.035 functional_saver.py:80(restore)
   208742    0.120    0.000    0.175    0.000 api.py:148(autograph_artifact)
    69554    0.065    0.000    0.175    0.000 dataset_ops.py:2775(<lambda>)
        2    0.000    0.000    0.174    0.087 backend_pdf.py:2532(print_pdf)
    34778    0.039    0.000    0.170    0.000 dataset_ops.py:3493(_inputs)
   208728    0.093    0.000    0.169    0.000 data_adapter.py:252(<genexpr>)
    69576    0.046    0.000    0.168    0.000 callbacks.py:239(<genexpr>)
   382556    0.168    0.000    0.168    0.000 dataset_ops.py:348(options)
    34778    0.060    0.000    0.167    0.000 data_adapter.py:617(can_handle)
       95    0.001    0.000    0.167    0.002 resource_variable_ops.py:636(_map_resources)
6762/2706    0.006    0.000    0.167    0.000 type_spec.py:429(<genexpr>)
      149    0.001    0.000    0.166    0.001 math_ops.py:1122(binary_op_wrapper)
   356381    0.165    0.000    0.165    0.000 {method 'split' of 'str' objects}
    34971    0.115    0.000    0.163    0.000 types.py:135(__get__)
    70138    0.162    0.000    0.162    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeVariableAccessed}
   212639    0.162    0.000    0.162    0.000 tf_logging.py:93(get_logger)
   417336    0.162    0.000    0.162    0.000 dataset_ops.py:3387(output_structure)
    34840    0.091    0.000    0.162    0.000 ops.py:5777(inside_function)
   107384    0.162    0.000    0.162    0.000 {method 'isidentifier' of 'str' objects}
   224007    0.162    0.000    0.162    0.000 {built-in method _thread.allocate_lock}
    69576    0.048    0.000    0.161    0.000 callbacks.py:237(<genexpr>)
   104434    0.119    0.000    0.160    0.000 function.py:2845(flat_input_signature)
       95    0.001    0.000    0.160    0.002 saveable_object_util.py:119(restore)
   131745    0.160    0.000    0.160    0.000 trace.py:52(__init__)
35186/34790    0.098    0.000    0.159    0.000 abc.py:196(__subclasscheck__)
    35358    0.068    0.000    0.159    0.000 execute.py:191(make_type)
      106    0.003    0.000    0.159    0.002 resource_variable_ops.py:1821(__init__)
       95    0.001    0.000    0.159    0.002 resource_variable_ops.py:2133(copy_to_graph_uninitialized)
   487292    0.159    0.000    0.159    0.000 base.py:662(_deferred_dependencies)
   208988    0.155    0.000    0.155    0.000 function.py:2421(<dictcomp>)
   104468    0.128    0.000    0.155    0.000 func_graph.py:1093(<listcomp>)
      130    0.001    0.000    0.154    0.001 functional_ops.py:1175(<listcomp>)
36818/36816    0.137    0.000    0.153    0.000 data_structures.py:80(wrap_or_unwrap)
   104468    0.150    0.000    0.150    0.000 function.py:441(<listcomp>)
   104334    0.150    0.000    0.150    0.000 tracking.py:146(resources)
        3    0.000    0.000    0.149    0.050 backprop.py:983(gradient)
   313516    0.149    0.000    0.149    0.000 context.py:818(device_spec)
        3    0.000    0.000    0.149    0.050 imperative_grad.py:33(imperative_grad)
        3    0.001    0.000    0.149    0.050 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeGradient}
   104468    0.148    0.000    0.148    0.000 c_api_util.py:86(__init__)
    69556    0.093    0.000    0.148    0.000 type_spec.py:501(<genexpr>)
    34828    0.073    0.000    0.147    0.000 object_identity.py:137(__delitem__)
    34778    0.130    0.000    0.145    0.000 distribute_lib.py:943(experimental_distribute_dataset)
       42    0.001    0.000    0.145    0.003 backprop.py:132(_gradient_function)
   199200    0.145    0.000    0.145    0.000 context.py:135(config_proto_serialized)
    34778    0.038    0.000    0.144    0.000 data_adapter.py:756(can_handle)
   104468    0.122    0.000    0.144    0.000 func_graph.py:919(<listcomp>)
      135    0.002    0.000    0.144    0.001 deprecation.py:473(new_func)
   104468    0.144    0.000    0.144    0.000 function.py:423(<listcomp>)
   279503    0.143    0.000    0.143    0.000 op_def_library.py:46(_AttrValue)
   104468    0.099    0.000    0.142    0.000 function.py:442(<listcomp>)
        5    0.000    0.000    0.141    0.028 save_impl.py:202(default_save_signature)
   525469    0.140    0.000    0.140    0.000 {method 'values' of 'collections.OrderedDict' objects}
        5    0.000    0.000    0.139    0.028 gen_io_ops.py:1743(save_v2_eager_fallback)
   278224    0.137    0.000    0.137    0.000 dataset_ops.py:2960(_inputs)
   108475    0.137    0.000    0.137    0.000 weakref.py:406(__setitem__)
    96450    0.111    0.000    0.136    0.000 callbacks.py:659(on_train_batch_begin)
