         1612064486 function calls (1540329159 primitive calls) in 3894.139 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.335    0.112 optimizer_v2.py:473(apply_gradients)
    54251    0.179    0.000    0.333    0.000 resource_variable_ops.py:317(_maybe_set_handle_data)
   762819    0.332    0.000    0.332    0.000 object_identity.py:35(__init__)
     1924    0.024    0.000    0.328    0.000 callbacks.py:955(on_epoch_begin)
275290/275266    0.157    0.000    0.325    0.000 nest.py:750(assert_shallow_structure)
  1277912    0.325    0.000    0.325    0.000 errors_impl.py:86(message)
   159022    0.204    0.000    0.324    0.000 inspect_utils.py:96(isconstructor)
    52993    0.055    0.000    0.323    0.000 gen_dataset_ops.py:895(<listcomp>)
   328379    0.253    0.000    0.323    0.000 inspect.py:2781(<genexpr>)
   331096    0.228    0.000    0.322    0.000 object_identity.py:128(_wrap_key)
      384    0.002    0.000    0.320    0.001 ops.py:3360(create_op)
     2098    0.020    0.000    0.319    0.000 {built-in method builtins.print}
   267013    0.146    0.000    0.319    0.000 tensor_shape.py:838(ndims)
   748277    0.318    0.000    0.318    0.000 {built-in method tensorflow.python._pywrap_utils.IsMapping}
  1283762    0.314    0.000    0.314    0.000 ops.py:3148(_get_control_flow_context)
   321914    0.313    0.000    0.314    0.000 object_identity.py:227(__iter__)
    52993    0.079    0.000    0.314    0.000 gen_dataset_ops.py:890(<listcomp>)
    55932    0.198    0.000    0.312    0.000 Hanabi.py:278(<listcomp>)
   225282    0.311    0.000    0.311    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsStopped}
   425310    0.311    0.000    0.311    0.000 context.py:823(_set_device)
   106091    0.192    0.000    0.310    0.000 nest.py:53(_sequence_like)
   586668    0.308    0.000    0.308    0.000 ops.py:452(<listcomp>)
   602885    0.304    0.000    0.304    0.000 {method '_datatype_enum' of 'tensorflow.python.framework.ops.EagerTensor' objects}
        6    0.000    0.000    0.303    0.051 distribute_lib.py:2683(merge_call)
        6    0.000    0.000    0.303    0.050 distribute_lib.py:2717(_merge_call)
  1278044    0.302    0.000    0.302    0.000 control_flow_util.py:191(GetContainingWhileContext)
    18607    0.089    0.000    0.301    0.000 threading.py:498(__init__)
        3    0.000    0.000    0.301    0.100 optimizer_v2.py:588(_distributed_apply)
   212655    0.260    0.000    0.301    0.000 device.py:45(is_device_spec)
    26357    0.301    0.000    0.301    0.000 {method 'argmax' of 'numpy.ndarray' objects}
   954750    0.300    0.000    0.300    0.000 tensor_shape.py:790(_v2_behavior)
54454/54418    0.128    0.000    0.300    0.000 tracking.py:440(wrapped)
   264970    0.215    0.000    0.299    0.000 dataset_ops.py:4108(element_spec)
     1092    0.010    0.000    0.299    0.000 save.py:725(_write_object_proto)
   747989    0.298    0.000    0.298    0.000 {built-in method tensorflow.python._pywrap_utils.IsMappingView}
   748286    0.297    0.000    0.297    0.000 {built-in method tensorflow.python._pywrap_utils.IsAttrs}
   748046    0.294    0.000    0.294    0.000 {built-in method tensorflow.python._pywrap_utils.IsCompositeTensor}
    79712    0.171    0.000    0.294    0.000 Hanabi.py:99(receive_hint)
   154144    0.159    0.000    0.293    0.000 threading.py:1062(_wait_for_tstate_lock)
    52994    0.108    0.000    0.293    0.000 dataset_ops.py:3122(__init__)
       24    0.000    0.000    0.291    0.012 distribute_lib.py:2233(update)
       24    0.000    0.000    0.289    0.012 distribute_lib.py:2952(_update)
       24    0.000    0.000    0.289    0.012 distribute_lib.py:2957(_update_non_slot)
       12    0.000    0.000    0.287    0.024 saving_utils.py:125(_wrapped_model)
       24    0.000    0.000    0.286    0.012 optimizer_v2.py:591(apply_grad_to_update_var)
       24    0.001    0.000    0.286    0.012 rmsprop.py:175(_resource_apply_dense)
   114354    0.122    0.000    0.285    0.000 resource_variable_ops.py:246(_handle_graph)
   318838    0.268    0.000    0.285    0.000 function.py:2421(<dictcomp>)
   321431    0.142    0.000    0.284    0.000 pickle.py:641(save_none)
    53092    0.099    0.000    0.284    0.000 tensor_shape.py:1166(is_fully_defined)
   159346    0.229    0.000    0.283    0.000 func_graph.py:750(deferred_internal_captures)
  2331986    0.282    0.000    0.282    0.000 options.py:59(<lambda>)
   480486    0.216    0.000    0.279    0.000 tensor_shape.py:704(as_dimension)
    52994    0.149    0.000    0.277    0.000 optimization_options.py:196(_autotune_settings)
   264970    0.206    0.000    0.276    0.000 dataset_ops.py:4058(element_spec)
      276    0.002    0.000    0.276    0.001 resource_variable_ops.py:307(shape_safe_assign_variable_handle)
   373918    0.223    0.000    0.275    0.000 function.py:422(<genexpr>)
   105986    0.110    0.000    0.274    0.000 dataset_ops.py:2775(<lambda>)
   159584    0.274    0.000    0.274    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedScalarContainer' objects}
    52994    0.085    0.000    0.273    0.000 training.py:2772(_disallow_inside_tf_function)
    46728    0.028    0.000    0.273    0.000 __init__.py:340(set_verbosity)
   318101    0.272    0.000    0.272    0.000 dtypes.py:103(as_numpy_dtype)
       24    0.002    0.000    0.271    0.011 graph_view.py:336(_serialize_gathered_objects)
   424988    0.270    0.000    0.270    0.000 func_graph.py:97(<genexpr>)
   202785    0.152    0.000    0.269    0.000 object_identity.py:54(__eq__)
   159346    0.218    0.000    0.269    0.000 func_graph.py:745(deferred_external_captures)
   159346    0.267    0.000    0.267    0.000 c_api_util.py:86(__init__)
   748006    0.265    0.000    0.265    0.000 {built-in method tensorflow.python._pywrap_utils.IsTypeSpec}
    57221    0.263    0.000    0.264    0.000 variables.py:151(validate_synchronization_aggregation_trainable)
   318273    0.219    0.000    0.263    0.000 nest.py:81(_yield_value)
   654034    0.258    0.000    0.258    0.000 iterator_ops.py:885(_serialize)
   159334    0.257    0.000    0.257    0.000 func_graph.py:127(<listcomp>)
   159346    0.187    0.000    0.257    0.000 function.py:475(<listcomp>)
    28259    0.038    0.000    0.253    0.000 Experiment.py:166(<lambda>)
   318114    0.139    0.000    0.251    0.000 data_adapter.py:252(<genexpr>)
   159540    0.250    0.000    0.250    0.000 threading.py:74(RLock)
   159346    0.208    0.000    0.248    0.000 func_graph.py:491(variables)
   742284    0.247    0.000    0.247    0.000 tracking.py:199(__del__)
   477966    0.238    0.000    0.247    0.000 function.py:3760(__init__)
       12    0.000    0.000    0.246    0.021 file_io.py:549(atomic_write_string_to_file)
    55256    0.163    0.000    0.246    0.000 tensor_util.py:986(is_tensor)
    46728    0.058    0.000    0.245    0.000 _flagvalues.py:500(__setattr__)
   371005    0.243    0.000    0.243    0.000 distribution_strategy_context.py:337(_get_default_replica_mode)
    78600    0.108    0.000    0.242    0.000 iostream.py:307(_is_master_process)
   582932    0.242    0.000    0.242    0.000 dataset_ops.py:348(options)
    54496    0.100    0.000    0.241    0.000 execute.py:191(make_type)
   266707    0.241    0.000    0.241    0.000 function.py:484(<genexpr>)
    52994    0.087    0.000    0.236    0.000 data_adapter.py:617(can_handle)
    52994    0.129    0.000    0.235    0.000 callbacks.py:1038(__init__)
    52994    0.056    0.000    0.232    0.000 dataset_ops.py:3493(_inputs)
   318050    0.150    0.000    0.231    0.000 api.py:148(autograph_artifact)
   106038    0.060    0.000    0.226    0.000 callbacks.py:239(<genexpr>)
   130111    0.226    0.000    0.226    0.000 weakref.py:393(__getitem__)
   130170    0.226    0.000    0.226    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetPossibleGradientTypes}
   159540    0.226    0.000    0.226    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetRequireShapeInferenceFns}
   106038    0.068    0.000    0.224    0.000 callbacks.py:237(<genexpr>)
       48    0.014    0.000    0.222    0.005 graph_view.py:89(_serialize_slot_variables)
       12    0.000    0.000    0.221    0.018 functional_saver.py:184(_traced_save)
   212655    0.218    0.000    0.218    0.000 context.py:1733(__init__)
        2    0.000    0.000    0.217    0.108 pyplot.py:720(savefig)
   260340    0.212    0.000    0.212    0.000 context.py:135(config_proto_serialized)
   319722    0.211    0.000    0.211    0.000 tf_logging.py:93(get_logger)
    53099    0.097    0.000    0.208    0.000 object_identity.py:137(__delitem__)
   159346    0.208    0.000    0.208    0.000 function.py:423(<listcomp>)
   130170    0.207    0.000    0.207    0.000 function.py:271(__exit__)
   105988    0.122    0.000    0.207    0.000 type_spec.py:501(<genexpr>)
   159346    0.175    0.000    0.207    0.000 func_graph.py:919(<listcomp>)
   159346    0.146    0.000    0.206    0.000 function.py:442(<listcomp>)
       24    0.002    0.000    0.206    0.009 graph_view.py:412(objects_ids_and_slot_variables)
   164665    0.206    0.000    0.206    0.000 trace.py:52(__init__)
    39285    0.112    0.000    0.205    0.000 Hanabi.py:341(<listcomp>)
   743073    0.204    0.000    0.204    0.000 base.py:662(_deferred_dependencies)
   426870    0.203    0.000    0.203    0.000 op_def_library.py:46(_AttrValue)
    52994    0.050    0.000    0.202    0.000 data_adapter.py:756(can_handle)
57928/57926    0.177    0.000    0.201    0.000 data_structures.py:80(wrap_or_unwrap)
     3564    0.200    0.000    0.200    0.000 {built-in method builtins.dir}
     2980    0.009    0.000    0.200    0.000 base_layer.py:1347(weights)
   159346    0.158    0.000    0.198    0.000 func_graph.py:1093(<listcomp>)
    70040    0.094    0.000    0.197    0.000 object_identity.py:134(__setitem__)
   356192    0.197    0.000    0.197    0.000 {built-in method _thread.allocate_lock}
   107714    0.194    0.000    0.194    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeVariableAccessed}
   805252    0.194    0.000    0.194    0.000 {method 'values' of 'collections.OrderedDict' objects}
    52994    0.095    0.000    0.193    0.000 optimization_options.py:259(_graph_rewrite_configs)
      168    0.000    0.000    0.190    0.001 base_layer.py:3009(_tracking_metadata)
      168    0.001    0.000    0.189    0.001 base_serialization.py:45(tracking_metadata)
    416/4    0.001    0.000    0.188    0.047 artist.py:30(draw_wrapper)
        4    0.000    0.000    0.188    0.047 figure.py:1688(draw)
    53077    0.095    0.000    0.188    0.000 ops.py:5777(inside_function)
    52994    0.102    0.000    0.187    0.000 dataset_ops.py:3487(<listcomp>)
      202    0.001    0.000    0.187    0.001 math_ops.py:1122(binary_op_wrapper)
       12    0.000    0.000    0.186    0.016 graph_view.py:389(frozen_saveable_objects)
    25132    0.066    0.000    0.186    0.000 Experiment.py:63(<listcomp>)
      8/4    0.000    0.000    0.186    0.046 image.py:119(_draw_list_compositing_images)
        4    0.000    0.000    0.186    0.046 _base.py:2555(draw)
   635928    0.183    0.000    0.183    0.000 dataset_ops.py:3387(output_structure)
      132    0.002    0.000    0.183    0.001 function_serialization.py:94(serialize_function)
      306    0.003    0.000    0.182    0.001 resource_variable_ops.py:146(_variable_handle_from_shape_and_dtype)
   168525    0.182    0.000    0.182    0.000 weakref.py:406(__setitem__)
    95281    0.085    0.000    0.181    0.000 nest.py:1232(<listcomp>)
     2079    0.004    0.000    0.181    0.000 base_layer.py:2235(variables)
    53006    0.178    0.000    0.178    0.000 {built-in method math.ceil}
   159346    0.178    0.000    0.178    0.000 function.py:441(<listcomp>)
   423952    0.178    0.000    0.178    0.000 dataset_ops.py:2960(_inputs)
    53167    0.104    0.000    0.178    0.000 monitoring.py:303(set)
   478304    0.178    0.000    0.178    0.000 context.py:818(device_spec)
       24    0.000    0.000    0.176    0.007 gen_io_ops.py:466(merge_v2_checkpoints)
    52994    0.159    0.000    0.176    0.000 distribute_lib.py:943(experimental_distribute_dataset)
   159222    0.131    0.000    0.174    0.000 function.py:2845(flat_input_signature)
       12    0.001    0.000    0.173    0.014 util.py:1100(_gather_saveables)
   125920    0.172    0.000    0.172    0.000 fromnumeric.py:3037(ndim)
   105986    0.118    0.000    0.171    0.000 dataset_ops.py:2809(<lambda>)
   106413    0.122    0.000    0.170    0.000 ops.py:1794(<listcomp>)
      260    0.003    0.000    0.169    0.001 gen_nn_ops.py:648(bias_add)
       12    0.000    0.000    0.169    0.014 ops.py:3268(as_graph_def)
       12    0.045    0.004    0.169    0.014 ops.py:3178(_as_graph_def)
     2013    0.053    0.000    0.168    0.000 training.py:589(metrics)
       12    0.000    0.000    0.168    0.014 graph_view.py:364(serialize_object_graph)
   160202    0.167    0.000    0.168    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
   159091    0.135    0.000    0.168    0.000 tensor_util.py:281(<listcomp>)
   105988    0.098    0.000    0.167    0.000 optimization_options.py:189(_autotune_buffers)
    55049    0.109    0.000    0.167    0.000 tensor_shape.py:215(__eq__)
    53044    0.084    0.000    0.166    0.000 callbacks.py:827(_implements_predict_batch_hooks)
        8    0.000    0.000    0.166    0.021 axis.py:1219(draw)
   105986    0.120    0.000    0.164    0.000 tensor_spec.py:116(_to_legacy_output_classes)
53285/53007    0.087    0.000    0.163    0.000 abc.py:196(__subclasscheck__)
   318838    0.163    0.000    0.163    0.000 function.py:2427(<dictcomp>)
    52994    0.088    0.000    0.160    0.000 iterator_ops.py:71(_device_stack_is_empty)
    69014    0.136    0.000    0.160    0.000 callbacks.py:675(on_train_batch_end)
      144    0.000    0.000    0.159    0.001 layer_serialization.py:38(python_properties)
    53517    0.136    0.000    0.158    0.000 {method 'sort' of 'list' objects}
       12    0.000    0.000    0.158    0.013 gen_io_ops.py:521(merge_v2_checkpoints_eager_fallback)
      306    0.004    0.000    0.158    0.001 gen_resource_variable_ops.py:1163(var_handle_op)
    53044    0.083    0.000    0.157    0.000 callbacks.py:822(_implements_test_batch_hooks)
    52994    0.115    0.000    0.155    0.000 data_adapter.py:1239(_infer_steps)
   105986    0.106    0.000    0.154    0.000 dataset_ops.py:2792(<lambda>)
    17268    0.029    0.000    0.154    0.000 save.py:108(list_dependencies)
     4584    0.022    0.000    0.153    0.000 backend.py:489(deprecated_internal_learning_phase_scope)
       12    0.000    0.000    0.153    0.013 signature_serialization.py:96(canonicalize_signatures)
   408035    0.152    0.000    0.152    0.000 Hanabi.py:16(handSize)
   159139    0.149    0.000    0.151    0.000 weakref.py:356(remove)
   261675    0.151    0.000    0.151    0.000 iterator_ops.py:878(__init__)
    53549    0.106    0.000    0.150    0.000 types.py:135(__get__)
    53044    0.095    0.000    0.149    0.000 data_adapter.py:625(_is_list_of_scalars)
   160379    0.149    0.000    0.149    0.000 {method 'values' of 'mappingproxy' objects}
   130170    0.149    0.000    0.149    0.000 context.py:1056(function_call_options)
   477583    0.145    0.000    0.148    0.000 ops.py:1922(<listcomp>)
        3    0.000    0.000    0.147    0.049 backprop.py:983(gradient)
        3    0.000    0.000    0.147    0.049 imperative_grad.py:33(imperative_grad)
        3    0.001    0.000    0.147    0.049 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeGradient}
   135537    0.145    0.000    0.145    0.000 iostream.py:93(_event_pipe)
   159346    0.107    0.000    0.145    0.000 object_identity.py:208(__len__)
       51    0.001    0.000    0.144    0.003 backprop.py:132(_gradient_function)
   317961    0.143    0.000    0.143    0.000 dataset_ops.py:2991(element_spec)
        2    0.000    0.000    0.143    0.071 figure.py:2063(savefig)
        2    0.000    0.000    0.143    0.071 backend_bases.py:2001(print_figure)
   159132    0.116    0.000    0.143    0.000 options.py:80(set_fn)
       12    0.000    0.000    0.141    0.012 file_io.py:323(write_string_to_file)
       48    0.015    0.000    0.141    0.003 graph_view.py:185(_breadth_first_traversal)
   159038    0.112    0.000    0.141    0.000 inspect.py:64(ismodule)
        2    0.000    0.000    0.140    0.070 backend_pdf.py:2532(print_pdf)
   321064    0.140    0.000    0.140    0.000 function.py:763(forward)
   159268    0.115    0.000    0.139    0.000 context.py:1841(global_seed)
    78612    0.135    0.000    0.135    0.000 {built-in method posix.getpid}
    36431    0.080    0.000    0.133    0.000 callbacks.py:985(_maybe_init_progbar)
   159022    0.108    0.000    0.133    0.000 inspect.py:277(isbuiltin)
   159346    0.103    0.000    0.133    0.000 function.py:443(<listcomp>)
   260652    0.132    0.000    0.132    0.000 iterator_ops.py:820(element_spec)
    46728    0.019    0.000    0.131    0.000 __init__.py:174(value)
   103521    0.106    0.000    0.130    0.000 callbacks.py:659(on_train_batch_begin)
    52994    0.088    0.000    0.129    0.000 callbacks.py:269(set_params)
   159296    0.128    0.000    0.128    0.000 ops.py:3112(seed)
   130170    0.128    0.000    0.128    0.000 function.py:265(__init__)
   214977    0.126    0.000    0.128    0.000 {built-in method builtins.sum}
   168000    0.126    0.000    0.126    0.000 {method 'isidentifier' of 'str' objects}
   106029    0.098    0.000    0.126    0.000 op_def_library.py:447(<listcomp>)
   159025    0.125    0.000    0.125    0.000 api.py:217(convert)
      510    0.002    0.000    0.125    0.000 function.py:177(_shape_relaxed_type_for_composite_tensor)
   225188    0.124    0.000    0.124    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetStopOnThread}
   158982    0.124    0.000    0.124    0.000 tracking.py:143(__init__)
   323428    0.123    0.000    0.123    0.000 func_graph.py:743(<listcomp>)
   214055    0.122    0.000    0.122    0.000 tensor_spec.py:73(name)
   158982    0.097    0.000    0.122    0.000 base.py:1192(isspmatrix)
   318944    0.121    0.000    0.121    0.000 function.py:2447(fullargspec)
   107714    0.121    0.000    0.121    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_VariableWatcherVariableAccessed}
   322876    0.121    0.000    0.121    0.000 function.py:501(name)
       24    0.000    0.000    0.121    0.005 model_serialization.py:34(_python_properties_internal)
 1530/510    0.006    0.000    0.121    0.000 type_spec.py:134(_with_tensor_ranks_only)
   159059    0.094    0.000    0.120    0.000 inspect.py:73(isclass)
   225188    0.119    0.000    0.119    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRestartOnThread}
   320780    0.118    0.000    0.118    0.000 function.py:1974(structured_input_signature)
   157140    0.118    0.000    0.118    0.000 Hanabi.py:304(availableActions)
   159346    0.118    0.000    0.118    0.000 function.py:2479(vararg_name)
     2570    0.031    0.000    0.117    0.000 custom_gradient.py:45(copy_handle_data)
   202785    0.087    0.000    0.116    0.000 object_identity.py:42(_assert_type)
      195    0.001    0.000    0.114    0.001 activations.py:190(softplus)
   159130    0.089    0.000    0.114    0.000 tensor_shape.py:1169(<genexpr>)
      195    0.002    0.000    0.113    0.001 gen_nn_ops.py:10917(softplus)
   158982    0.113    0.000    0.113    0.000 dataset_ops.py:4023(_should_unpack_args)
   159132    0.078    0.000    0.112    0.000 data_adapter.py:247(_is_tensor)
    46728    0.046    0.000    0.112    0.000 __init__.py:179(_update_logging_levels)
    52994    0.063    0.000    0.112    0.000 optimization_options.py:55(_graph_rewrites)
    52994    0.101    0.000    0.112    0.000 data_adapter.py:884(can_handle)
    63888    0.079    0.000    0.112    0.000 random.py:223(_randbelow)
   159871    0.110    0.000    0.110    0.000 ag_ctx.py:49(__init__)
   110464    0.066    0.000    0.110    0.000 base_layer.py:2697(_maybe_create_attribute)
 6744/360    0.013    0.000    0.110    0.000 generic_utils.py:235(serialize_keras_object)
       12    0.044    0.004    0.109    0.009 file_io.py:99(write)
   166812    0.109    0.000    0.109    0.000 object_identity.py:38(unwrapped)
    79761    0.109    0.000    0.109    0.000 Hanabi.py:280(availableActions)
     3372    0.015    0.000    0.108    0.000 base_layer.py:1311(trainable_weights)
    10609    0.013    0.000    0.108    0.000 ops.py:1173(get_shape)
    39285    0.068    0.000    0.107    0.000 Hanabi.py:354(next_player)
    53094    0.107    0.000    0.107    0.000 callbacks.py:607(__init__)
   159243    0.107    0.000    0.107    0.000 converter.py:170(as_tuple)
   159457    0.077    0.000    0.105    0.000 function.py:3784(__del__)
    53198    0.089    0.000    0.105    0.000 op_def_library.py:148(_MakeInt)
   159346    0.105    0.000    0.105    0.000 variable_scope.py:1166(use_resource)
       12    0.000    0.000    0.104    0.009 file_io.py:516(rename)
       12    0.000    0.000    0.104    0.009 file_io.py:532(rename_v2)
   129786    0.103    0.000    0.103    0.000 data_adapter.py:1232(should_sync)
   336000    0.103    0.000    0.103    0.000 inspect.py:2502(name)
       12    0.103    0.009    0.103    0.009 {built-in method tensorflow.python._pywrap_file_io.RenameFile}
       48    0.000    0.000    0.103    0.002 functional.py:597(get_config)
   317964    0.102    0.000    0.102    0.000 dataset_ops.py:3409(function)
      103    0.001    0.000    0.102    0.001 gen_math_ops.py:6143(mul)
    60/12    0.001    0.000    0.101    0.008 save_impl.py:210(_replace_child_layer_functions)
   129821    0.101    0.000    0.101    0.000 iterator_ops.py:895(_to_components)
    52944    0.100    0.000    0.101    0.000 training.py:1420(make_predict_function)
     1018    0.001    0.000    0.101    0.000 function.py:3110(<genexpr>)
   159322    0.100    0.000    0.100    0.000 function.py:381(__init__)
      509    0.002    0.000    0.100    0.000 function.py:169(_is_type_subset)
      384    0.002    0.000    0.099    0.000 functional_ops.py:1217(_set_read_only_resource_inputs_attr)
       97    0.000    0.000    0.099    0.001 math_ops.py:463(multiply)
   159346    0.099    0.000    0.099    0.000 function.py:3777(__init__)
   168326    0.098    0.000    0.098    0.000 enum.py:517(__new__)
   164665    0.098    0.000    0.098    0.000 trace.py:123(__exit__)
   328464    0.097    0.000    0.097    0.000 function.py:1964(graph)
4080/1020    0.007    0.000    0.096    0.000 type_spec.py:148(relax)
     3357    0.016    0.000    0.096    0.000 base_layer.py:1326(non_trainable_weights)
       91    0.000    0.000    0.096    0.001 math_ops.py:1450(_mul_dispatch)
      216    0.004    0.000    0.096    0.000 function_serialization.py:52(serialize_concrete_function)
    64637    0.095    0.000    0.095    0.000 ops.py:1217(graph)
    53171    0.078    0.000    0.095    0.000 execute.py:166(make_int)
   159540    0.095    0.000    0.095    0.000 ops.py:4981(switch_to_thread_local)
      120    0.002    0.000    0.095    0.001 layer_serialization.py:43(_python_properties_internal)
   318692    0.093    0.000    0.093    0.000 function.py:2475(arg_names)
   129786    0.093    0.000    0.093    0.000 data_adapter.py:1212(step_increment)
    55286    0.030    0.000    0.093    0.000 shape_base.py:220(_vhstack_dispatcher)
   158982    0.092    0.000    0.092    0.000 tracking.py:146(resources)
    18595    0.087    0.000    0.091    0.000 _methods.py:50(_count_reduce_items)
   166396    0.090    0.000    0.090    0.000 distribute_lib.py:771(extended)
       16    0.001    0.000    0.089    0.006 axis.py:1098(_update_ticks)
   160048    0.088    0.000    0.088    0.000 tf2.py:42(enabled)
   289572    0.088    0.000    0.088    0.000 function.py:2014(<listcomp>)
   130146    0.088    0.000    0.088    0.000 trace.py:89(set_metadata)
     6729    0.037    0.000    0.087    0.000 base_layer.py:2835(_gather_children_attribute)
    12928    0.034    0.000    0.086    0.000 random.py:255(choice)
   105988    0.086    0.000    0.086    0.000 data_adapter.py:1147(_truncate_execution_to_epoch)
      144    0.001    0.000    0.085    0.001 layer_serialization.py:113(get_config)
   164058    0.085    0.000    0.085    0.000 function.py:3780(release)
     1040    0.022    0.000    0.084    0.000 random.py:263(shuffle)
      600    0.004    0.000    0.084    0.000 function.py:489(add_to_graph)
     6842    0.022    0.000    0.082    0.000 base_layer.py:2958(_dedup_weights)
    52994    0.059    0.000    0.082    0.000 dataset_ops.py:3489(<listcomp>)
       24    0.013    0.001    0.080    0.003 graph_view.py:318(_fill_object_graph_proto)
    20740    0.050    0.000    0.080    0.000 base_layer.py:2847(_flatten_layers)
    67014    0.050    0.000    0.080    0.000 pickle.py:645(save_bool)
      384    0.010    0.000    0.079    0.000 auto_control_deps_utils.py:36(get_read_only_resource_input_indices_graph)
   158982    0.078    0.000    0.078    0.000 def_function.py:423(functions_run_eagerly)
       48    0.003    0.000    0.078    0.002 functional.py:1244(get_network_config)
       12    0.003    0.000    0.077    0.006 meta_graph.py:457(strip_graph_default_valued_attrs)
    56793    0.042    0.000    0.077    0.000 ops.py:535(get_shape)
       12    0.000    0.000    0.076    0.006 tmpjrr6y7yw.py:9(tf__signature_wrapper)
   159346    0.076    0.000    0.076    0.000 function.py:2836(function_spec)
      852    0.005    0.000    0.076    0.000 ops.py:3319(_add_function)
     6264    0.007    0.000    0.075    0.000 graph_view.py:158(list_dependencies)
      696    0.001    0.000    0.075    0.000 nested_structure_coder.py:86(encode_structure)
   264970    0.075    0.000    0.075    0.000 dataset_ops.py:3605(element_spec)
    53167    0.074    0.000    0.074    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringBoolGaugeCellSet}
        2    0.000    0.000    0.074    0.037 backend_bases.py:1932(draw_idle)
        2    0.000    0.000    0.074    0.037 backend_agg.py:384(draw)
     3168    0.019    0.000    0.074    0.000 meta_graph.py:474(_strip_node_default_valued_attrs)
   130170    0.074    0.000    0.074    0.000 context.py:127(executor_type)
   144424    0.069    0.000    0.073    0.000 Hanabi.py:180(__init__)
      340    0.002    0.000    0.073    0.000 def_function.py:579(_defun_with_scope)
       71    0.002    0.000    0.073    0.001 axis.py:56(__init__)
       12    0.000    0.000    0.072    0.006 function.py:1605(__call__)
       12    0.000    0.000    0.072    0.006 function.py:1657(_call_impl)
       12    0.000    0.000    0.072    0.006 function.py:1675(_call_with_flat_signature)
 3912/696    0.012    0.000    0.071    0.000 nested_structure_coder.py:78(_map_structure)
   159528    0.071    0.000    0.071    0.000 ops.py:3117(seed)
      513    0.002    0.000    0.071    0.000 type_spec.py:110(most_specific_compatible_type)
   158980    0.071    0.000    0.071    0.000 dataset_ops.py:3018(element_spec)
    52994    0.044    0.000    0.070    0.000 data_adapter.py:1474(pack_x_y_sample_weight)
     3846    0.036    0.000    0.068    0.000 backend.py:1341(dtype)
 2050/513    0.014    0.000    0.068    0.000 type_spec.py:395(__most_specific_compatible_type_serialization)
      852    0.068    0.000    0.068    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphCopyFunction}
   159346    0.066    0.000    0.066    0.000 function.py:2471(is_pure)
       19    0.065    0.003    0.066    0.003 {built-in method io.open}
       12    0.065    0.005    0.065    0.005 file_io.py:81(_prewrite_check)
   159071    0.064    0.000    0.064    0.000 numeric.py:2283(_array_equal_dispatcher)
   110704    0.064    0.000    0.064    0.000 object_identity.py:125(__init__)
   112467    0.063    0.000    0.063    0.000 resource_variable_ops.py:588(trainable)
2562/1026    0.002    0.000    0.063    0.000 type_spec.py:429(<genexpr>)
      288    0.003    0.000    0.063    0.000 core.py:1209(get_config)
   322268    0.063    0.000    0.063    0.000 Hanabi.py:220(<listcomp>)
    55419    0.033    0.000    0.063    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
   211975    0.063    0.000    0.063    0.000 dataset_ops.py:2949(_inputs)
    60085    0.051    0.000    0.063    0.000 Hanabi.py:147(numberOfTiles)
       24    0.001    0.000    0.063    0.003 saving_utils.py:147(model_metadata)
   159610    0.062    0.000    0.062    0.000 function.py:2451(is_method)
   114750    0.062    0.000    0.062    0.000 resource_variable_ops.py:545(handle)
      340    0.002    0.000    0.062    0.000 def_function.py:629(_defun)
    42335    0.045    0.000    0.062    0.000 training.py:1609(<lambda>)
    53000    0.061    0.000    0.061    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
   168000    0.061    0.000    0.061    0.000 inspect.py:2514(kind)
      387    0.005    0.000    0.060    0.000 tf_inspect.py:260(getcallargs)
   159346    0.056    0.000    0.060    0.000 func_graph.py:1016(<listcomp>)
   159358    0.060    0.000    0.060    0.000 function.py:1586(<genexpr>)
   160379    0.060    0.000    0.060    0.000 inspect.py:2821(return_annotation)
     1040    0.004    0.000    0.059    0.000 Hanabi.py:301(<listcomp>)
  242/218    0.022    0.000    0.058    0.000 ops.py:6267(dismantle_graph)
   160379    0.058    0.000    0.058    0.000 inspect.py:2817(parameters)
    95279    0.057    0.000    0.057    0.000 callbacks.py:464(on_predict_batch_begin)
       24    0.013    0.001    0.057    0.002 graph_view.py:209(_add_attributes_to_object_graph)
        9    0.000    0.000    0.056    0.006 math_grad.py:147(_SumGrad)
        3    0.000    0.000    0.056    0.019 math_grad.py:249(_MeanGrad)
