         991410035 function calls (961514344 primitive calls) in 6113.263 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1373024    0.474    0.000    0.474    0.000 tensor_spec.py:63(shape)
      276    0.002    0.000    0.473    0.002 saveable_object_util.py:119(restore)
   162861    0.327    0.000    0.472    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
    53330    0.181    0.000    0.468    0.000 shape_base.py:83(atleast_2d)
      260    0.003    0.000    0.468    0.002 nn_ops.py:3307(bias_add)
   146546    0.468    0.000    0.468    0.000 data_adapter.py:1184(steps)
   444700    0.343    0.000    0.467    0.000 func_graph.py:1057(<genexpr>)
   120861    0.463    0.000    0.463    0.000 {built-in method tensorflow.python._pywrap_tf_session.AddControlInput}
       12    0.005    0.000    0.463    0.039 save.py:703(_serialize_object_graph)
    80090    0.067    0.000    0.463    0.000 callbacks.py:235(<genexpr>)
   998202    0.461    0.000    0.461    0.000 context.py:514(ensure_initialized)
   120623    0.439    0.000    0.459    0.000 weakref.py:354(__init__)
      384    0.002    0.000    0.457    0.001 functional_ops.py:1175(<listcomp>)
   120100    0.217    0.000    0.455    0.000 inspect.py:714(getmodule)
  1817906    0.455    0.000    0.455    0.000 ops.py:2307(outputs)
   115963    0.145    0.000    0.454    0.000 function.py:2632(_is_ndarray)
      276    0.003    0.000    0.450    0.002 resource_variable_ops.py:2133(copy_to_graph_uninitialized)
     1716    0.007    0.000    0.448    0.000 function.py:177(_shape_relaxed_type_for_composite_tensor)
      289    0.007    0.000    0.447    0.002 resource_variable_ops.py:1821(__init__)
   532038    0.291    0.000    0.444    0.000 {method 'add' of 'set' objects}
   161574    0.443    0.000    0.443    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_NewBufferFromString}
   140434    0.206    0.000    0.443    0.000 iostream.py:307(_is_master_process)
   485430    0.439    0.000    0.439    0.000 ops.py:2801(name_from_scope_name)
    26832    0.214    0.000    0.437    0.000 Hanabi.py:340(is_ended)
    25501    0.180    0.000    0.434    0.000 Experiment.py:61(<listcomp>)
   280134    0.172    0.000    0.434    0.000 nest.py:241(<listcomp>)
   120151    0.422    0.000    0.433    0.000 converter.py:153(__init__)
   240234    0.223    0.000    0.432    0.000 cache.py:92(_get_key)
5148/1716    0.021    0.000    0.432    0.000 type_spec.py:134(_with_tensor_ranks_only)
   241905    0.275    0.000    0.431    0.000 <string>:12(__new__)
   560278    0.431    0.000    0.431    0.000 {built-in method _weakref.proxy}
    40020    0.238    0.000    0.429    0.000 callbacks.py:247(_add_default_callbacks)
   320552    0.428    0.000    0.428    0.000 {method 'ravel' of 'numpy.ndarray' objects}
  1401378    0.424    0.000    0.424    0.000 ops.py:3354(building_function)
  2294796    0.424    0.000    0.424    0.000 {built-in method builtins.callable}
   933309    0.421    0.000    0.421    0.000 {method 'update' of 'dict' objects}
  1415505    0.418    0.000    0.418    0.000 traceable_stack.py:121(<genexpr>)
45802/45801    0.101    0.000    0.411    0.000 ops.py:5744(executing_eagerly_outside_functions)
   241004    0.278    0.000    0.405    0.000 traceable_stack.py:131(copy)
       12    0.000    0.000    0.401    0.033 save_impl.py:202(default_save_signature)
    66631    0.279    0.000    0.400    0.000 Hanabi.py:263(<listcomp>)
  1530022    0.397    0.000    0.400    0.000 {method 'values' of 'dict' objects}
    40020    0.197    0.000    0.399    0.000 iterator_ops.py:525(__init__)
    40053    0.169    0.000    0.398    0.000 distribute_lib.py:2853(__init__)
    40709    0.397    0.000    0.397    0.000 {method 'copy' of 'numpy.ndarray' objects}
    40070    0.197    0.000    0.396    0.000 callbacks.py:815(_implements_train_batch_hooks)
    43364    0.114    0.000    0.395    0.000 context.py:2006(eager_mode)
  1127556    0.389    0.000    0.389    0.000 ops.py:3039(_variable_creator_stack)
   105113    0.156    0.000    0.388    0.000 tape.py:220(could_possibly_record)
   105089    0.347    0.000    0.387    0.000 function.py:1844(<listcomp>)
  1466745    0.387    0.000    0.387    0.000 tensor_shape.py:826(dims)
   120424    0.161    0.000    0.387    0.000 function.py:1581(<listcomp>)
   126218    0.386    0.000    0.386    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
    40019    0.107    0.000    0.381    0.000 ops.py:2263(_add_control_input)
      389    0.005    0.000    0.380    0.001 deprecation.py:473(new_func)
   326653    0.376    0.000    0.376    0.000 {method 'WhichOneof' of 'google.protobuf.pyext._message.CMessage' objects}
    44036    0.051    0.000    0.376    0.000 tensor_shape.py:1121(assert_is_compatible_with)
    14469    0.056    0.000    0.376    0.000 <__array_function__ internals>:2(argmax)
   104726    0.373    0.000    0.373    0.000 def_function.py:72(called_without_tracing)
    40020    0.093    0.000    0.372    0.000 data_adapter.py:448(can_handle)
   967332    0.368    0.000    0.370    0.000 ops.py:5061(<dictcomp>)
   361884    0.290    0.000    0.368    0.000 memory.py:24(dismantle_ordered_dict)
  1160576    0.367    0.000    0.367    0.000 dataset_ops.py:216(_variant_tensor)
    53838    0.235    0.000    0.365    0.000 Hanabi.py:278(<listcomp>)
     3430    0.007    0.000    0.361    0.000 function.py:3110(<genexpr>)
   560278    0.360    0.000    0.360    0.000 tracking.py:186(__init__)
        3    0.000    0.000    0.359    0.120 optimizer_v2.py:473(apply_gradients)
  1127556    0.358    0.000    0.358    0.000 ops.py:5133(_auto_cast_variable_read_dtype)
   120163    0.212    0.000    0.358    0.000 converter.py:174(__hash__)
   737660    0.355    0.000    0.355    0.000 {method 'replace' of 'str' objects}
     1715    0.008    0.000    0.354    0.000 function.py:169(_is_type_subset)
   129404    0.273    0.000    0.350    0.000 enum.py:267(__call__)
  1226289    0.348    0.000    0.348    0.000 context.py:1718(context_switches)
    40020    0.055    0.000    0.346    0.000 nest.py:1417(sequence_fn)
    27127    0.065    0.000    0.344    0.000 Experiment.py:166(<lambda>)
    40020    0.101    0.000    0.344    0.000 dataset_ops.py:565(_type_spec)
  1072449    0.342    0.000    0.342    0.000 function.py:2463(input_signature)
13728/3432    0.025    0.000    0.341    0.000 type_spec.py:148(relax)
    80090    0.043    0.000    0.341    0.000 data_adapter.py:550(<genexpr>)
   240209    0.143    0.000    0.338    0.000 api.py:153(is_autograph_artifact)
   483432    0.331    0.000    0.338    0.000 traceable_stack.py:83(__init__)
   240120    0.314    0.000    0.337    0.000 tracking.py:154(resource_tracker_scope)
   723287    0.336    0.000    0.336    0.000 {method 'split' of 'str' objects}
   120424    0.251    0.000    0.334    0.000 func_graph.py:735(external_captures)
   209054    0.146    0.000    0.334    0.000 layer_utils.py:43(has_weights)
44875/43891    0.119    0.000    0.326    0.000 data_structures.py:103(sticky_attribute_assignment)
   887662    0.322    0.000    0.322    0.000 op_def_library.py:235(_MaybeColocateWith)
   320568    0.115    0.000    0.320    0.000 generic_utils.py:792(is_default)
     2021    0.021    0.000    0.320    0.000 {built-in method builtins.print}
        6    0.000    0.000    0.318    0.053 distribute_lib.py:2683(merge_call)
        6    0.000    0.000    0.318    0.053 distribute_lib.py:2717(_merge_call)
    40020    0.071    0.000    0.317    0.000 dataset_ops.py:2920(_autotune_settings)
    40020    0.092    0.000    0.317    0.000 version_utils.py:114(disallow_legacy_graph)
    40020    0.111    0.000    0.317    0.000 dataset_ops.py:2907(_graph_rewrite_configs)
        3    0.000    0.000    0.316    0.105 optimizer_v2.py:588(_distributed_apply)
      384    0.002    0.000    0.314    0.001 ops.py:3360(create_op)
     2903    0.021    0.000    0.313    0.000 base_layer.py:1347(weights)
    50311    0.048    0.000    0.313    0.000 _collections_abc.py:664(__contains__)
     1847    0.018    0.000    0.313    0.000 callbacks.py:955(on_epoch_begin)
   120375    0.313    0.000    0.313    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextRemoveFunction}
   122196    0.220    0.000    0.308    0.000 function.py:1959(name)
       24    0.000    0.000    0.306    0.013 distribute_lib.py:2233(update)
     1092    0.010    0.000    0.305    0.000 save.py:725(_write_object_proto)
    40081    0.086    0.000    0.303    0.000 tensor_util.py:804(constant_value)
       24    0.000    0.000    0.303    0.013 distribute_lib.py:2952(_update)
       24    0.000    0.000    0.303    0.013 distribute_lib.py:2957(_update_non_slot)
       24    0.000    0.000    0.300    0.013 optimizer_v2.py:591(apply_grad_to_update_var)
       24    0.001    0.000    0.300    0.012 rmsprop.py:175(_resource_apply_dense)
    40070    0.137    0.000    0.298    0.000 data_adapter.py:535(_is_composite)
   240114    0.194    0.000    0.296    0.000 dataset_ops.py:2738(get_structure)
     2002    0.004    0.000    0.293    0.000 base_layer.py:2235(variables)
      276    0.002    0.000    0.292    0.001 resource_variable_ops.py:307(shape_safe_assign_variable_handle)
   210060    0.146    0.000    0.289    0.000 nest.py:954(<genexpr>)
    40062    0.070    0.000    0.288    0.000 distribution_strategy_context.py:199(has_strategy)
   120424    0.241    0.000    0.287    0.000 ops.py:3997(get_collection)
   566748    0.285    0.000    0.285    0.000 ops.py:5035(_device_function_stack)
    91302    0.284    0.000    0.284    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   328242    0.281    0.000    0.281    0.000 {method 'decode' of 'bytes' objects}
    41277    0.150    0.000    0.280    0.000 resource_variable_ops.py:317(_maybe_set_handle_data)
   120424    0.278    0.000    0.278    0.000 function.py:3061(<listcomp>)
   120060    0.142    0.000    0.277    0.000 dataset_ops.py:3366(<listcomp>)
    46728    0.031    0.000    0.276    0.000 __init__.py:340(set_verbosity)
   120100    0.164    0.000    0.275    0.000 inspect_utils.py:96(isconstructor)
       24    0.002    0.000    0.275    0.011 graph_view.py:336(_serialize_gathered_objects)
   606331    0.274    0.000    0.274    0.000 func_graph.py:427(outer_graph)
    40020    0.072    0.000    0.272    0.000 gen_dataset_ops.py:6697(<listcomp>)
   717043    0.272    0.000    0.272    0.000 context.py:749(_handle)
  1401386    0.272    0.000    0.272    0.000 tensor_spec.py:37(<lambda>)
     1936    0.085    0.000    0.271    0.000 training.py:589(metrics)
    40019    0.057    0.000    0.271    0.000 gen_dataset_ops.py:6628(<listcomp>)
    14469    0.046    0.000    0.270    0.000 fromnumeric.py:1112(argmax)
210058/210034    0.130    0.000    0.267    0.000 nest.py:750(assert_shallow_structure)
   442120    0.265    0.000    0.265    0.000 array_ops.py:1485(<genexpr>)
       12    0.000    0.000    0.264    0.022 saving_utils.py:125(_wrapped_model)
41480/41444    0.114    0.000    0.264    0.000 tracking.py:440(wrapped)
   120424    0.089    0.000    0.263    0.000 object_identity.py:225(<listcomp>)
   717076    0.263    0.000    0.263    0.000 context.py:813(device_name)
   240700    0.263    0.000    0.263    0.000 {method 'SetInParent' of 'google.protobuf.pyext._message.CMessage' objects}
   265841    0.189    0.000    0.262    0.000 object_identity.py:128(_wrap_key)
     1719    0.007    0.000    0.255    0.000 type_spec.py:110(most_specific_compatible_type)
   173232    0.255    0.000    0.255    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsStopped}
   160759    0.223    0.000    0.255    0.000 device.py:45(is_device_spec)
   250535    0.199    0.000    0.253    0.000 inspect.py:2781(<genexpr>)
   606438    0.251    0.000    0.251    0.000 object_identity.py:35(__init__)
   244914    0.250    0.000    0.250    0.000 iostream.py:93(_event_pipe)
    13832    0.058    0.000    0.250    0.000 Hanabi.py:237(getHint)
   966536    0.249    0.000    0.249    0.000 errors_impl.py:86(message)
    40019    0.043    0.000    0.248    0.000 gen_dataset_ops.py:895(<listcomp>)
   202143    0.114    0.000    0.246    0.000 tensor_shape.py:838(ndims)
    46728    0.058    0.000    0.245    0.000 _flagvalues.py:500(__setattr__)
    88098    0.107    0.000    0.243    0.000 resource_variable_ops.py:246(_handle_graph)
   573877    0.243    0.000    0.243    0.000 {built-in method tensorflow.python._pywrap_utils.IsMapping}
6874/1719    0.032    0.000    0.242    0.000 type_spec.py:395(__most_specific_compatible_type_serialization)
    40019    0.061    0.000    0.242    0.000 gen_dataset_ops.py:890(<listcomp>)
    68133    0.133    0.000    0.242    0.000 Hanabi.py:377(<dictcomp>)
   321518    0.242    0.000    0.242    0.000 context.py:823(_set_device)
   244070    0.237    0.000    0.238    0.000 object_identity.py:227(__iter__)
   140446    0.237    0.000    0.237    0.000 {built-in method posix.getpid}
    40118    0.083    0.000    0.234    0.000 tensor_shape.py:1166(is_fully_defined)
    80143    0.144    0.000    0.234    0.000 nest.py:53(_sequence_like)
   972386    0.234    0.000    0.234    0.000 ops.py:3148(_get_control_flow_context)
   966668    0.234    0.000    0.234    0.000 control_flow_util.py:191(GetContainingWhileContext)
   163478    0.127    0.000    0.233    0.000 object_identity.py:54(__eq__)
   456864    0.231    0.000    0.231    0.000 {method '_datatype_enum' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   443954    0.231    0.000    0.231    0.000 ops.py:452(<listcomp>)
8592/3438    0.009    0.000    0.231    0.000 type_spec.py:429(<genexpr>)
   200100    0.167    0.000    0.230    0.000 dataset_ops.py:4108(element_spec)
    40020    0.085    0.000    0.230    0.000 dataset_ops.py:3122(__init__)
   573646    0.229    0.000    0.229    0.000 {built-in method tensorflow.python._pywrap_utils.IsCompositeTensor}
       24    0.000    0.000    0.229    0.010 gen_io_ops.py:466(merge_v2_checkpoints)
   573886    0.228    0.000    0.228    0.000 {built-in method tensorflow.python._pywrap_utils.IsAttrs}
       12    0.000    0.000    0.227    0.019 functional_saver.py:184(_traced_save)
    14649    0.033    0.000    0.227    0.000 fromnumeric.py:55(_wrapfunc)
   573589    0.227    0.000    0.227    0.000 {built-in method tensorflow.python._pywrap_utils.IsMappingView}
   721218    0.227    0.000    0.227    0.000 tensor_shape.py:790(_v2_behavior)
    24213    0.133    0.000    0.226    0.000 Experiment.py:44(<listcomp>)
       48    0.015    0.000    0.225    0.005 graph_view.py:89(_serialize_slot_variables)
   120424    0.180    0.000    0.222    0.000 func_graph.py:750(deferred_internal_captures)
   368544    0.172    0.000    0.221    0.000 tensor_shape.py:704(as_dimension)
    40020    0.064    0.000    0.219    0.000 training.py:2772(_disallow_inside_tf_function)
   283100    0.176    0.000    0.217    0.000 function.py:422(<genexpr>)
    26832    0.112    0.000    0.215    0.000 Experiment.py:42(<listcomp>)
   120424    0.177    0.000    0.215    0.000 func_graph.py:745(deferred_external_captures)
   540809    0.214    0.000    0.214    0.000 iterator_ops.py:885(_serialize)
   200100    0.161    0.000    0.214    0.000 dataset_ops.py:4058(element_spec)
  1761130    0.214    0.000    0.214    0.000 options.py:59(<lambda>)
    40020    0.116    0.000    0.214    0.000 optimization_options.py:196(_autotune_settings)
        2    0.000    0.000    0.212    0.106 pyplot.py:720(savefig)
   120662    0.212    0.000    0.212    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedScalarContainer' objects}
       12    0.000    0.000    0.211    0.018 gen_io_ops.py:521(merge_v2_checkpoints_eager_fallback)
   120424    0.153    0.000    0.210    0.000 function.py:475(<listcomp>)
    44093    0.209    0.000    0.210    0.000 variables.py:151(validate_synchronization_aggregation_trainable)
       24    0.002    0.000    0.206    0.009 graph_view.py:412(objects_ids_and_slot_variables)
      202    0.001    0.000    0.205    0.001 math_ops.py:1122(binary_op_wrapper)
   321196    0.204    0.000    0.204    0.000 func_graph.py:97(<genexpr>)
    80038    0.082    0.000    0.204    0.000 dataset_ops.py:2775(<lambda>)
   240429    0.170    0.000    0.204    0.000 nest.py:81(_yield_value)
   120412    0.204    0.000    0.204    0.000 func_graph.py:127(<listcomp>)
   120424    0.203    0.000    0.203    0.000 c_api_util.py:86(__init__)
   240257    0.203    0.000    0.203    0.000 dtypes.py:103(as_numpy_dtype)
     3564    0.202    0.000    0.202    0.000 {built-in method builtins.dir}
   573606    0.202    0.000    0.202    0.000 {built-in method tensorflow.python._pywrap_utils.IsTypeSpec}
   201837    0.200    0.000    0.200    0.000 function.py:484(<genexpr>)
   120618    0.200    0.000    0.200    0.000 threading.py:74(RLock)
    42282    0.136    0.000    0.199    0.000 tensor_util.py:986(is_tensor)
   105113    0.197    0.000    0.197    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetPossibleGradientTypes}
   560208    0.196    0.000    0.196    0.000 tracking.py:199(__del__)
   240994    0.188    0.000    0.195    0.000 function.py:2421(<dictcomp>)
   240270    0.107    0.000    0.195    0.000 data_adapter.py:252(<genexpr>)
    80090    0.055    0.000    0.194    0.000 callbacks.py:239(<genexpr>)
       12    0.000    0.000    0.194    0.016 graph_view.py:389(frozen_saveable_objects)
       12    0.000    0.000    0.193    0.016 file_io.py:549(atomic_write_string_to_file)
   120424    0.163    0.000    0.193    0.000 func_graph.py:491(variables)
   105113    0.193    0.000    0.193    0.000 function.py:271(__exit__)
    55328    0.115    0.000    0.192    0.000 Hanabi.py:99(receive_hint)
   309302    0.191    0.000    0.191    0.000 {built-in method _thread.allocate_lock}
   280187    0.191    0.000    0.191    0.000 distribution_strategy_context.py:337(_get_default_replica_mode)
    56912    0.091    0.000    0.190    0.000 object_identity.py:134(__setitem__)
    40020    0.068    0.000    0.190    0.000 data_adapter.py:617(can_handle)
      168    0.000    0.000    0.188    0.001 base_layer.py:3009(_tracking_metadata)
     3437    0.027    0.000    0.188    0.000 tensor_spec.py:100(most_specific_compatible_type)
      168    0.001    0.000    0.188    0.001 base_serialization.py:45(tracking_metadata)
      132    0.002    0.000    0.188    0.001 function_serialization.py:94(serialize_function)
    41522    0.077    0.000    0.187    0.000 execute.py:191(make_type)
   210226    0.186    0.000    0.186    0.000 context.py:135(config_proto_serialized)
    392/4    0.001    0.000    0.184    0.046 artist.py:30(draw_wrapper)
        4    0.000    0.000    0.184    0.046 figure.py:1688(draw)
      306    0.003    0.000    0.184    0.001 resource_variable_ops.py:146(_variable_handle_from_shape_and_dtype)
   105054    0.182    0.000    0.182    0.000 weakref.py:393(__getitem__)
    40020    0.099    0.000    0.182    0.000 callbacks.py:1038(__init__)
      8/4    0.000    0.000    0.182    0.045 image.py:119(_draw_list_compositing_images)
        4    0.000    0.000    0.182    0.045 _base.py:2555(draw)
   440218    0.182    0.000    0.182    0.000 dataset_ops.py:348(options)
    40020    0.044    0.000    0.181    0.000 dataset_ops.py:3493(_inputs)
    24144    0.065    0.000    0.181    0.000 Experiment.py:63(<listcomp>)
    14469    0.180    0.000    0.180    0.000 {method 'argmax' of 'numpy.ndarray' objects}
   160759    0.179    0.000    0.179    0.000 context.py:1733(__init__)
   244290    0.179    0.000    0.179    0.000 tf_logging.py:93(get_logger)
    80090    0.055    0.000    0.179    0.000 callbacks.py:237(<genexpr>)
   120618    0.178    0.000    0.178    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetRequireShapeInferenceFns}
   361200    0.174    0.000    0.175    0.000 function.py:3760(__init__)
   240206    0.113    0.000    0.175    0.000 api.py:148(autograph_artifact)
    64490    0.149    0.000    0.174    0.000 callbacks.py:675(on_train_batch_end)
   137346    0.172    0.000    0.172    0.000 trace.py:52(__init__)
       12    0.000    0.000    0.171    0.014 util.py:1100(_gather_saveables)
       12    0.000    0.000    0.168    0.014 ops.py:3268(as_graph_def)
    34092    0.161    0.000    0.167    0.000 _methods.py:50(_count_reduce_items)
       12    0.044    0.004    0.167    0.014 ops.py:3178(_as_graph_def)
      260    0.003    0.000    0.167    0.001 gen_nn_ops.py:648(bias_add)
       12    0.000    0.000    0.166    0.014 graph_view.py:364(serialize_object_graph)
   120424    0.117    0.000    0.163    0.000 function.py:442(<listcomp>)
    40125    0.077    0.000    0.162    0.000 object_identity.py:137(__delitem__)
   120424    0.161    0.000    0.161    0.000 function.py:423(<listcomp>)
44877/44875    0.142    0.000    0.161    0.000 data_structures.py:80(wrap_or_unwrap)
        8    0.000    0.000    0.160    0.020 axis.py:1219(draw)
      306    0.004    0.000    0.160    0.001 gen_resource_variable_ops.py:1163(var_handle_op)
    40020    0.038    0.000    0.159    0.000 data_adapter.py:756(can_handle)
    81766    0.159    0.000    0.159    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeVariableAccessed}
   120424    0.134    0.000    0.159    0.000 func_graph.py:919(<listcomp>)
    17268    0.030    0.000    0.158    0.000 save.py:108(list_dependencies)
     3295    0.017    0.000    0.157    0.000 base_layer.py:1311(trainable_weights)
      144    0.000    0.000    0.157    0.001 layer_serialization.py:38(python_properties)
    40103    0.081    0.000    0.155    0.000 ops.py:5777(inside_function)
   323078    0.155    0.000    0.155    0.000 op_def_library.py:46(_AttrValue)
     4584    0.023    0.000    0.155    0.000 backend.py:489(deprecated_internal_learning_phase_scope)
    80040    0.092    0.000    0.154    0.000 type_spec.py:501(<genexpr>)
   120424    0.124    0.000    0.154    0.000 func_graph.py:1093(<listcomp>)
   561437    0.153    0.000    0.153    0.000 base.py:662(_deferred_dependencies)
   108268    0.152    0.000    0.152    0.000 fromnumeric.py:3037(ndim)
        3    0.000    0.000    0.152    0.051 backprop.py:983(gradient)
        3    0.000    0.000    0.152    0.051 imperative_grad.py:33(imperative_grad)
        3    0.001    0.000    0.152    0.051 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeGradient}
    46899    0.097    0.000    0.151    0.000 tensor_shape.py:215(__eq__)
   610642    0.151    0.000    0.151    0.000 {method 'values' of 'collections.OrderedDict' objects}
       12    0.000    0.000    0.151    0.013 signature_serialization.py:96(canonicalize_signatures)
     3280    0.013    0.000    0.149    0.000 base_layer.py:1326(non_trainable_weights)
       51    0.001    0.000    0.149    0.003 backprop.py:132(_gradient_function)
   129603    0.148    0.000    0.148    0.000 weakref.py:406(__setitem__)
    40020    0.072    0.000    0.148    0.000 optimization_options.py:259(_graph_rewrite_configs)
       48    0.016    0.000    0.144    0.003 graph_view.py:185(_breadth_first_traversal)
    40032    0.144    0.000    0.144    0.000 {built-in method math.ceil}
     6575    0.055    0.000    0.143    0.000 base_layer.py:2835(_gather_children_attribute)
    72486    0.069    0.000    0.143    0.000 nest.py:1232(<listcomp>)
    40020    0.077    0.000    0.143    0.000 dataset_ops.py:3487(<listcomp>)
   361538    0.143    0.000    0.143    0.000 context.py:818(device_spec)
    20201    0.087    0.000    0.143    0.000 base_layer.py:2847(_flatten_layers)
    40193    0.083    0.000    0.142    0.000 monitoring.py:303(set)
   120300    0.107    0.000    0.142    0.000 function.py:2845(flat_input_signature)
    80465    0.104    0.000    0.142    0.000 ops.py:1794(<listcomp>)
    40020    0.128    0.000    0.141    0.000 distribute_lib.py:943(experimental_distribute_dataset)
   120424    0.141    0.000    0.141    0.000 function.py:441(<listcomp>)
        2    0.000    0.000    0.140    0.070 figure.py:2063(savefig)
        2    0.000    0.000    0.140    0.070 backend_bases.py:2001(print_figure)
   320160    0.140    0.000    0.140    0.000 dataset_ops.py:2960(_inputs)
    40070    0.075    0.000    0.139    0.000 callbacks.py:827(_implements_predict_batch_hooks)
   480240    0.138    0.000    0.138    0.000 dataset_ops.py:3387(output_structure)
        2    0.000    0.000    0.137    0.068 backend_pdf.py:2532(print_pdf)
    26832    0.075    0.000    0.136    0.000 Hanabi.py:341(<listcomp>)
    96735    0.111    0.000    0.133    0.000 callbacks.py:659(on_train_batch_begin)
    80038    0.092    0.000    0.132    0.000 dataset_ops.py:2809(<lambda>)
   105113    0.132    0.000    0.132    0.000 context.py:1056(function_call_options)
   240994    0.130    0.000    0.131    0.000 function.py:2427(<dictcomp>)
    46728    0.018    0.000    0.131    0.000 __init__.py:174(value)
    40020    0.099    0.000    0.130    0.000 data_adapter.py:1239(_infer_steps)
   120169    0.105    0.000    0.129    0.000 tensor_util.py:281(<listcomp>)
    80040    0.076    0.000    0.129    0.000 optimization_options.py:189(_autotune_buffers)
   121272    0.128    0.000    0.129    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
    34092    0.075    0.000    0.127    0.000 callbacks.py:985(_maybe_init_progbar)
    40020    0.071    0.000    0.127    0.000 iterator_ops.py:71(_device_stack_is_empty)
     6688    0.031    0.000    0.126    0.000 base_layer.py:2958(_dedup_weights)
   120085    0.124    0.000    0.125    0.000 weakref.py:356(remove)
   212950    0.124    0.000    0.124    0.000 iterator_ops.py:820(element_spec)
   216385    0.124    0.000    0.124    0.000 iterator_ops.py:878(__init__)
   338355    0.124    0.000    0.124    0.000 Hanabi.py:16(handSize)
    40070    0.066    0.000    0.123    0.000 callbacks.py:822(_implements_test_batch_hooks)
   120210    0.101    0.000    0.123    0.000 options.py:80(set_fn)
    80038    0.089    0.000    0.123    0.000 tensor_spec.py:116(_to_legacy_output_classes)
    40070    0.076    0.000    0.122    0.000 data_adapter.py:625(_is_list_of_scalars)
    40543    0.106    0.000    0.122    0.000 {method 'sort' of 'list' objects}
    40019    0.065    0.000    0.121    0.000 abc.py:196(__subclasscheck__)
   121457    0.121    0.000    0.121    0.000 {method 'values' of 'mappingproxy' objects}
        4    0.001    0.000    0.119    0.030 base_layer.py:996(_functional_construction_call)
   120424    0.090    0.000    0.119    0.000 object_identity.py:208(__len__)
       24    0.000    0.000    0.119    0.005 model_serialization.py:34(_python_properties_internal)
       12    0.000    0.000    0.118    0.010 file_io.py:323(write_string_to_file)
    80038    0.081    0.000    0.117    0.000 dataset_ops.py:2792(<lambda>)
     2570    0.031    0.000    0.116    0.000 custom_gradient.py:45(copy_handle_data)
   105113    0.116    0.000    0.116    0.000 function.py:265(__init__)
    84362    0.051    0.000    0.116    0.000 base_layer.py:2697(_maybe_create_attribute)
      103    0.001    0.000    0.115    0.001 gen_math_ops.py:6143(mul)
   173961    0.112    0.000    0.113    0.000 {built-in method builtins.sum}
   120116    0.091    0.000    0.113    0.000 inspect.py:64(ismodule)
    46728    0.047    0.000    0.113    0.000 __init__.py:179(_update_logging_levels)
    40575    0.078    0.000    0.113    0.000 types.py:135(__get__)
   129078    0.113    0.000    0.113    0.000 {method 'isidentifier' of 'str' objects}
   120100    0.093    0.000    0.112    0.000 inspect.py:277(isbuiltin)
   120346    0.095    0.000    0.112    0.000 context.py:1841(global_seed)
       97    0.000    0.000    0.112    0.001 math_ops.py:463(multiply)
   240117    0.112    0.000    0.112    0.000 dataset_ops.py:2991(element_spec)
    76503    0.111    0.000    0.111    0.000 Hanabi.py:280(availableActions)
      195    0.001    0.000    0.111    0.001 activations.py:190(softplus)
   120137    0.090    0.000    0.111    0.000 inspect.py:73(isclass)
      195    0.002    0.000    0.110    0.001 gen_nn_ops.py:10917(softplus)
   360817    0.107    0.000    0.110    0.000 ops.py:1922(<listcomp>)
       91    0.000    0.000    0.109    0.001 math_ops.py:1450(_mul_dispatch)
   243220    0.107    0.000    0.107    0.000 function.py:763(forward)
   104729    0.107    0.000    0.107    0.000 data_adapter.py:1232(should_sync)
 6744/360    0.013    0.000    0.106    0.000 generic_utils.py:235(serialize_keras_object)
   163478    0.079    0.000    0.106    0.000 object_identity.py:42(_assert_type)
       12    0.013    0.001    0.105    0.009 file_io.py:99(write)
    40020    0.077    0.000    0.105    0.000 callbacks.py:269(set_params)
   173138    0.104    0.000    0.104    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRestartOnThread}
    60/12    0.001    0.000    0.104    0.009 save_impl.py:210(_replace_child_layer_functions)
     3692    0.038    0.000    0.104    0.000 backend.py:1341(dtype)
   173138    0.103    0.000    0.103    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetStopOnThread}
    80081    0.080    0.000    0.102    0.000 op_def_library.py:447(<listcomp>)
   120424    0.078    0.000    0.102    0.000 function.py:443(<listcomp>)
       48    0.000    0.000    0.100    0.002 functional.py:597(get_config)
    63323    0.071    0.000    0.100    0.000 random.py:223(_randbelow)
    81766    0.100    0.000    0.100    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_VariableWatcherVariableAccessed}
      384    0.002    0.000    0.100    0.000 functional_ops.py:1217(_set_read_only_resource_inputs_attr)
