         512551587 function calls (478504204 primitive calls) in 2194.304 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9238    0.030    0.000    0.145    0.000 data_adapter.py:117(__init__)
       52    0.002    0.000    0.145    0.003 _backend_pdf_ps.py:81(get_text_width_height_descent)
        2    0.000    0.000    0.144    0.072 save_impl.py:202(default_save_signature)
       32    0.001    0.000    0.142    0.004 artist.py:723(set_clip_path)
       64    0.002    0.000    0.141    0.002 patches.py:258(get_transform)
    85/77    0.003    0.000    0.140    0.002 base.py:917(_single_restoration_from_checkpoint_position)
       72    0.004    0.000    0.140    0.002 resource_variable_ops.py:146(_variable_handle_from_shape_and_dtype)
   194321    0.109    0.000    0.140    0.000 inspect.py:80(ismethod)
   129900    0.109    0.000    0.140    0.000 base.py:677(_lookup_dependency)
    27714    0.101    0.000    0.140    0.000 dataset_ops.py:3366(<listcomp>)
    27726    0.096    0.000    0.139    0.000 inspect.py:726(getmodule)
    18477    0.139    0.000    0.139    0.000 {method '_numpy_internal' of 'tensorflow.python.framework.ops.EagerTensor' objects}
     9238    0.039    0.000    0.138    0.000 fromnumeric.py:1114(argmax)
   418855    0.138    0.000    0.138    0.000 ops.py:2307(outputs)
    18616    0.087    0.000    0.137    0.000 ops.py:2979(_variable_creator_scope)
       40    0.000    0.000    0.137    0.003 patches.py:791(get_patch_transform)
    65821    0.098    0.000    0.137    0.000 weakref.py:419(get)
       40    0.002    0.000    0.137    0.003 patches.py:761(_update_patch_transform)
     9285    0.039    0.000    0.135    0.000 monitoring.py:136(get_cell)
     9730    0.038    0.000    0.134    0.000 ops.py:5744(executing_eagerly_outside_functions)
      348    0.003    0.000    0.133    0.000 <__array_function__ internals>:2(dot)
   325463    0.133    0.000    0.133    0.000 traceable_stack.py:121(<genexpr>)
       34    0.001    0.000    0.132    0.004 gen_io_ops.py:1463(restore_v2)
    27833    0.108    0.000    0.132    0.000 ops.py:4040(<listcomp>)
 3652/133    0.032    0.000    0.131    0.001 ast.py:441(generic_visit)
   349822    0.130    0.000    0.130    0.000 tensor_spec.py:68(dtype)
   314841    0.129    0.000    0.129    0.000 ops.py:3354(building_function)
79312/74290    0.126    0.000    0.129    0.000 {built-in method _abc._abc_subclasscheck}
       92    0.001    0.000    0.129    0.001 transforms.py:1937(rotate_deg)
    46190    0.110    0.000    0.129    0.000 dataset_ops.py:4108(element_spec)
     9238    0.034    0.000    0.129    0.000 version_utils.py:114(disallow_legacy_graph)
    27801    0.109    0.000    0.128    0.000 func_graph.py:735(external_captures)
       92    0.002    0.000    0.128    0.001 transforms.py:1921(rotate)
     9238    0.094    0.000    0.125    0.000 callbacks.py:815(_implements_train_batch_hooks)
       40    0.001    0.000    0.125    0.003 transforms.py:1957(rotate_deg_around)
    55428    0.107    0.000    0.125    0.000 dataset_ops.py:2738(get_structure)
   314385    0.125    0.000    0.125    0.000 tensor_spec.py:63(shape)
        2    0.001    0.000    0.124    0.062 input_layer.py:91(__init__)
    20760    0.089    0.000    0.124    0.000 Hanabi.py:99(receive_hint)
  2297/44    0.018    0.000    0.124    0.003 transformer.py:421(visit)
     9238    0.104    0.000    0.123    0.000 Hanabi.py:263(<listcomp>)
   132976    0.081    0.000    0.122    0.000 object_identity.py:63(__hash__)
   222807    0.121    0.000    0.121    0.000 {built-in method sys.exc_info}
    27804    0.121    0.000    0.121    0.000 {method 'astype' of 'numpy.ndarray' objects}
    84477    0.051    0.000    0.121    0.000 _asarray.py:14(asarray)
       47    0.000    0.000    0.120    0.003 resource_variable_ops.py:198(eager_safe_variable_handle)
     9242    0.033    0.000    0.120    0.000 nest.py:1417(sequence_fn)
     9238    0.035    0.000    0.120    0.000 gen_dataset_ops.py:890(<listcomp>)
    93764    0.120    0.000    0.120    0.000 {method 'format' of 'str' objects}
       17    0.000    0.000    0.120    0.007 <frozen importlib._bootstrap>:549(module_from_spec)
   111493    0.119    0.000    0.119    0.000 ops.py:2801(name_from_scope_name)
     5005    0.014    0.000    0.119    0.000 Experiment.py:166(<lambda>)
     9242    0.058    0.000    0.119    0.000 distribute_lib.py:2853(__init__)
        1    0.000    0.000    0.119    0.119 __init__.py:15(<module>)
     9711    0.052    0.000    0.118    0.000 context.py:2006(eager_mode)
    27724    0.078    0.000    0.118    0.000 converter.py:174(__hash__)
   214843    0.118    0.000    0.118    0.000 {method 'update' of 'dict' objects}
        2    0.000    0.000    0.118    0.059 <frozen importlib._bootstrap_external>:1099(create_module)
        2    0.118    0.059    0.118    0.059 {built-in method _imp.create_dynamic}
    56226    0.101    0.000    0.118    0.000 object_identity.py:128(_wrap_key)
        4    0.000    0.000    0.117    0.029 functional_saver.py:57(save)
    17092    0.096    0.000    0.117    0.000 nest.py:1232(<listcomp>)
       16    0.001    0.000    0.117    0.007 math_ops.py:1121(binary_op_wrapper)
      152    0.015    0.000    0.116    0.001 lines.py:734(draw)
   259642    0.116    0.000    0.116    0.000 ops.py:3039(_variable_creator_stack)
        2    0.001    0.001    0.115    0.057 backend_pdf.py:682(finalize)
   462405    0.114    0.000    0.114    0.000 {method 'release' of '_thread.lock' objects}
    46497    0.077    0.000    0.113    0.000 tensor_shape.py:838(ndims)
     9516    0.020    0.000    0.112    0.000 fromnumeric.py:52(_wrapfunc)
      168    0.003    0.000    0.112    0.001 save.py:725(_write_object_proto)
        4    0.002    0.000    0.112    0.028 _base.py:2607(_update_title_position)
     9260    0.017    0.000    0.111    0.000 tensor_shape.py:1166(is_fully_defined)
   342733    0.111    0.000    0.111    0.000 {method 'pop' of 'list' objects}
    37035    0.045    0.000    0.110    0.000 __init__.py:400(_make)
       64    0.001    0.000    0.110    0.002 functional_ops.py:1175(<listcomp>)
    27824    0.106    0.000    0.110    0.000 weakref.py:343(__init__)
    46190    0.093    0.000    0.110    0.000 dataset_ops.py:4058(element_spec)
    37168    0.110    0.000    0.110    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_NewBufferFromString}
    64666    0.049    0.000    0.108    0.000 nest.py:241(<listcomp>)
        2    0.000    0.000    0.108    0.054 backend_bases.py:2047(_get_output_canvas)
        2    0.000    0.000    0.108    0.054 backend_bases.py:107(get_registered_canvas_class)
     9238    0.048    0.000    0.108    0.000 callbacks.py:247(_add_default_callbacks)
        4    0.000    0.000    0.108    0.027 function.py:3718(bound_method_wrapper)
   102038    0.108    0.000    0.108    0.000 op_def_library.py:89(<listcomp>)
   223810    0.107    0.000    0.107    0.000 _collections_abc.py:698(__init__)
     9238    0.063    0.000    0.107    0.000 optimization_options.py:196(_autotune_settings)
        2    0.000    0.000    0.106    0.053 backend_pdf.py:797(writeFonts)
2204/1122    0.016    0.000    0.106    0.000 layer_utils.py:234(filter_empty_layer_containers)
    55428    0.101    0.000    0.106    0.000 tracking.py:154(resource_tracker_scope)
        2    0.000    0.000    0.106    0.053 backend_pdf.py:982(embedTTF)
   333789    0.106    0.000    0.106    0.000 tensor_shape.py:826(dims)
    83426    0.090    0.000    0.105    0.000 memory.py:24(dismantle_ordered_dict)
     5005    0.024    0.000    0.105    0.000 Hanabi.py:277(score)
    17099    0.105    0.000    0.105    0.000 weakref.py:422(__contains__)
        2    0.001    0.001    0.105    0.052 backend_pdf.py:999(embedTTFType3)
     9238    0.042    0.000    0.105    0.000 ops.py:2263(_add_control_input)
      340    0.005    0.000    0.105    0.000 posixpath.py:387(realpath)
    58352    0.093    0.000    0.104    0.000 inspect.py:2809(<genexpr>)
     9238    0.025    0.000    0.104    0.000 training.py:2772(_disallow_inside_tf_function)
   280476    0.104    0.000    0.104    0.000 context.py:1718(context_switches)
     9240    0.021    0.000    0.103    0.000 context.py:645(sync_executors)
   112048    0.092    0.000    0.103    0.000 inspect.py:158(isfunction)
        4    0.000    0.000    0.103    0.026 gen_io_ops.py:1694(save_v2)
     9238    0.033    0.000    0.102    0.000 dataset_ops.py:3122(__init__)
    65315    0.090    0.000    0.101    0.000 function.py:422(<genexpr>)
    27724    0.099    0.000    0.101    0.000 converter.py:153(__init__)
    10433    0.085    0.000    0.100    0.000 Experiment.py:42(<listcomp>)
       28    0.003    0.000    0.100    0.004 axis.py:341(_apply_params)
    27722    0.077    0.000    0.099    0.000 inspect_utils.py:96(isconstructor)
   150208    0.099    0.000    0.099    0.000 context.py:749(_handle)
   483142    0.098    0.000    0.099    0.000 {method 'keys' of 'dict' objects}
49920/49902    0.051    0.000    0.098    0.000 nest.py:750(assert_shallow_structure)
      112    0.020    0.000    0.098    0.001 lines.py:269(__init__)
   129332    0.098    0.000    0.098    0.000 tracking.py:186(__init__)
   259642    0.097    0.000    0.097    0.000 ops.py:5133(_auto_cast_variable_read_dtype)
   278989    0.097    0.000    0.097    0.000 {built-in method _thread.get_ident}
    55813    0.064    0.000    0.096    0.000 <string>:1(__new__)
  144/136    0.002    0.000    0.096    0.001 base.py:213(bind_object)
   139658    0.096    0.000    0.096    0.000 func_graph.py:427(outer_graph)
    55457    0.064    0.000    0.094    0.000 os.py:748(encode)
    18610    0.034    0.000    0.094    0.000 resource_variable_ops.py:246(_handle_graph)
        1    0.000    0.000    0.093    0.093 load.py:300(_load_layers)
    27775    0.082    0.000    0.093    0.000 func_graph.py:750(deferred_internal_captures)
     9245    0.093    0.000    0.093    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge1}
        7    0.000    0.000    0.093    0.013 load.py:321(_load_layer)
    27796    0.092    0.000    0.092    0.000 {built-in method tensorflow.python._pywrap_tf_session.AddControlInput}
      394    0.002    0.000    0.092    0.000 base_layer.py:1347(weights)
       32    0.001    0.000    0.092    0.003 gen_io_ops.py:1538(restore_v2_eager_fallback)
        7    0.000    0.000    0.092    0.013 load.py:352(_revive_from_config)
    74070    0.091    0.000    0.091    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.091    0.011 optimizer_v2.py:1185(_create_or_restore_slot_variable)
    26328    0.091    0.000    0.091    0.000 data_adapter.py:1184(steps)
    27801    0.079    0.000    0.090    0.000 func_graph.py:745(deferred_external_captures)
   267902    0.090    0.000    0.090    0.000 dataset_ops.py:216(_variant_tensor)
     9295    0.047    0.000    0.090    0.000 object_identity.py:137(__delitem__)
    27801    0.074    0.000    0.090    0.000 function.py:442(<listcomp>)
    27793    0.081    0.000    0.090    0.000 func_graph.py:491(variables)
        1    0.000    0.000    0.088    0.088 backend_pdf.py:1(<module>)
     9302    0.047    0.000    0.088    0.000 <__array_function__ internals>:2(ndim)
   248251    0.088    0.000    0.088    0.000 {method 'lower' of 'str' objects}
   231388    0.088    0.000    0.088    0.000 function.py:2463(input_signature)
   223728    0.088    0.000    0.088    0.000 ops.py:3148(_get_control_flow_context)
10212/9954    0.036    0.000    0.087    0.000 data_structures.py:103(sticky_attribute_assignment)
     9457    0.045    0.000    0.087    0.000 execute.py:191(make_type)
    33691    0.067    0.000    0.087    0.000 object_identity.py:54(__eq__)
     9343    0.070    0.000    0.087    0.000 Experiment.py:44(<listcomp>)
    27792    0.039    0.000    0.087    0.000 function.py:1581(<listcomp>)
    18476    0.020    0.000    0.087    0.000 data_adapter.py:550(<genexpr>)
        2    0.087    0.043    0.087    0.043 py_checkpoint_reader.py:84(NewCheckpointReader)
    27801    0.072    0.000    0.087    0.000 function.py:475(<listcomp>)
    34300    0.086    0.000    0.086    0.000 def_function.py:752(_get_tracing_count)
11475/5630    0.052    0.000    0.086    0.000 data_structures.py:756(__getattribute__)
      340    0.033    0.000    0.085    0.000 posixpath.py:396(_joinrealpath)
    84206    0.085    0.000    0.085    0.000 object_identity.py:227(__iter__)
    55428    0.064    0.000    0.085    0.000 data_adapter.py:252(<genexpr>)
       70    0.001    0.000    0.084    0.001 deprecation.py:473(new_func)
    46669    0.036    0.000    0.083    0.000 layer_utils.py:43(has_weights)
   360930    0.083    0.000    0.083    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.083    0.041 gen_io_ops.py:1743(save_v2_eager_fallback)
     9238    0.046    0.000    0.083    0.000 iterator_ops.py:71(_device_stack_is_empty)
    78815    0.083    0.000    0.083    0.000 {method 'WhichOneof' of 'google.protobuf.pyext._message.CMessage' objects}
     9240    0.082    0.000    0.082    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextSyncExecutors}
    18476    0.035    0.000    0.082    0.000 dataset_ops.py:2775(<lambda>)
       83    0.002    0.000    0.082    0.001 functional.py:308(_layer_checkpoint_dependencies)
      158    0.040    0.000    0.082    0.001 font_manager.py:1411(get_font)
       26    0.004    0.000    0.082    0.003 ops.py:3603(_add_new_tf_operations)
   223005    0.081    0.000    0.081    0.000 ops.py:5061(<dictcomp>)
    27775    0.081    0.000    0.081    0.000 function.py:3060(<listcomp>)
       26    0.003    0.000    0.081    0.003 backend_pdf.py:2144(draw_text)
     9241    0.044    0.000    0.080    0.000 ops.py:5777(inside_function)
   130165    0.079    0.000    0.079    0.000 ops.py:5035(_device_function_stack)
        5    0.000    0.000    0.079    0.016 load.py:403(_revive_layer_from_config)
   129332    0.079    0.000    0.079    0.000 {built-in method _weakref.proxy}
   157447    0.079    0.000    0.079    0.000 context.py:813(device_name)
        8    0.000    0.000    0.079    0.010 math_ops.py:523(subtract)
        8    0.000    0.000    0.079    0.010 gen_math_ops.py:10433(sub)
   111514    0.078    0.000    0.078    0.000 traceable_stack.py:83(__init__)
     9238    0.046    0.000    0.077    0.000 optimization_options.py:259(_graph_rewrite_configs)
        2    0.000    0.000    0.076    0.038 saving_utils.py:125(_wrapped_model)
       66    0.001    0.000    0.076    0.001 saveable_object_util.py:119(restore)
     9238    0.076    0.000    0.076    0.000 {method 'argmax' of 'numpy.ndarray' objects}
      534    0.024    0.000    0.076    0.000 artist.py:972(update)
     5005    0.064    0.000    0.076    0.000 Hanabi.py:278(<listcomp>)
      922    0.005    0.000    0.074    0.000 base_layer.py:2835(_gather_children_attribute)
    28621    0.074    0.000    0.074    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
       24    0.003    0.000    0.074    0.003 patches.py:575(draw)
     9383    0.042    0.000    0.073    0.000 resource_variable_ops.py:317(_maybe_set_handle_data)
    11703    0.044    0.000    0.073    0.000 object_identity.py:134(__setitem__)
        9    0.011    0.001    0.073    0.008 graph_view.py:185(_breadth_first_traversal)
   101950    0.073    0.000    0.073    0.000 array_ops.py:1485(<genexpr>)
  1260/22    0.004    0.000    0.073    0.003 converter.py:313(visit)
       78    0.002    0.000    0.072    0.001 backend_agg.py:268(_get_agg_font)
   102138    0.072    0.000    0.072    0.000 ops.py:452(<listcomp>)
        4    0.002    0.000    0.072    0.018 graph_view.py:336(_serialize_gathered_objects)
       14    0.000    0.000    0.071    0.005 module.py:171(submodules)
    18476    0.023    0.000    0.071    0.000 callbacks.py:236(<genexpr>)
    34/24    0.009    0.000    0.071    0.003 module.py:317(_flatten_module)
       22    0.001    0.000    0.071    0.003 function_serialization.py:94(serialize_function)
    27775    0.064    0.000    0.071    0.000 ops.py:3997(get_collection)
9600/9529    0.039    0.000    0.070    0.000 tracking.py:440(wrapped)
   204076    0.070    0.000    0.070    0.000 op_def_library.py:235(_MaybeColocateWith)
        1    0.000    0.000    0.070    0.070 np_random.py:15(<module>)
        5    0.002    0.000    0.070    0.014 graph_view.py:412(objects_ids_and_slot_variables)
   323335    0.070    0.000    0.070    0.000 tensor_spec.py:37(<lambda>)
     9238    0.037    0.000    0.069    0.000 tensor_util.py:804(constant_value)
     2854    0.012    0.000    0.069    0.000 save.py:108(list_dependencies)
        1    0.000    0.000    0.069    0.069 load.py:139(_load_all)
      922    0.003    0.000    0.069    0.000 base_layer.py:2843(<genexpr>)
       28    0.000    0.000    0.068    0.002 base_layer.py:3009(_tracking_metadata)
    18546    0.050    0.000    0.068    0.000 ops.py:1794(<listcomp>)
       28    0.000    0.000    0.068    0.002 base_serialization.py:45(tracking_metadata)
     9240    0.057    0.000    0.068    0.000 tensor_shape.py:215(__eq__)
    18476    0.043    0.000    0.068    0.000 type_spec.py:501(<genexpr>)
     9238    0.043    0.000    0.067    0.000 dataset_ops.py:3487(<listcomp>)
        2    0.002    0.001    0.067    0.034 save.py:276(map_resources)
   222491    0.067    0.000    0.067    0.000 control_flow_util.py:191(GetContainingWhileContext)
    74300    0.066    0.000    0.066    0.000 context.py:823(_set_device)
        2    0.000    0.000    0.066    0.033 transpiler.py:167(create)
     9238    0.037    0.000    0.066    0.000 data_adapter.py:535(_is_composite)
   222807    0.066    0.000    0.066    0.000 errors_impl.py:86(message)
       26    0.002    0.000    0.065    0.003 ops.py:3622(<listcomp>)
        2    0.015    0.007    0.065    0.033 font_manager.py:1316(_findfont_cached)
        2    0.000    0.000    0.065    0.033 functional_saver.py:193(_traced_restore)
    18476    0.020    0.000    0.065    0.000 callbacks.py:238(<genexpr>)
      764    0.012    0.000    0.065    0.000 backend.py:489(deprecated_internal_learning_phase_scope)
    55474    0.064    0.000    0.064    0.000 {method 'SetInParent' of 'google.protobuf.pyext._message.CMessage' objects}
    17150    0.058    0.000    0.063    0.000 function.py:1844(<listcomp>)
       52    0.000    0.000    0.063    0.001 gen_resource_variable_ops.py:1265(var_is_initialized_op)
        2    0.002    0.001    0.063    0.031 backend_pdf.py:1040(<listcomp>)
       86    0.005    0.000    0.062    0.001 text.py:127(__init__)
       62    0.000    0.000    0.062    0.001 functional.py:340(_lookup_dependency)
       20    0.000    0.000    0.062    0.003 resource_variable_ops.py:636(_map_resources)
        1    0.000    0.000    0.061    0.061 load.py:494(_finalize_objects)
        4    0.000    0.000    0.061    0.015 axis.py:2048(_update_label_position)
       52    0.001    0.000    0.061    0.001 backend_agg.py:215(get_text_width_height_descent)
      512    0.005    0.000    0.061    0.000 backend_pdf.py:1029(get_char_width)
        1    0.000    0.000    0.061    0.061 load.py:542(_reconstruct_all_models)
       64    0.001    0.000    0.060    0.001 ops.py:3360(create_op)
    27801    0.052    0.000    0.060    0.000 function.py:443(<listcomp>)
    55442    0.060    0.000    0.060    0.000 dtypes.py:103(as_numpy_dtype)
    27754    0.054    0.000    0.060    0.000 function.py:2845(flat_input_signature)
   166358    0.060    0.000    0.060    0.000 tensor_shape.py:790(_v2_behavior)
       24    0.000    0.000    0.060    0.002 layer_serialization.py:38(python_properties)
   387996    0.060    0.000    0.060    0.000 options.py:59(<lambda>)
7944/6560    0.037    0.000    0.059    0.000 artist.py:213(stale)
      461    0.004    0.000    0.059    0.000 base_layer.py:1311(trainable_weights)
       25    0.002    0.000    0.059    0.002 resource_variable_ops.py:1821(__init__)
    17089    0.058    0.000    0.058    0.000 def_function.py:72(called_without_tracing)
    18476    0.035    0.000    0.058    0.000 optimization_options.py:189(_autotune_buffers)
     9238    0.039    0.000    0.058    0.000 callbacks.py:1038(__init__)
       20    0.001    0.000    0.058    0.003 resource_variable_ops.py:2133(copy_to_graph_uninitialized)
    27771    0.053    0.000    0.057    0.000 context.py:1841(global_seed)
    55428    0.047    0.000    0.057    0.000 nest.py:81(_yield_value)
       85    0.001    0.000    0.057    0.001 base.py:382(restore_ops)
      404    0.005    0.000    0.057    0.000 ops.py:3489(_create_op_from_tf_operation)
       52    0.001    0.000    0.057    0.001 gen_nn_ops.py:648(bias_add)
   129979    0.056    0.000    0.056    0.000 {built-in method tensorflow.python._pywrap_utils.IsMapping}
   129954    0.054    0.000    0.056    0.000 {built-in method tensorflow.python._pywrap_utils.IsCompositeTensor}
        2    0.000    0.000    0.056    0.028 util.py:1100(_gather_saveables)
      512    0.055    0.000    0.055    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
    27801    0.055    0.000    0.055    0.000 function.py:423(<listcomp>)
        2    0.000    0.000    0.055    0.027 graph_view.py:364(serialize_object_graph)
   132976    0.055    0.000    0.055    0.000 object_identity.py:35(__init__)
       64    0.003    0.000    0.055    0.001 save_impl.py:309(_reset_layer_losses)
    73922    0.027    0.000    0.054    0.000 generic_utils.py:792(is_default)
    10476    0.054    0.000    0.054    0.000 {method 'copy' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.054    0.027 graph_view.py:389(frozen_saveable_objects)
    74060    0.054    0.000    0.054    0.000 func_graph.py:97(<genexpr>)
    83538    0.053    0.000    0.053    0.000 context.py:818(device_spec)
       26    0.001    0.000    0.053    0.002 templates.py:234(replace)
    17154    0.022    0.000    0.053    0.000 tape.py:220(could_possibly_record)
    18476    0.045    0.000    0.053    0.000 dataset_ops.py:2809(<lambda>)
    27773    0.052    0.000    0.052    0.000 func_graph.py:126(<listcomp>)
        5    0.000    0.000    0.052    0.010 load.py:472(_try_build_layer)
   169773    0.052    0.000    0.052    0.000 {method 'replace' of 'str' objects}
        4    0.000    0.000    0.051    0.013 axis.py:2029(_get_tick_boxes_siblings)
    38697    0.051    0.000    0.051    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsStopped}
       76    0.051    0.001    0.051    0.001 {built-in method posix.stat}
        1    0.002    0.002    0.051    0.051 np_array_ops.py:15(<module>)
    37150    0.051    0.000    0.051    0.000 context.py:1733(__init__)
        4    0.000    0.000    0.050    0.013 axis.py:2340(_update_label_position)
    27789    0.050    0.000    0.050    0.000 {method 'extend' of 'google.protobuf.pyext._message.RepeatedScalarContainer' objects}
    83766    0.041    0.000    0.050    0.000 tensor_shape.py:704(as_dimension)
    27775    0.045    0.000    0.049    0.000 func_graph.py:919(<listcomp>)
    18482    0.043    0.000    0.049    0.000 op_def_library.py:447(<listcomp>)
     9238    0.030    0.000    0.049    0.000 data_adapter.py:617(can_handle)
        4    0.000    0.000    0.049    0.012 string_ops.py:48(regex_full_match)
        4    0.000    0.000    0.049    0.012 gen_string_ops.py:586(static_regex_full_match)
   101618    0.049    0.000    0.049    0.000 dataset_ops.py:348(options)
        2    0.001    0.000    0.048    0.024 _base.py:611(_init_axis)
     9238    0.037    0.000    0.048    0.000 callbacks.py:822(_implements_test_batch_hooks)
    27837    0.048    0.000    0.048    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetRequireShapeInferenceFns}
    27775    0.041    0.000    0.048    0.000 func_graph.py:1092(<listcomp>)
    18476    0.035    0.000    0.047    0.000 tensor_spec.py:116(_to_legacy_output_classes)
     9363    0.047    0.000    0.047    0.000 variables.py:151(validate_synchronization_aggregation_trainable)
   129916    0.047    0.000    0.047    0.000 {built-in method tensorflow.python._pywrap_utils.IsMappingView}
    18476    0.031    0.000    0.046    0.000 nest.py:53(_sequence_like)
    55615    0.046    0.000    0.046    0.000 function.py:2427(<dictcomp>)
    18476    0.039    0.000    0.046    0.000 dataset_ops.py:2792(<lambda>)
    18963    0.026    0.000    0.045    0.000 function.py:2632(_is_ndarray)
        2    0.000    0.000    0.045    0.023 loader.py:70(load_ast)
   150/46    0.001    0.000    0.045    0.001 transformer.py:282(visit_block)
     9238    0.034    0.000    0.045    0.000 callbacks.py:827(_implements_predict_batch_hooks)
   129977    0.045    0.000    0.045    0.000 {built-in method tensorflow.python._pywrap_utils.IsAttrs}
  1128/64    0.007    0.000    0.045    0.001 generic_utils.py:235(serialize_keras_object)
    55615    0.045    0.000    0.045    0.000 function.py:2421(<dictcomp>)
   129688    0.045    0.000    0.045    0.000 base.py:662(_deferred_dependencies)
    10196    0.039    0.000    0.045    0.000 types.py:171(__get__)
        2    0.000    0.000    0.044    0.022 backend_qt5.py:451(draw_idle)
        2    0.044    0.022    0.044    0.022 {singleShot}
    27756    0.040    0.000    0.044    0.000 tensor_shape.py:1169(<genexpr>)
    55551    0.034    0.000    0.044    0.000 object_identity.py:208(__len__)
       16    0.000    0.000    0.044    0.003 version_utils.py:63(__new__)
    55437    0.029    0.000    0.044    0.000 api.py:153(is_autograph_artifact)
        4    0.000    0.000    0.044    0.011 model_serialization.py:34(_python_properties_internal)
    55430    0.033    0.000    0.043    0.000 api.py:148(autograph_artifact)
      461    0.004    0.000    0.043    0.000 base_layer.py:1326(non_trainable_weights)
    64734    0.042    0.000    0.043    0.000 distribution_strategy_context.py:337(_get_default_replica_mode)
   110856    0.043    0.000    0.043    0.000 dataset_ops.py:3387(output_structure)
     1094    0.005    0.000    0.043    0.000 graph_view.py:158(list_dependencies)
        4    0.000    0.000    0.043    0.011 axis.py:2321(_get_tick_boxes_siblings)
        2    0.000    0.000    0.043    0.021 control_flow.py:402(transform)
    46542    0.043    0.000    0.043    0.000 function.py:484(<genexpr>)
      230    0.001    0.000    0.043    0.000 utils.py:116(list_all_layers)
        6    0.000    0.000    0.043    0.007 array_ops.py:3058(placeholder)
        6    0.000    0.000    0.043    0.007 gen_array_ops.py:6769(placeholder)
        2    0.000    0.000    0.043    0.021 functional_saver.py:184(_traced_save)
       40    0.002    0.000    0.043    0.001 backend_pdf.py:1821(draw_path)
      404    0.002    0.000    0.043    0.000 importer.py:290(_GetColocationNames)
    20591    0.042    0.000    0.042    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextRemoveFunction}
       32    0.001    0.000    0.042    0.001 ticker.py:2274(__call__)
   184/64    0.001    0.000    0.042    0.001 utils.py:124(list_all_layers_and_sublayers)
    27801    0.042    0.000    0.042    0.000 c_api_util.py:86(__init__)
    27720    0.034    0.000    0.042    0.000 tensor_util.py:281(<listcomp>)
   104237    0.041    0.000    0.041    0.000 {method '_datatype_enum' of 'tensorflow.python.framework.ops.EagerTensor' objects}
        1    0.000    0.000    0.041    0.041 tmp63xy0zzn.py:9(tf__predict_function)
      252    0.017    0.000    0.041    0.000 font_manager.py:680(__init__)
        8    0.000    0.000    0.041    0.005 functional.py:597(get_config)
        2    0.000    0.000    0.041    0.021 backend.py:1141(placeholder)
   129932    0.041    0.000    0.041    0.000 {built-in method tensorflow.python._pywrap_utils.IsTypeSpec}
        2    0.000    0.000    0.041    0.020 context.py:902(config)
        1    0.000    0.000    0.041    0.041 training.py:1441(step_function)
     9238    0.021    0.000    0.040    0.000 optimization_options.py:55(_graph_rewrites)
        4    0.001    0.000    0.040    0.010 context.py:1216(_initialize_physical_devices)
    37556    0.034    0.000    0.040    0.000 device.py:45(is_device_spec)
     1034    0.010    0.000    0.040    0.000 tokenize.py:429(_tokenize)
  978/174    0.015    0.000    0.040    0.000 nested_structure_coder.py:78(_map_structure)
       32    0.001    0.000    0.039    0.001 axis.py:754(_set_scale)
        1    0.039    0.039    0.039    0.039 {built-in method tensorflow.python._pywrap_tfe.TF_ListPhysicalDevices}
     9238    0.010    0.000    0.039    0.000 dataset_ops.py:3493(_inputs)
        2    0.000    0.000    0.039    0.020 parser.py:190(parse_entity)
    17095    0.039    0.000    0.039    0.000 weakref.py:382(__getitem__)
   105397    0.038    0.000    0.038    0.000 tracking.py:199(__del__)
     9239    0.038    0.000    0.038    0.000 {method 'item' of 'numpy.generic' objects}
    27801    0.038    0.000    0.038    0.000 function.py:441(<listcomp>)
        1    0.000    0.000    0.038    0.038 distribute_lib.py:1130(run)
       20    0.001    0.000    0.038    0.002 layer_serialization.py:43(_python_properties_internal)
        1    0.000    0.000    0.038    0.038 distribute_lib.py:2537(call_for_each_replica)
        1    0.000    0.000    0.038    0.038 distribute_lib.py:2941(_call_for_each_replica)
      168    0.004    0.000    0.038    0.000 transforms.py:1399(transform)
    83630    0.037    0.000    0.038    0.000 ops.py:1922(<listcomp>)
        4    0.000    0.000    0.038    0.009 _base.py:3015(tick_params)
    29342    0.037    0.000    0.037    0.000 weakref.py:395(__setitem__)
       97    0.001    0.000    0.037    0.000 load.py:167(_add_object_graph_edges)
       32    0.002    0.000    0.037    0.001 scale.py:106(set_default_locators_and_formatters)
       32    0.001    0.000    0.037    0.001 ticker.py:2278(tick_values)
       66    0.001    0.000    0.037    0.001 resource_variable_ops.py:307(shape_safe_assign_variable_handle)
    74269    0.037    0.000    0.037    0.000 op_def_library.py:46(_AttrValue)
