         3559327010 function calls (3470398832 primitive calls) in 13921.861 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   418594    0.517    0.000    0.517    0.000 function.py:265(__init__)
15638/3910    0.074    0.000    0.517    0.000 type_spec.py:395(__most_specific_compatible_type_serialization)
   163548    0.072    0.000    0.510    0.000 __init__.py:174(value)
    85206    0.490    0.000    0.508    0.000 _methods.py:50(_count_reduce_items)
   307666    0.381    0.000    0.507    0.000 ops.py:1794(<listcomp>)
   417250    0.502    0.000    0.502    0.000 data_adapter.py:1232(should_sync)
   460558    0.387    0.000    0.500    0.000 object_identity.py:208(__len__)
   306322    0.295    0.000    0.498    0.000 op_def_library.py:447(<listcomp>)
   459294    0.497    0.000    0.497    0.000 dataset_ops.py:4023(_should_unpack_args)
   306196    0.295    0.000    0.496    0.000 optimization_options.py:189(_autotune_buffers)
19547/7820    0.018    0.000    0.491    0.000 type_spec.py:429(<genexpr>)
   153098    0.272    0.000    0.490    0.000 iterator_ops.py:71(_device_stack_is_empty)
   306184    0.352    0.000    0.490    0.000 tensor_spec.py:116(_to_legacy_output_classes)
   460558    0.489    0.000    0.489    0.000 function.py:3777(__init__)
    13487    0.086    0.000    0.483    0.000 base_layer.py:1311(trainable_weights)
   459430    0.475    0.000    0.482    0.000 weakref.py:356(remove)
   459294    0.478    0.000    0.478    0.000 tracking.py:143(__init__)
  1298875    0.476    0.000    0.476    0.000 Hanabi.py:16(handSize)
    29660    0.053    0.000    0.476    0.000 ops.py:1173(get_shape)
   153098    0.406    0.000    0.475    0.000 distribute_lib.py:943(experimental_distribute_dataset)
  1379889    0.461    0.000    0.474    0.000 ops.py:1922(<listcomp>)
   452388    0.473    0.000    0.473    0.000 fromnumeric.py:3037(ndim)
   153098    0.341    0.000    0.471    0.000 callbacks.py:269(set_params)
   153098    0.344    0.000    0.471    0.000 data_adapter.py:1239(_infer_steps)
   460558    0.467    0.000    0.467    0.000 variable_scope.py:1166(use_resource)
   249537    0.328    0.000    0.465    0.000 random.py:223(_randbelow)
   562544    0.455    0.000    0.462    0.000 {built-in method builtins.sum}
       84    0.001    0.000    0.458    0.005 model_serialization.py:34(_python_properties_internal)
   929428    0.456    0.000    0.456    0.000 function.py:763(forward)
   559666    0.454    0.000    0.454    0.000 trace.py:123(__exit__)
   661974    0.453    0.000    0.453    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetStopOnThread}
       42    0.001    0.000    0.446    0.011 file_io.py:323(write_string_to_file)
     8780    0.119    0.000    0.442    0.000 custom_gradient.py:45(copy_handle_data)
   153298    0.245    0.000    0.440    0.000 callbacks.py:827(_implements_predict_batch_hooks)
   163548    0.182    0.000    0.437    0.000 __init__.py:179(_update_logging_levels)
   459894    0.348    0.000    0.435    0.000 options.py:80(set_fn)
   459338    0.433    0.000    0.433    0.000 api.py:217(convert)
   460271    0.363    0.000    0.433    0.000 context.py:1841(global_seed)
   459836    0.432    0.000    0.432    0.000 converter.py:170(as_tuple)
   937702    0.430    0.000    0.430    0.000 func_graph.py:743(<listcomp>)
   166257    0.118    0.000    0.429    0.000 ops.py:535(get_shape)
    26959    0.034    0.000    0.428    0.000 base_layer.py:2844(<genexpr>)
   459407    0.350    0.000    0.425    0.000 inspect.py:277(isbuiltin)
   306184    0.290    0.000    0.421    0.000 dataset_ops.py:2792(<lambda>)
   460558    0.420    0.000    0.420    0.000 function.py:2479(vararg_name)
   312002    0.420    0.000    0.420    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_VariableWatcherVariableAccessed}
    31159    0.309    0.000    0.419    0.000 layer_utils.py:234(filter_empty_layer_containers)
   661974    0.417    0.000    0.417    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRestartOnThread}
   460558    0.322    0.000    0.414    0.000 function.py:443(<listcomp>)
23604/1260    0.048    0.000    0.412    0.000 generic_utils.py:235(serialize_keras_object)
   621232    0.310    0.000    0.405    0.000 object_identity.py:42(_assert_type)
   935770    0.404    0.000    0.404    0.000 function.py:501(name)
   459294    0.404    0.000    0.404    0.000 tracking.py:146(resources)
      645    0.003    0.000    0.403    0.001 activations.py:190(softplus)
   459294    0.331    0.000    0.402    0.000 base.py:1192(isspmatrix)
        2    0.000    0.000    0.402    0.201 pyplot.py:720(savefig)
   153498    0.401    0.000    0.401    0.000 callbacks.py:607(__init__)
      645    0.006    0.000    0.400    0.001 gen_nn_ops.py:10917(softplus)
     7819    0.057    0.000    0.398    0.000 tensor_spec.py:100(most_specific_compatible_type)
   460418    0.397    0.000    0.397    0.000 ops.py:3112(seed)
    27342    0.122    0.000    0.395    0.000 base_layer.py:2958(_dedup_weights)
   623905    0.393    0.000    0.393    0.000 tensor_spec.py:73(name)
   417285    0.387    0.000    0.387    0.000 iterator_ops.py:895(_to_components)
    51577    0.152    0.000    0.387    0.000 random.py:255(choice)
     1344    0.009    0.000    0.385    0.000 functional_ops.py:1217(_set_read_only_resource_inputs_attr)
      168    0.002    0.000    0.384    0.002 functional.py:597(get_config)
      210    0.006    0.000    0.382    0.002 save_impl.py:83(wrap_layer_objects)
   384888    0.319    0.000    0.378    0.000 Hanabi.py:180(__init__)
   459521    0.301    0.000    0.375    0.000 inspect.py:73(isclass)
      756    0.015    0.000    0.373    0.000 function_serialization.py:52(serialize_concrete_function)
        3    0.000    0.000    0.372    0.124 optimizer_v2.py:473(apply_gradients)
   459294    0.368    0.000    0.368    0.000 def_function.py:423(functions_run_eagerly)
       42    0.117    0.003    0.367    0.009 file_io.py:99(write)
   153098    0.228    0.000    0.366    0.000 optimization_options.py:55(_graph_rewrites)
   418510    0.362    0.000    0.362    0.000 trace.py:89(set_metadata)
      420    0.008    0.000    0.360    0.001 layer_serialization.py:43(_python_properties_internal)
   460558    0.360    0.000    0.360    0.000 function.py:2836(function_spec)
    84915    0.230    0.000    0.359    0.000 base_layer.py:2847(_flatten_layers)
     2100    0.015    0.000    0.355    0.000 function.py:489(add_to_graph)
   477060    0.352    0.000    0.352    0.000 function.py:3780(release)
   459894    0.247    0.000    0.351    0.000 data_adapter.py:247(_is_tensor)
   460554    0.233    0.000    0.342    0.000 function.py:3784(__del__)
   421656    0.339    0.000    0.339    0.000 Hanabi.py:304(availableActions)
     4040    0.102    0.000    0.338    0.000 random.py:263(shuffle)
   324992    0.197    0.000    0.338    0.000 base_layer.py:2697(_maybe_create_attribute)
   462854    0.334    0.000    0.334    0.000 tf2.py:42(enabled)
        6    0.000    0.000    0.334    0.056 distribute_lib.py:2683(merge_call)
   485754    0.334    0.000    0.334    0.000 object_identity.py:38(unwrapped)
   461234    0.334    0.000    0.334    0.000 ops.py:4981(switch_to_thread_local)
        6    0.000    0.000    0.334    0.056 distribute_lib.py:2717(_merge_call)
   297111    0.332    0.000    0.332    0.000 Hanabi.py:280(availableActions)
        3    0.000    0.000    0.332    0.111 optimizer_v2.py:588(_distributed_apply)
    16996    0.157    0.000    0.331    0.000 backend.py:1341(dtype)
   417250    0.331    0.000    0.331    0.000 data_adapter.py:1212(step_increment)
   982763    0.331    0.000    0.331    0.000 inspect.py:2502(name)
   205714    0.117    0.000    0.330    0.000 shape_base.py:220(_vhstack_dispatcher)
   153755    0.280    0.000    0.330    0.000 execute.py:166(make_int)
   955338    0.329    0.000    0.329    0.000 function.py:1964(graph)
   153098    0.291    0.000    0.324    0.000 data_adapter.py:884(can_handle)
     8862    0.012    0.000    0.323    0.000 ops.py:3264(<listcomp>)
   153842    0.276    0.000    0.322    0.000 op_def_library.py:148(_MakeInt)
     2982    0.021    0.000    0.322    0.000 ops.py:3319(_add_function)
      504    0.003    0.000    0.322    0.001 layer_serialization.py:113(get_config)
       24    0.000    0.000    0.321    0.013 distribute_lib.py:2233(update)
   493116    0.320    0.000    0.320    0.000 enum.py:517(__new__)
     1180    0.008    0.000    0.319    0.000 def_function.py:579(_defun_with_scope)
       24    0.000    0.000    0.318    0.013 distribute_lib.py:2952(_update)
   879358    0.318    0.000    0.318    0.000 function.py:2014(<listcomp>)
       24    0.000    0.000    0.318    0.013 distribute_lib.py:2957(_update_non_slot)
   105414    0.206    0.000    0.316    0.000 Hanabi.py:354(next_player)
       24    0.000    0.000    0.313    0.013 optimizer_v2.py:591(apply_grad_to_update_var)
   459442    0.247    0.000    0.312    0.000 tensor_shape.py:1169(<genexpr>)
       24    0.001    0.000    0.312    0.013 rmsprop.py:175(_resource_apply_dense)
       84    0.048    0.001    0.312    0.004 graph_view.py:318(_fill_object_graph_proto)
   484738    0.307    0.000    0.307    0.000 distribute_lib.py:771(extended)
       42    0.013    0.000    0.306    0.007 meta_graph.py:457(strip_graph_default_valued_attrs)
       42    0.000    0.000    0.305    0.007 file_io.py:516(rename)
       42    0.003    0.000    0.305    0.007 file_io.py:532(rename_v2)
        2    0.000    0.000    0.303    0.152 figure.py:2063(savefig)
        2    0.000    0.000    0.303    0.152 backend_bases.py:2001(print_figure)
     1344    0.039    0.000    0.301    0.000 auto_control_deps_utils.py:36(get_read_only_resource_input_indices_graph)
   918588    0.300    0.000    0.300    0.000 dataset_ops.py:3409(function)
       42    0.300    0.007    0.300    0.007 {built-in method tensorflow.python._pywrap_file_io.RenameFile}
    84796    0.199    0.000    0.299    0.000 threading.py:251(_acquire_restore)
    21924    0.028    0.000    0.297    0.000 graph_view.py:158(list_dependencies)
     2436    0.005    0.000    0.294    0.000 nested_structure_coder.py:86(encode_structure)
    11088    0.072    0.000    0.293    0.000 meta_graph.py:474(_strip_node_default_valued_attrs)
        4    0.000    0.000    0.290    0.073 base_layer.py:996(_functional_construction_call)
      168    0.012    0.000    0.290    0.002 functional.py:1244(get_network_config)
     2982    0.290    0.000    0.290    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphCopyFunction}
   186372    0.290    0.000    0.290    0.000 ops.py:1217(graph)
     4040    0.016    0.000    0.288    0.000 Hanabi.py:301(<listcomp>)
       42    0.001    0.000    0.288    0.007 tmpg9dw0d83.py:9(tf__signature_wrapper)
        2    0.000    0.000    0.281    0.140 backend_pdf.py:2532(print_pdf)
   461191    0.279    0.000    0.279    0.000 ops.py:3117(seed)
13692/2436    0.048    0.000    0.278    0.000 nested_structure_coder.py:78(_map_structure)
   921116    0.275    0.000    0.275    0.000 function.py:2475(arg_names)
   306196    0.275    0.000    0.275    0.000 data_adapter.py:1147(_truncate_execution_to_epoch)
   705845    0.274    0.000    0.274    0.000 threading.py:506(is_set)
   918570    0.274    0.000    0.274    0.000 dataset_ops.py:2991(element_spec)
    20200    0.063    0.000    0.272    0.000 Hanabi.py:226(__init__)
       42    0.000    0.000    0.271    0.006 function.py:1605(__call__)
       42    0.001    0.000    0.271    0.006 function.py:1657(_call_impl)
   191610    0.123    0.000    0.270    0.000 pickle.py:680(save_float)
       42    0.001    0.000    0.269    0.006 function.py:1675(_call_with_flat_signature)
    484/4    0.002    0.000    0.268    0.067 artist.py:30(draw_wrapper)
        4    0.000    0.000    0.268    0.067 figure.py:1688(draw)
       15    0.000    0.000    0.264    0.018 base.py:691(_add_variable_with_custom_getter)
      8/4    0.000    0.000    0.264    0.066 image.py:119(_draw_list_compositing_images)
        4    0.000    0.000    0.264    0.066 _base.py:2555(draw)
   418594    0.263    0.000    0.263    0.000 context.py:127(executor_type)
        4    0.000    0.000    0.263    0.066 base_layer.py:2614(_maybe_build)
       15    0.000    0.000    0.262    0.017 base_layer_utils.py:55(make_variable)
       17    0.000    0.000    0.262    0.015 resource_variable_ops.py:1419(__init__)
       17    0.002    0.000    0.262    0.015 resource_variable_ops.py:1520(_init_from_args)
       15    0.000    0.000    0.262    0.017 variables.py:182(_variable_v1_call)
        4    0.000    0.000    0.262    0.065 core.py:1159(build)
     1180    0.009    0.000    0.262    0.000 def_function.py:629(_defun)
       10    0.000    0.000    0.261    0.026 base_layer.py:477(add_weight)
       10    0.000    0.000    0.259    0.026 variables.py:199(<lambda>)
       10    0.000    0.000    0.259    0.026 variable_scope.py:2557(default_variable_creator)
   460558    0.254    0.000    0.254    0.000 function.py:2471(is_pure)
     8499    0.192    0.000    0.253    0.000 callbacks.py:1660(on_epoch_end)
   159356    0.251    0.000    0.251    0.000 {built-in method time.time}
   276136    0.250    0.000    0.250    0.000 callbacks.py:476(on_predict_batch_end)
   765490    0.250    0.000    0.250    0.000 dataset_ops.py:3605(element_spec)
       42    0.249    0.006    0.249    0.006 file_io.py:81(_prewrite_check)
      504    0.001    0.000    0.246    0.000 base_layer.py:2252(non_trainable_variables)
     1347    0.022    0.000    0.246    0.000 tf_inspect.py:260(getcallargs)
      202    0.001    0.000    0.245    0.001 math_ops.py:1122(binary_op_wrapper)
   459558    0.243    0.000    0.243    0.000 numeric.py:2283(_array_equal_dispatcher)
       84    0.003    0.000    0.241    0.003 saving_utils.py:147(model_metadata)
   331975    0.241    0.000    0.241    0.000 resource_variable_ops.py:588(trainable)
     1008    0.013    0.000    0.236    0.000 core.py:1209(get_config)
   612386    0.235    0.000    0.235    0.000 dataset_ops.py:2949(_inputs)
   325952    0.234    0.000    0.234    0.000 object_identity.py:125(__init__)
   153098    0.167    0.000    0.231    0.000 dataset_ops.py:3489(<listcomp>)
   717151    0.230    0.000    0.230    0.000 {method 'append' of 'collections.deque' objects}
        4    0.000    0.000    0.228    0.057 initializers_v2.py:387(__call__)
        4    0.000    0.000    0.228    0.057 init_ops_v2.py:528(__call__)
        4    0.000    0.000    0.228    0.057 init_ops_v2.py:1037(random_uniform)
        4    0.001    0.000    0.228    0.057 random_ops.py:207(random_uniform)
   153691    0.227    0.000    0.227    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringBoolGaugeCellSet}
        8    0.001    0.000    0.227    0.028 axis.py:1219(draw)
  840/756    0.085    0.000    0.227    0.000 ops.py:6267(dismantle_graph)
   155033    0.226    0.000    0.226    0.000 enum.py:599(value)
   460134    0.223    0.000    0.223    0.000 function.py:2467(flat_input_signature)
       84    0.049    0.001    0.222    0.003 graph_view.py:209(_add_attributes_to_object_graph)
   123238    0.168    0.000    0.221    0.000 training.py:1609(<lambda>)
     8499    0.140    0.000    0.221    0.000 generic_utils.py:497(__init__)
   153098    0.144    0.000    0.220    0.000 data_adapter.py:1474(pack_x_y_sample_weight)
   225045    0.107    0.000    0.217    0.000 pickle.py:641(save_none)
      294    0.002    0.000    0.215    0.001 module.py:171(submodules)
   343328    0.215    0.000    0.215    0.000 resource_variable_ops.py:545(handle)
     1344    0.029    0.000    0.215    0.000 save_impl.py:309(_reset_layer_losses)
   452388    0.214    0.000    0.214    0.000 fromnumeric.py:3033(_ndim_dispatcher)
   205863    0.119    0.000    0.214    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
  714/504    0.042    0.000    0.213    0.000 module.py:317(_flatten_module)
   276136    0.213    0.000    0.213    0.000 callbacks.py:464(on_predict_batch_begin)
       42    0.037    0.001    0.210    0.005 save.py:247(fill_object_graph_proto)
   464112    0.207    0.000    0.207    0.000 inspect.py:2817(parameters)
   460558    0.188    0.000    0.204    0.000 func_graph.py:1016(<listcomp>)
    80800    0.097    0.000    0.200    0.000 Hanabi.py:233(draw)
   491377    0.198    0.000    0.198    0.000 inspect.py:2514(kind)
   460600    0.196    0.000    0.196    0.000 function.py:1586(<genexpr>)
   153104    0.193    0.000    0.193    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
   464112    0.193    0.000    0.193    0.000 inspect.py:2821(return_annotation)
   153691    0.187    0.000    0.187    0.000 monitoring.py:295(__init__)
    85250    0.152    0.000    0.186    0.000 threading.py:242(__exit__)
   459294    0.186    0.000    0.186    0.000 dataset_ops.py:4139(element_spec)
   163548    0.074    0.000    0.185    0.000 _flagvalues.py:525(_assert_validators)
   559666    0.184    0.000    0.184    0.000 trace.py:85(__enter__)
    15631    0.026    0.000    0.181    0.000 type_spec.py:286(_deserialize)
   153098    0.120    0.000    0.180    0.000 optimization_options.py:60(_graph_rewrite_configs)
   459282    0.180    0.000    0.180    0.000 dataset_ops.py:3018(element_spec)
  1022940    0.179    0.000    0.179    0.000 Hanabi.py:220(<listcomp>)
   490695    0.178    0.000    0.178    0.000 inspect.py:2510(annotation)
       46    0.000    0.000    0.178    0.004 conversion.py:109(convert)
       46    0.001    0.000    0.177    0.004 transpiler.py:384(transform_function)
   459276    0.176    0.000    0.176    0.000 dataset_ops.py:3544(element_spec)
       46    0.000    0.000    0.175    0.004 transpiler.py:362(_transformed_factory)
   100749    0.174    0.000    0.174    0.000 fromnumeric.py:74(<dictcomp>)
     1008    0.009    0.000    0.171    0.000 base_layer.py:640(get_config)
   362084    0.169    0.000    0.169    0.000 resource_variable_ops.py:498(dtype)
    18344    0.106    0.000    0.169    0.000 ops.py:5601(_get_outer_context_and_inner_device_stack)
     8022    0.036    0.000    0.169    0.000 backend.py:429(deprecated_internal_set_learning_phase)
    15479    0.037    0.000    0.167    0.000 ops.py:5325(control_dependencies)
   460558    0.167    0.000    0.167    0.000 func_graph.py:738(<listcomp>)
        3    0.000    0.000    0.165    0.055 backprop.py:983(gradient)
        3    0.000    0.000    0.165    0.055 imperative_grad.py:33(imperative_grad)
        3    0.001    0.000    0.165    0.055 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeGradient}
       42    0.001    0.000    0.165    0.004 save.py:481(_generate_signatures)
   186214    0.126    0.000    0.164    0.000 Hanabi.py:147(numberOfTiles)
   153306    0.164    0.000    0.164    0.000 backend_config.py:67(floatx)
       55    0.163    0.003    0.163    0.003 {built-in method io.open}
    85250    0.122    0.000    0.163    0.000 threading.py:239(__enter__)
   153098    0.131    0.000    0.163    0.000 dataset_ops.py:3150(<lambda>)
       51    0.001    0.000    0.162    0.003 backprop.py:132(_gradient_function)
   418594    0.160    0.000    0.160    0.000 function.py:268(__enter__)
   347105    0.154    0.000    0.154    0.000 ops.py:167(__init__)
   460558    0.149    0.000    0.149    0.000 function.py:445(<listcomp>)
   152898    0.144    0.000    0.146    0.000 training.py:1420(make_predict_function)
   306196    0.146    0.000    0.146    0.000 dataset_ops.py:4368(options)
   153098    0.145    0.000    0.145    0.000 training_utils.py:643(handle_partial_sample_weights)
     8828    0.064    0.000    0.145    0.000 compile_utils.py:123(metrics)
    16128    0.025    0.000    0.144    0.000 base.py:498(no_automatic_dependency_tracking_scope)
   306184    0.143    0.000    0.143    0.000 tensor_spec.py:110(_to_legacy_output_types)
1890/1134    0.018    0.000    0.142    0.000 nested_structure_coder.py:179(do_encode)
   155308    0.142    0.000    0.142    0.000 device_spec.py:272(device_type)
        8    0.000    0.000    0.141    0.018 tensor_util.py:1017(shape_tensor)
     4032    0.020    0.000    0.141    0.000 auto_control_deps_utils.py:63(_get_read_only_resource_input_indices_op)
   103434    0.140    0.000    0.140    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    12204    0.010    0.000    0.139    0.000 def_function.py:1042(<genexpr>)
   459294    0.139    0.000    0.139    0.000 dataset_ops.py:3496(element_spec)
   306478    0.138    0.000    0.138    0.000 tensor_spec.py:153(<lambda>)
    81774    0.067    0.000    0.135    0.000 __init__.py:335(get_verbosity)
    37212    0.081    0.000    0.134    0.000 meta_graph.py:443(_is_default_attr_value)
      798    0.003    0.000    0.134    0.000 func_graph.py:1269(dismantle_func_graph)
      103    0.001    0.000    0.134    0.001 gen_math_ops.py:6143(mul)
     5904    0.022    0.000    0.132    0.000 function.py:211(is_same_structure)
   153110    0.102    0.000    0.132    0.000 tensor_shape.py:97(dimension_value)
   306184    0.131    0.000    0.131    0.000 tensor_spec.py:113(_to_legacy_output_shapes)
     1344    0.020    0.000    0.131    0.000 save_impl.py:321(_restore_layer_losses)
   163548    0.063    0.000    0.131    0.000 __init__.py:1280(setLevel)
   153298    0.130    0.000    0.130    0.000 callbacks.py:616(set_params)
       97    0.000    0.000    0.130    0.001 math_ops.py:463(multiply)
      462    0.007    0.000    0.130    0.000 function_serialization.py:29(_serialize_function_spec)
       91    0.000    0.000    0.127    0.001 math_ops.py:1450(_mul_dispatch)
   153098    0.127    0.000    0.127    0.000 data_adapter.py:413(get_size)
        3    0.000    0.000    0.127    0.042 transpiler.py:300(_transform_function)
     4778    0.012    0.000    0.126    0.000 ops.py:4368(device)
   311954    0.126    0.000    0.126    0.000 distribute_lib.py:2973(value_container)
       42    0.000    0.000    0.126    0.003 save.py:468(_call_function_with_mapped_captures)
   163548    0.104    0.000    0.125    0.000 converter.py:138(absl_to_standard)
   347105    0.124    0.000    0.124    0.000 ops.py:173(__exit__)
 7676/144    0.007    0.000    0.122    0.001 ast.py:249(visit)
      200    0.001    0.000    0.121    0.001 random_ops.py:319(random_shuffle)
   153098    0.119    0.000    0.119    0.000 data_adapter.py:1272(_validate_data_handler)
    84796    0.081    0.000    0.118    0.000 threading.py:248(_release_save)
   347105    0.118    0.000    0.118    0.000 ops.py:170(__enter__)
      200    0.003    0.000    0.118    0.001 gen_random_ops.py:528(random_shuffle)
       16    0.001    0.000    0.117    0.007 axis.py:1098(_update_ticks)
    29660    0.068    0.000    0.115    0.000 tensor_shape.py:1004(assert_has_rank)
       42    0.001    0.000    0.114    0.003 gen_io_ops.py:1463(restore_v2)
     2016    0.002    0.000    0.114    0.000 saveable_object.py:53(tensor)
   460558    0.112    0.000    0.112    0.000 func_graph.py:493(<listcomp>)
      966    0.007    0.000    0.112    0.000 saveable_object_util.py:100(f)
   282228    0.111    0.000    0.111    0.000 callbacks.py:627(on_batch_end)
41496/252    0.047    0.000    0.111    0.000 copy.py:132(deepcopy)
   423342    0.110    0.000    0.110    0.000 callbacks.py:622(on_batch_begin)
14730/6330    0.025    0.000    0.109    0.000 tracking.py:80(__setattr__)
      588    0.003    0.000    0.109    0.000 json_utils.py:43(encode)
   153142    0.106    0.000    0.106    0.000 distribution_strategy_context.py:312(_get_default_strategy)
     2688    0.033    0.000    0.104    0.000 ops.py:6937(set_int_list_attr)
        2    0.000    0.000    0.103    0.051 context.py:902(config)
        4    0.000    0.000    0.102    0.026 context.py:1216(_initialize_physical_devices)
        1    0.102    0.102    0.102    0.102 {built-in method tensorflow.python._pywrap_tfe.TF_ListPhysicalDevices}
     2389    0.008    0.000    0.102    0.000 ops.py:4361(_add_device_to_stack)
   460558    0.101    0.000    0.101    0.000 func_graph.py:753(<listcomp>)
        3    0.000    0.000    0.100    0.033 conversion.py:63(transform_ast)
        2    0.000    0.000    0.099    0.049 backend_bases.py:1932(draw_idle)
        2    0.000    0.000    0.098    0.049 backend_agg.py:384(draw)
    12054    0.046    0.000    0.098    0.000 ops.py:4557(__enter__)
   153498    0.097    0.000    0.097    0.000 callbacks.py:619(set_model)
     2730    0.017    0.000    0.097    0.000 def_function.py:1009(_list_all_concrete_functions)
    21924    0.027    0.000    0.097    0.000 save.py:137(list_extra_dependencies)
   152898    0.096    0.000    0.096    0.000 training.py:1604(<lambda>)
   375404    0.094    0.000    0.094    0.000 {method 'getrandbits' of '_random.Random' objects}
       42    0.094    0.002    0.094    0.002 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphToGraphDef}
      252    0.003    0.000    0.094    0.000 serialized_attributes.py:205(set_and_validate_objects)
      590    0.010    0.000    0.093    0.000 def_function.py:451(__init__)
       77    0.002    0.000    0.093    0.001 axis.py:56(__init__)
   153098    0.093    0.000    0.093    0.000 data_adapter.py:1034(broadcast_sample_weight_modes)
 3108/588    0.005    0.000    0.092    0.000 copy.py:210(_deepcopy_list)
      378    0.003    0.000    0.092    0.000 functional.py:332(_checkpoint_dependencies)
   153092    0.091    0.000    0.091    0.000 dataset_ops.py:3541(_inputs)
 5208/168    0.016    0.000    0.091    0.001 copy.py:236(_deepcopy_dict)
   460558    0.090    0.000    0.090    0.000 func_graph.py:748(<listcomp>)
      421    0.007    0.000    0.089    0.000 functional.py:308(_layer_checkpoint_dependencies)
     1512    0.003    0.000    0.088    0.000 data_structures.py:414(__init__)
        2    0.000    0.000    0.088    0.044 <__array_function__ internals>:2(savetxt)
        2    0.071    0.035    0.088    0.044 npyio.py:1211(savetxt)
36330/19530    0.055    0.000    0.088    0.000 data_structures.py:756(__getattribute__)
  3304/66    0.009    0.000    0.086    0.001 transformer.py:421(visit)
 5242/201    0.015    0.000    0.086    0.000 ast.py:302(generic_visit)
     1554    0.020    0.000    0.086    0.000 nested_structure_coder.py:428(do_encode)
     1512    0.007    0.000    0.085    0.000 data_structures.py:309(__init__)
      420    0.010    0.000    0.084    0.000 save_impl.py:535(__init__)
    12054    0.027    0.000    0.083    0.000 ops.py:4567(__exit__)
     8820    0.020    0.000    0.083    0.000 func_graph.py:321(control_dependencies)
     5537    0.023    0.000    0.083    0.000 func_graph.py:265(watch_variable)
      756    0.003    0.000    0.083    0.000 function.py:2041(add_to_graph)
      462    0.016    0.000    0.080    0.000 nested_structure_coder.py:229(do_encode)
   105414    0.080    0.000    0.080    0.000 {method 'random' of '_random.Random' objects}
     1932    0.003    0.000    0.079    0.000 variables.py:1079(__hash__)
   152898    0.079    0.000    0.079    0.000 callbacks.py:804(on_predict_end)
   153098    0.079    0.000    0.079    0.000 distribute_lib.py:2993(_in_multi_worker_mode)
       42    0.000    0.000    0.079    0.002 file_io.py:197(__exit__)
       42    0.078    0.002    0.078    0.002 file_io.py:223(close)
    27066    0.030    0.000    0.078    0.000 backend.py:639(get_graph)
   161397    0.078    0.000    0.078    0.000 data_adapter.py:425(should_recreate_iterator)
       42    0.001    0.000    0.078    0.002 builder_impl.py:757(copy_assets_to_destination_dir)
   255735    0.075    0.000    0.075    0.000 Hanabi.py:216(<listcomp>)
   153098    0.074    0.000    0.074    0.000 data_adapter.py:410(get_dataset)
        2    0.000    0.000    0.074    0.037 backend_pdf.py:624(close)
        2    0.074    0.037    0.074    0.037 {method 'close' of '_io.BufferedWriter' objects}
      672    0.009    0.000    0.074    0.000 node.py:162(serialize)
     6428    0.073    0.000    0.073    0.000 {built-in method tensorflow.python._pywrap_tf_session.SetHandleShapeAndType}
   153098    0.072    0.000    0.072    0.000 dataset_ops.py:4143(_transformation_name)
   154935    0.071    0.000    0.071    0.000 ops.py:3003(<lambda>)
   153098    0.070    0.000    0.070    0.000 data_adapter.py:1217(inferred_steps)
        9    0.000    0.000    0.070    0.008 math_grad.py:147(_SumGrad)
   153098    0.069    0.000    0.069    0.000 distribute_lib.py:2904(_experimental_distribute_dataset)
        3    0.000    0.000    0.069    0.023 math_grad.py:249(_MeanGrad)
   163549    0.050    0.000    0.068    0.000 __init__.py:190(_checkLevel)
    85918    0.067    0.000    0.067    0.000 {built-in method builtins.abs}
      630    0.004    0.000    0.067    0.000 utils.py:202(get_training_arg_index)
    85250    0.067    0.000    0.067    0.000 {built-in method _imp.lock_held}
    12054    0.024    0.000    0.066    0.000 ops.py:4646(control_dependencies)
41244/588    0.032    0.000    0.064    0.000 json_utils.py:47(_encode_tuple)
        3    0.000    0.000    0.064    0.021 compile_utils.py:164(__call__)
    49744    0.038    0.000    0.064    0.000 pickle.py:645(save_bool)
       66    0.001    0.000    0.063    0.001 axis.py:289(draw)
       85    0.000    0.000    0.063    0.001 array_ops.py:3058(placeholder)
   161197    0.063    0.000    0.063    0.000 data_adapter.py:227(on_epoch_end)
     3907    0.007    0.000    0.063    0.000 function.py:3103(<listcomp>)
       85    0.001    0.000    0.063    0.001 gen_array_ops.py:6769(placeholder)
3864/1344    0.013    0.000    0.063    0.000 utils.py:124(list_all_layers_and_sublayers)
       44    0.000    0.000    0.063    0.001 __init__.py:1421(_log)
     8862    0.009    0.000    0.062    0.000 ops.py:3779(get_operation_by_name)
 8988/588    0.014    0.000    0.062    0.000 json_utils.py:54(<dictcomp>)
    14070    0.032    0.000    0.062    0.000 weakref.py:242(values)
      210    0.003    0.000    0.062    0.000 save_impl.py:339(__init__)
